link_id,from_node,to_node,mean,variance
279,4,36,89,6.14
280,4,37,87,74.08
281,4,38,62,26.51
282,4,39,38,20.97
283,4,40,73,18.81
284,4,41,18,9.57
285,4,42,35,18.6
286,4,43,96,82.06
287,4,44,75,31.91
288,4,45,53,6.53
289,4,46,46,23.52
290,4,47,47,8.38
291,4,48,66,62.16
292,4,49,16,0.65
293,4,50,60,18.68
294,4,51,101,25.05
295,4,52,85,26.31
296,4,53,70,9.04
297,4,54,28,7.95
298,4,55,47,19.11
299,4,56,64,38.92
300,4,57,74,8.14
301,4,58,54,11.15
302,4,59,47,7.22
303,4,60,43,3.34
304,4,61,83,13.1
305,4,62,95,47.42
306,5,1,19,8.26
307,5,2,34,28.09
308,5,3,42,41.22
309,5,4,43,13.88
310,5,6,47,36.71
311,5,7,48,26.85
312,5,8,71,59.38
313,5,9,24,17.14
314,5,10,58,37.03
315,5,11,29,20.76
316,5,12,23,22.13
317,5,13,17,14.28
318,5,14,11,10.37
319,5,15,48,15.78
320,5,16,60,31.85
321,5,17,65,3.99
322,5,18,15,12.39
323,5,19,23,21.44
324,5,20,41,24.51
325,5,21,45,13.21
326,5,22,51,7.24
327,5,23,54,6.59
328,5,24,44,43.76
329,5,25,15,14.29
330,5,26,39,30.34
331,5,27,57,52.71
332,5,28,49,10.69
333,5,29,54,16.44
334,5,30,17,3.47
335,5,31,12,2.36
336,5,32,48,33.79
337,5,33,54,8.38
338,5,34,15,13.58
339,5,35,42,32.15
340,5,36,49,0.35
341,5,37,51,0.75
342,5,38,23,8.38
343,5,39,52,51.35
344,5,40,39,35.57
345,5,41,49,37.06
346,5,42,38,32.26
347,5,43,63,12.22
348,5,44,45,40.31
349,5,45,39,35.83
350,5,46,29,21.95
351,5,47,46,1.58
352,5,48,23,13.43
353,5,49,33,0.96
354,5,50,62,20.63
355,5,51,59,1.88
356,5,52,44,35.9
357,5,53,27,2.77
358,5,54,28,7.47
359,5,55,38,26.13
360,5,56,21,13.19
361,5,57,53,2.37
362,5,58,62,1.91
363,5,59,37,33.6
364,5,60,2,1.41
365,5,61,47,30.66
366,5,62,51,26.92
367,6,1,66,42.81
368,6,2,73,1.69
369,6,3,88,85.04
370,6,4,77,54.39
371,6,5,47,28.3
372,6,7,43,8.64
373,6,8,32,30.66
374,6,9,68,29.7
375,6,10,37,18.04
376,6,11,64,57.86
377,6,12,47,9.18
378,6,13,52,6.59
379,6,14,43,34.56
380,6,15,51,14.03
381,6,16,84,4.6
382,6,17,56,1.49
383,6,18,61,10.06
384,6,19,59,49.63
385,6,20,39,35.05
386,6,21,84,46.59
387,6,22,87,15.62
388,6,23,97,82.47
389,6,24,91,80.6
390,6,25,52,47.79
391,6,26,37,29.94
392,6,27,102,19.72
393,6,28,51,41.18
394,6,29,14,8.22
395,6,30,64,48.18
396,6,31,43,32.67
397,6,32,1,0.05
398,6,33,52,10.4
399,6,34,37,25.1
400,6,35,63,56.74
401,6,36,71,42.81
402,6,37,81,50.24
403,6,38,58,36.42
404,6,39,98,66.24
405,6,40,10,8.69
406,6,41,90,42.79
407,6,42,85,52.01
408,6,43,19,7.0
409,6,44,84,72.67
410,6,45,86,54.82
411,6,46,76,7.06
412,6,47,94,4.67
413,6,48,44,6.36
414,6,49,61,32.8
415,6,50,48,32.73
416,6,51,43,25.93
417,6,52,66,38.12
418,6,53,47,10.28
419,6,54,73,32.44
420,6,55,35,20.2
421,6,56,39,24.73
422,6,57,15,2.65
423,6,58,55,38.58
424,6,59,34,28.87
425,6,60,46,44.69
426,6,61,14,4.34
427,6,62,52,40.75
428,7,1,65,21.26
429,7,2,50,47.12
430,7,3,85,46.05
431,7,4,91,29.17
432,7,5,48,43.64
433,7,6,43,26.45
434,7,8,39,5.08
435,7,9,72,35.47
436,7,10,16,12.0
437,7,11,77,40.8
438,7,12,28,4.93
439,7,13,38,2.53
440,7,14,37,1.09
441,7,15,9,8.82
442,7,16,45,27.76
443,7,17,94,10.85
444,7,18,52,42.25
445,7,19,40,34.1
446,7,20,7,6.54
447,7,21,93,8.38
448,7,22,58,26.04
449,7,23,101,14.88
450,7,24,86,10.61
451,7,25,62,36.33
452,7,26,68,44.95
453,7,27,102,48.97
454,7,28,9,1.64
455,7,29,34,16.51
456,7,30,55,8.65
457,7,31,54,3.62
458,7,32,44,27.55
459,7,33,87,84.8
460,7,34,51,31.0
461,7,35,86,19.75
462,7,36,34,30.3
463,7,37,47,8.29
464,7,38,39,22.11
465,7,39,96,26.01
466,7,40,34,16.2
467,7,41,97,14.35
468,7,42,81,34.54
469,7,43,41,5.32
470,7,44,57,17.11
471,7,45,72,55.3
472,7,46,66,21.02
473,7,47,85,8.57
474,7,48,26,11.61
475,7,49,79,22.86
476,7,50,87,59.58
477,7,51,12,6.35
478,7,52,31,9.25
479,7,53,24,4.31
480,7,54,74,23.92
481,7,55,67,27.38
482,7,56,28,26.37
483,7,57,58,47.75
484,7,58,92,71.34
485,7,59,66,18.69
486,7,60,49,1.63
487,7,61,30,22.28
488,7,62,9,1.16
489,8,1,90,40.83
490,8,2,86,63.12
491,8,3,112,85.32
492,8,4,107,33.86
493,8,5,71,60.18
494,8,6,32,9.74
495,8,7,39,14.11
496,8,9,94,54.21
497,8,10,23,4.86
498,8,11,93,72.36
499,8,12,60,37.26
500,8,13,68,25.57
501,8,14,63,24.54
502,8,15,48,4.22
503,8,16,84,79.42
504,8,17,87,51.1
505,8,18,81,20.33
506,8,19,74,41.35
507,8,20,41,8.29
508,8,21,113,74.49
509,8,22,96,48.32
510,8,23,124,57.32
511,8,24,115,83.17
512,8,25,80,56.13
513,8,26,69,41.6
514,8,27,127,97.97
515,8,28,47,0.75
516,8,29,19,10.52
517,8,30,84,43.56
518,8,31,70,13.69
519,8,32,32,11.13
520,8,33,84,27.27
521,8,34,65,4.3
522,8,35,95,24.34
523,8,36,73,28.57
524,8,37,86,8.79
525,8,38,72,9.24
526,8,39,123,120.28
527,8,40,34,5.89
528,8,41,118,25.79
529,8,42,108,86.97
530,8,43,14,2.49
531,8,44,94,61.05
532,8,45,105,53.43
533,8,46,96,5.07
534,8,47,115,11.79
535,8,48,57,20.52
536,8,49,92,26.64
537,8,50,78,12.47
538,8,51,30,5.68
539,8,52,70,8.19
540,8,53,57,36.89
541,8,54,98,38.54
542,8,55,67,17.82
543,8,56,55,38.52
544,8,57,44,14.61
545,8,58,86,14.98
546,8,59,66,19.47
547,8,60,70,56.06
548,8,61,25,6.29
549,8,62,47,27.76
550,9,1,9,5.42
551,9,2,43,19.71
552,9,3,21,2.05
553,9,4,24,7.31
554,9,5,24,21.62
555,9,6,68,8.33
556,9,7,72,38.79
557,9,8,94,58.78
558,9,10,82,5.77
559,9,11,15,4.98
560,9,12,45,16.39
561,9,13,36,1.51
562,9,14,34,31.41
563,9,15,71,4.37
564,9,16,74,45.04
565,9,17,67,40.32
566,9,18,23,5.41
567,9,19,38,9.52
568,9,20,65,60.39
569,9,21,22,10.62
570,9,22,57,32.75
571,9,23,30,13.58
572,9,24,26,20.99
573,9,25,17,6.01
574,9,26,46,32.19
575,9,27,34,2.02
576,9,28,72,33.86
577,9,29,76,75.71
578,9,30,21,14.61
579,9,31,25,23.14
580,9,32,69,21.47
581,9,33,56,37.49
582,9,34,31,19.48
583,9,35,34,26.62
584,9,36,65,14.71
585,9,37,63,20.41
586,9,38,39,20.42
587,9,39,31,25.67
588,9,40,61,17.97
589,9,41,25,12.84
590,9,42,19,10.03
591,9,43,85,15.14
592,9,44,51,12.73
593,9,45,32,31.25
594,9,46,23,17.84
595,9,47,31,19.22
596,9,48,46,41.07
597,9,49,22,14.66
598,9,50,67,14.82
599,9,51,82,1.59
600,9,52,61,40.99
601,9,53,49,29.05
602,9,54,7,5.24
603,9,55,47,2.04
604,9,56,44,14.72
605,9,57,70,25.91
606,9,58,64,24.51
607,9,59,46,15.78
608,9,60,24,12.86
609,9,61,69,1.13
610,9,62,74,19.06
611,10,1,76,48.01
612,10,2,66,28.72
613,10,3,98,86.94
614,10,4,99,66.38
615,10,5,58,34.96
616,10,6,37,7.98
617,10,7,16,12.84
618,10,8,23,12.92
619,10,9,82,4.77
620,10,11,84,31.78
621,10,12,41,19.61
622,10,13,51,33.18
623,10,14,48,4.13
624,10,15,25,0.91
625,10,16,61,60.03
626,10,17,92,3.92
627,10,18,65,39.48
628,10,19,55,42.07
629,10,20,20,0.66
630,10,21,102,2.82
631,10,22,74,56.65
632,10,23,112,47.83
633,10,24,99,77.02
634,10,25,70,68.1
635,10,26,69,19.12
636,10,27,114,14.69
637,10,28,24,5.44
638,10,29,24,13.55
639,10,30,68,29.65
640,10,31,61,45.07
641,10,32,37,6.23
642,10,33,86,45.63
643,10,34,57,21.66
644,10,35,91,60.58
645,10,36,50,10.33
646,10,37,64,2.05
647,10,38,53,31.06
648,10,39,108,93.3
649,10,40,31,16.2
650,10,41,107,5.83
651,10,42,93,39.54
652,10,43,29,19.03
653,10,44,73,12.42
654,10,45,87,16.65
655,10,46,79,11.95
656,10,47,99,40.98
657,10,48,39,38.61
658,10,49,85,57.84
659,10,50,84,51.13
660,10,51,7,4.27
661,10,52,48,2.71
662,10,53,38,8.7
663,10,54,85,82.49
664,10,55,67,0.09
665,10,56,38,6.07
666,10,57,52,24.91
667,10,58,91,65.09
668,10,59,66,22.98
669,10,60,58,50.5
670,10,61,23,9.83
671,10,62,24,16.71
672,11,1,23,9.39
673,11,2,56,11.22
674,11,3,33,30.74
675,11,4,15,4.81
676,11,5,29,2.37
677,11,6,64,49.43
678,11,7,77,72.78
679,11,8,93,58.15
680,11,9,15,6.83
681,11,10,84,29.82
682,11,12,52,29.49
683,11,13,44,17.69
684,11,14,40,0.28
685,11,15,77,37.38
686,11,16,86,19.77
687,11,17,53,25.64
688,11,18,35,14.53
689,11,19,49,20.32
690,11,20,70,67.53
691,11,21,21,16.57
692,11,22,71,66.53
693,11,23,35,11.4
694,11,24,39,15.42
695,11,25,15,14.29
696,11,26,35,27.92
697,11,27,41,37.81
698,11,28,78,21.29
699,11,29,74,21.05
700,11,30,34,14.85
701,11,31,23,16.38
702,11,32,64,40.8
703,11,33,42,7.84
704,11,34,28,19.54
705,11,35,19,2.98
706,11,36,76,42.12
707,11,37,76,3.22
708,11,38,49,18.04
709,11,39,41,3.78
710,11,40,59,47.95
711,11,41,27,10.9
712,11,42,32,18.0
713,11,43,82,34.76
714,11,44,65,52.81
715,11,45,47,20.87
716,11,46,38,0.89
717,11,47,45,33.81
718,11,48,52,6.75
719,11,49,8,0.21
720,11,50,54,43.42
721,11,51,86,33.94
722,11,52,72,59.4
723,11,53,56,3.23
724,11,54,21,19.94
725,11,55,37,25.3
726,11,56,49,7.68
727,11,57,62,52.28
728,11,58,50,17.78
729,11,59,36,25.83
730,11,60,28,2.02
731,11,61,68,42.0
732,11,62,80,62.72
733,12,1,37,4.44
734,12,2,27,7.73
735,12,3,57,20.29
736,12,4,66,25.19
737,12,5,23,11.57
738,12,6,47,18.21
739,12,7,28,18.45
740,12,8,60,49.21
741,12,9,45,37.87
742,12,10,41,6.14
743,12,11,52,29.1
744,12,13,10,7.94
745,12,14,12,9.11
746,12,15,26,19.82
747,12,16,41,19.1
748,12,17,82,33.12
749,12,18,24,10.29
750,12,19,14,10.49
751,12,20,22,6.15
752,12,21,66,62.44
753,12,22,41,10.88
754,12,23,73,69.56
755,12,24,58,49.91
756,12,25,38,12.77
757,12,26,55,38.74
758,12,27,74,2.0
759,12,28,27,7.84
760,12,29,46,39.33
761,12,30,27,7.87
762,12,31,33,16.76
763,12,32,48,26.28
764,12,33,73,4.78
765,12,34,32,8.51
766,12,35,65,14.19
767,12,36,28,18.41
768,12,37,35,31.51
769,12,38,13,8.3
770,12,39,68,1.54
771,12,40,36,12.1
772,12,41,70,30.5
773,12,42,53,52.49
774,12,43,56,41.89
775,12,44,37,23.81
776,12,45,45,4.27
777,12,46,38,17.46
778,12,47,57,54.24
779,12,48,3,1.46
780,12,49,55,13.4
781,12,50,77,33.98
782,12,51,40,39.92
783,12,52,23,17.6
784,12,53,4,0.43
785,12,54,46,18.29
786,12,55,54,31.65
787,12,56,8,7.89
788,12,57,58,47.5
789,12,58,80,32.19
790,12,59,52,11.51
791,12,60,24,19.21
792,12,61,39,19.99
793,12,62,29,10.04
794,13,1,28,20.99
795,13,2,22,18.98
796,13,3,47,21.84
797,13,4,58,9.12
798,13,5,17,1.51
799,13,6,52,4.06
800,13,7,38,36.21
801,13,8,68,36.68
802,13,9,36,15.94
803,13,10,51,46.03
804,13,11,44,27.42
805,13,12,10,4.48
806,13,14,10,3.15
807,13,15,35,5.83
808,13,16,44,26.72
809,13,17,81,6.55
810,13,18,14,12.0
811,13,19,8,1.1
812,13,20,32,25.9
813,13,21,57,16.81
814,13,22,37,2.09
815,13,23,64,3.91
816,13,24,48,5.87
817,13,25,32,29.31
818,13,26,53,14.49
819,13,27,64,18.78
820,13,28,37,34.65
821,13,29,54,2.21
822,13,30,17,7.39
823,13,31,28,6.56
824,13,32,53,12.92
825,13,33,70,17.39
826,13,34,29,24.45
827,13,35,59,15.5
828,13,36,32,26.05
829,13,37,35,8.01
830,13,38,7,5.36
831,13,39,58,19.35
832,13,40,42,12.54
833,13,41,60,10.01
834,13,42,43,34.24
835,13,43,63,32.92
836,13,44,33,18.61
837,13,45,36,25.75
838,13,46,28,18.46
839,13,47,48,17.47
840,13,48,12,6.51
841,13,49,49,20.13
842,13,50,76,13.9
843,13,51,50,31.59
844,13,52,28,24.95
845,13,53,14,5.03
846,13,54,36,5.24
847,13,55,53,23.57
848,13,56,14,10.58
849,13,57,61,38.34
850,13,58,78,58.76
851,13,59,51,38.83
852,13,60,18,2.76
853,13,61,47,8.59
854,13,62,39,6.31
855,14,1,28,2.93
856,14,2,31,4.16
857,14,3,50,3.93
858,14,4,55,19.98
859,14,5,11,1.82
860,14,6,43,1.51
861,14,7,37,28.0
862,14,8,63,8.54
863,14,9,34,21.1
864,14,10,48,16.38
865,14,11,40,20.88
866,14,12,12,2.22
867,14,13,10,7.3
868,14,15,37,31.03
869,14,16,52,9.43
870,14,17,71,37.69
871,14,18,19,8.5
872,14,19,17,5.64
873,14,20,30,20.7
874,14,21,56,49.91
875,14,22,47,12.11
876,14,23,64,38.17
877,14,24,52,35.69
878,14,25,26,22.96
879,14,26,44,32.18
880,14,27,66,57.49
881,14,28,38,5.51
882,14,29,47,5.93
883,14,30,21,7.84
884,14,31,20,12.4
885,14,32,44,8.05
886,14,33,61,26.65
887,14,34,20,0.51
888,14,35,52,41.08
889,14,36,40,28.52
890,14,37,45,17.08
891,14,38,17,9.85
892,14,39,61,49.26
893,14,40,34,6.83
894,14,41,60,15.83
895,14,42,46,8.92
896,14,43,56,9.14
897,14,44,42,31.87
898,14,45,43,5.06
899,14,46,34,11.99
900,14,47,53,4.78
901,14,48,12,6.21
902,14,49,43,17.82
903,14,50,67,33.64
904,14,51,48,11.97
905,14,52,35,6.04
906,14,53,16,15.8
907,14,54,37,15.96
908,14,55,43,21.21
909,14,56,10,7.34
910,14,57,52,15.75
911,14,58,69,46.52
912,14,59,42,38.83
913,14,60,12,10.3
914,14,61,39,22.66
915,14,62,40,2.12
916,15,1,63,27.53
917,15,2,44,16.45
918,15,3,82,25.55
919,15,4,92,88.54
920,15,5,48,28.35
921,15,6,51,42.81
922,15,7,9,3.32
923,15,8,48,4.94
924,15,9,71,39.86
925,15,10,25,3.45
926,15,11,77,32.52
927,15,12,26,9.62
928,15,13,35,6.96
929,15,14,37,19.63
930,15,16,36,26.97
931,15,17,100,46.6
932,15,18,50,23.14
933,15,19,36,13.02
934,15,20,12,10.0
935,15,21,92,81.02
936,15,22,50,0.18
937,15,23,99,0.04
938,15,24,82,55.84
939,15,25,63,61.41
940,15,26,73,56.09
941,15,27,99,74.01
942,15,28,1,0.17
943,15,29,43,22.62
944,15,30,52,15.68
945,15,31,56,19.18
946,15,32,52,5.0
947,15,33,92,58.67
948,15,34,54,11.15
949,15,35,88,62.84
950,15,36,25,10.87
951,15,37,39,19.83
952,15,38,35,8.66
953,15,39,92,11.57
954,15,40,42,40.63
955,15,41,96,81.73
956,15,42,78,68.65
957,15,43,51,16.52
958,15,44,50,40.8
959,15,45,67,45.65
960,15,46,62,36.29
961,15,47,80,45.1
962,15,48,25,8.49
963,15,49,80,54.5
964,15,50,93,66.26
965,15,51,20,13.75
966,15,52,23,5.35
967,15,53,22,12.84
968,15,54,72,10.27
969,15,55,72,42.96
970,15,56,28,0.43
971,15,57,66,53.1
972,15,58,98,71.53
973,15,59,70,7.74
974,15,60,49,19.28
975,15,61,38,35.55
976,15,62,3,2.19
977,16,1,65,6.78
978,16,2,32,25.83
979,16,3,76,7.84
980,16,4,98,13.88
981,16,5,60,39.15
982,16,6,84,70.1
983,16,7,45,33.89
984,16,8,84,15.69
985,16,9,74,23.72
986,16,10,61,14.15
987,16,11,86,40.02
988,16,12,41,25.09
989,16,13,44,28.69
990,16,14,52,42.81
991,16,15,36,35.59
992,16,17,123,71.39
993,16,18,51,42.72
994,16,19,38,31.91
995,16,20,46,14.58
996,16,21,94,43.49
997,16,22,25,4.81
998,16,23,95,64.77
999,16,24,74,73.85
1000,16,25,75,24.87
1001,16,26,96,55.78
1002,16,27,92,87.05
1003,16,28,37,18.34
1004,16,29,78,50.87
1005,16,30,53,36.04
1006,16,31,72,38.23
1007,16,32,85,13.26
1008,16,33,113,31.98
1009,16,34,72,19.17
1010,16,35,102,45.68
1011,16,36,13,10.26
1012,16,37,12,0.78
1013,16,38,37,10.86
1014,16,39,84,40.37
1015,16,40,73,56.6
1016,16,41,95,38.58
1017,16,42,72,0.44
1018,16,43,86,71.2
1019,16,44,28,21.59
1020,16,45,55,24.33
1021,16,46,55,13.91
1022,16,47,68,61.32
1023,16,48,43,3.85
1024,16,49,91,8.39
1025,16,50,118,30.29
1026,16,51,55,18.96
1027,16,52,18,12.93
1028,16,53,39,33.28
1029,16,54,72,71.15
1030,16,55,95,4.91
1031,16,56,48,28.01
1032,16,57,97,3.43
1033,16,58,121,48.66
1034,16,59,93,87.58
1035,16,60,62,58.83
1036,16,61,72,70.06
1037,16,62,37,20.86
1038,17,1,73,2.43
1039,17,2,100,10.23
1040,17,3,87,7.19
1041,17,4,57,20.44
1042,17,5,65,57.27
1043,17,6,56,27.11
1044,17,7,94,57.07
1045,17,8,87,32.95
1046,17,9,67,49.53
1047,17,10,92,52.75
1048,17,11,53,21.04
1049,17,12,82,73.37
1050,17,13,81,71.12
1051,17,14,71,65.84
1052,17,15,100,17.24
1053,17,16,123,93.03
1054,17,18,79,23.12
1055,17,19,88,74.47
1056,17,20,88,52.15
1057,17,21,69,53.27
1058,17,22,116,110.71
1059,17,23,84,65.62
1060,17,24,92,79.32
1061,17,25,55,42.16
1062,17,26,28,10.57
1063,17,27,92,35.17
1064,17,28,100,46.11
1065,17,29,70,66.53
1066,17,30,80,75.54
1067,17,31,53,52.99
1068,17,32,56,13.76
1069,17,33,12,2.92
1070,17,34,52,29.64
1071,17,35,37,26.22
1072,17,36,111,91.71
1073,17,37,116,69.69
1074,17,38,88,13.05
1075,17,39,94,52.24
1076,17,40,61,28.2
1077,17,41,75,1.34
1078,17,42,86,6.54
1079,17,43,73,0.66
1080,17,44,111,74.71
1081,17,45,98,68.96
1082,17,46,89,36.67
1083,17,47,98,37.89
1084,17,48,81,39.55
1085,17,49,46,38.27
1086,17,50,9,0.2
1087,17,51,98,22.44
1088,17,52,106,33.33
1089,17,53,85,19.44
1090,17,54,74,58.8
1091,17,55,29,24.3
1092,17,56,76,49.04
1093,17,57,43,5.27
1094,17,58,3,1.5
1095,17,59,30,27.07
1096,17,60,63,0.58
1097,17,61,69,45.39
1098,17,62,102,87.35
1099,18,1,14,4.09
1100,18,2,21,18.64
1101,18,3,33,17.79
1102,18,4,47,25.93
1103,18,5,15,1.74
1104,18,6,61,26.49
1105,18,7,52,15.19
1106,18,8,81,76.46
1107,18,9,23,3.73
1108,18,10,65,3.11
1109,18,11,35,12.27
1110,18,12,24,14.67
1111,18,13,14,6.57
1112,18,14,19,14.49
1113,18,15,50,11.85
1114,18,16,51,29.19
1115,18,17,79,56.67
1116,18,19,15,0.9
1117,18,20,46,14.45
1118,18,21,44,21.95
1119,18,22,37,11.91
1120,18,23,49,16.1
1121,18,24,34,29.4
1122,18,25,25,18.39
1123,18,26,53,50.9
1124,18,27,49,2.22
1125,18,28,51,4.09
1126,18,29,65,1.29
1127,18,30,3,2.23
1128,18,31,26,10.56
1129,18,32,62,60.91
1130,18,33,68,27.96
1131,18,34,30,14.31
1132,18,35,52,37.58
1133,18,36,42,19.82
1134,18,37,41,8.42
1135,18,38,16,6.19
1136,18,39,43,7.07
1137,18,40,52,35.09
1138,18,41,47,13.02
1139,18,42,29,8.95
1140,18,43,75,17.1
1141,18,44,32,29.56
1142,18,45,25,24.93
1143,18,46,15,10.07
1144,18,47,34,10.27
1145,18,48,26,22.57
1146,18,49,41,9.42
1147,18,50,76,1.37
1148,18,51,64,38.7
1149,18,52,38,26.02
1150,18,53,28,17.53
