link_id,from_node,to_node,mean,variance
595,5,96,8,4.13
596,5,97,13,5.34
597,5,98,10,6.25
598,5,99,6,2.84
599,5,100,12,3.93
600,5,101,21,9.3
601,6,1,25,14.76
602,6,2,16,5.45
603,6,3,34,20.35
604,6,4,32,24.55
605,6,5,10,2.09
606,6,7,21,6.64
607,6,8,20,12.63
608,6,9,42,26.5
609,6,10,30,5.85
610,6,11,35,20.46
611,6,12,25,21.75
612,6,13,7,4.84
613,6,14,22,14.38
614,6,15,25,17.52
615,6,16,18,16.52
616,6,17,20,19.5
617,6,18,11,8.15
618,6,19,32,11.23
619,6,20,40,23.84
620,6,21,22,3.38
621,6,22,28,4.68
622,6,23,39,27.37
623,6,24,40,0.41
624,6,25,41,4.0
625,6,26,20,13.01
626,6,27,14,3.58
627,6,28,17,8.17
628,6,29,41,31.89
629,6,30,34,23.24
630,6,31,23,12.26
631,6,32,40,12.03
632,6,33,36,21.24
633,6,34,47,36.3
634,6,35,52,34.51
635,6,36,38,34.55
636,6,37,11,8.19
637,6,38,32,12.9
638,6,39,39,24.93
639,6,40,16,4.81
640,6,41,29,11.91
641,6,42,18,12.42
642,6,43,27,17.08
643,6,44,21,4.97
644,6,45,21,14.47
645,6,46,29,25.42
646,6,47,31,6.48
647,6,48,25,11.45
648,6,49,42,40.84
649,6,50,28,5.97
650,6,51,37,23.29
651,6,52,13,5.51
652,6,53,12,2.19
653,6,54,32,29.66
654,6,55,39,32.19
655,6,56,33,17.46
656,6,57,19,7.27
657,6,58,12,7.64
658,6,59,7,4.46
659,6,60,9,7.75
660,6,61,14,1.73
661,6,62,28,9.08
662,6,63,39,11.85
663,6,64,48,25.18
664,6,65,60,8.17
665,6,66,49,16.85
666,6,67,49,14.07
667,6,68,32,27.69
668,6,69,21,6.61
669,6,70,29,28.85
670,6,71,50,45.2
671,6,72,26,5.29
672,6,73,23,12.02
673,6,74,27,9.27
674,6,75,31,5.82
675,6,76,27,15.81
676,6,77,31,23.76
677,6,78,42,36.05
678,6,79,37,31.46
679,6,80,32,31.23
680,6,81,38,26.41
681,6,82,20,19.66
682,6,83,13,8.45
683,6,84,14,3.15
684,6,85,12,9.42
685,6,86,24,8.84
686,6,87,12,7.41
687,6,88,22,11.54
688,6,89,5,4.01
689,6,90,37,5.46
690,6,91,15,2.23
691,6,92,9,7.62
692,6,93,9,1.13
693,6,94,3,1.16
694,6,95,6,4.87
695,6,96,4,2.68
696,6,97,9,3.64
697,6,98,11,0.46
698,6,99,6,5.37
699,6,100,14,0.08
700,6,101,11,5.48
701,7,1,21,15.72
702,7,2,36,3.75
703,7,3,35,30.86
704,7,4,46,12.05
705,7,5,21,0.95
706,7,6,21,13.69
707,7,8,12,10.01
708,7,9,36,15.05
709,7,10,14,2.97
710,7,11,15,8.67
711,7,12,34,18.31
712,7,13,27,3.46
713,7,14,40,3.72
714,7,15,46,25.18
715,7,16,32,12.94
716,7,17,25,11.37
717,7,18,10,7.59
718,7,19,11,2.62
719,7,20,29,9.97
720,7,21,39,6.81
721,7,22,47,34.84
722,7,23,57,8.18
723,7,24,47,34.94
724,7,25,54,8.52
725,7,26,32,11.81
726,7,27,18,3.53
727,7,28,25,24.91
728,7,29,45,2.06
729,7,30,22,19.25
730,7,31,11,1.16
731,7,32,24,18.75
732,7,33,33,10.21
733,7,34,45,44.3
734,7,35,46,8.32
735,7,36,21,6.38
736,7,37,30,17.09
737,7,38,47,19.66
738,7,39,55,40.31
739,7,40,32,16.65
740,7,41,48,18.45
741,7,42,38,27.65
742,7,43,47,26.7
743,7,44,37,16.17
744,7,45,18,9.63
745,7,46,18,8.98
746,7,47,13,11.92
747,7,48,7,6.79
748,7,49,23,21.24
749,7,50,27,0.39
750,7,51,30,29.96
751,7,52,10,5.29
752,7,53,25,10.42
753,7,54,43,40.04
754,7,55,51,48.33
755,7,56,50,16.29
756,7,57,40,29.57
757,7,58,29,16.97
758,7,59,26,13.77
759,7,60,16,2.56
760,7,61,27,17.38
761,7,62,9,1.49
762,7,63,20,10.6
763,7,64,27,21.35
764,7,65,50,42.48
765,7,66,37,0.56
766,7,67,65,5.47
767,7,68,38,22.5
768,7,69,17,6.7
769,7,70,18,15.15
770,7,71,41,17.87
771,7,72,43,30.6
772,7,73,41,13.95
773,7,74,45,14.15
774,7,75,49,42.2
775,7,76,30,12.7
776,7,77,34,9.57
777,7,78,41,8.08
778,7,79,37,20.3
779,7,80,38,9.89
780,7,81,35,16.82
781,7,82,6,3.05
782,7,83,14,5.16
783,7,84,21,14.28
784,7,85,28,4.63
785,7,86,36,25.06
786,7,87,33,17.32
787,7,88,6,2.55
788,7,89,16,11.06
789,7,90,20,10.93
790,7,91,31,27.26
791,7,92,28,5.02
792,7,93,26,21.47
793,7,94,24,8.59
794,7,95,26,18.9
795,7,96,23,22.15
796,7,97,29,27.04
797,7,98,29,13.41
798,7,99,24,20.08
799,7,100,32,13.99
800,7,101,21,20.75
801,8,1,32,10.42
802,8,2,36,13.17
803,8,3,45,23.58
804,8,4,51,33.86
805,8,5,14,0.41
806,8,6,20,10.31
807,8,7,12,11.6
808,8,9,48,43.36
809,8,10,26,3.88
810,8,11,24,4.12
811,8,12,41,2.84
812,8,13,27,4.91
813,8,14,33,12.09
814,8,15,43,5.41
815,8,16,23,22.43
816,8,17,14,8.41
817,8,18,10,7.46
818,8,19,18,9.9
819,8,20,41,37.23
820,8,21,42,15.28
821,8,22,48,22.09
822,8,23,59,23.69
823,8,24,56,49.59
824,8,25,60,47.05
825,8,26,37,22.65
826,8,27,25,7.57
827,8,28,32,16.5
828,8,29,54,27.25
829,8,30,34,21.38
830,8,31,23,17.89
831,8,32,36,33.7
832,8,33,44,32.15
833,8,34,56,2.34
834,8,35,57,43.29
835,8,36,19,18.18
836,8,37,25,17.12
837,8,38,38,2.73
838,8,39,59,7.43
839,8,40,35,24.87
840,8,41,48,10.64
841,8,42,34,21.29
842,8,43,42,17.77
843,8,44,29,16.03
844,8,45,6,2.1
845,8,46,9,1.48
846,8,47,13,10.29
847,8,48,9,4.84
848,8,49,25,9.21
849,8,50,37,29.9
850,8,51,42,25.46
851,8,52,17,4.93
852,8,53,30,17.93
853,8,54,49,14.84
854,8,55,57,52.15
855,8,56,53,17.62
856,8,57,38,13.71
857,8,58,31,27.7
858,8,59,22,20.31
859,8,60,11,6.05
860,8,61,19,3.69
861,8,62,21,2.87
862,8,63,31,22.21
863,8,64,34,7.68
864,8,65,62,20.22
865,8,66,49,24.3
866,8,67,69,55.03
867,8,68,46,9.59
868,8,69,27,20.08
869,8,70,30,12.33
870,8,71,53,40.84
871,8,72,46,5.01
872,8,73,43,25.64
873,8,74,47,41.44
874,8,75,50,48.68
875,8,76,39,17.39
876,8,77,43,29.17
877,8,78,52,1.63
878,8,79,47,20.16
879,8,80,46,7.06
880,8,81,46,40.09
881,8,82,6,4.31
882,8,83,7,4.48
883,8,84,12,8.57
884,8,85,22,9.95
885,8,86,26,11.07
886,8,87,31,8.06
887,8,88,18,5.1
888,8,89,18,12.78
889,8,90,32,28.03
890,8,91,25,10.79
891,8,92,24,20.7
892,8,93,21,19.18
893,8,94,23,5.71
894,8,95,24,17.0
895,8,96,20,3.14
896,8,97,27,21.67
897,8,98,24,14.32
898,8,99,20,12.53
899,8,100,26,4.51
900,8,101,26,25.07
901,9,1,18,9.21
902,9,2,47,0.76
903,9,3,15,0.89
904,9,4,40,39.63
905,9,5,50,26.45
906,9,6,42,2.87
907,9,7,36,8.13
908,9,8,48,15.27
909,9,10,25,11.07
910,9,11,35,19.93
911,9,12,25,8.6
912,9,13,43,0.63
913,9,14,64,60.15
914,9,15,60,34.51
915,9,16,60,44.41
916,9,17,58,39.23
917,9,18,40,2.31
918,9,19,40,16.31
919,9,20,11,3.83
920,9,21,41,21.98
921,9,22,51,20.67
922,9,23,55,6.71
923,9,24,27,25.45
924,9,25,41,3.77
925,9,26,32,28.34
926,9,27,28,27.41
927,9,28,27,24.11
928,9,29,20,8.76
929,9,30,15,10.61
930,9,31,25,1.82
931,9,32,22,8.48
932,9,33,8,5.56
933,9,34,11,2.36
934,9,35,9,2.44
935,9,36,53,1.37
936,9,37,53,21.62
937,9,38,74,60.6
938,9,39,48,47.93
939,9,40,38,13.97
940,9,41,55,51.37
941,9,42,57,49.56
942,9,43,65,50.83
943,9,44,64,11.36
944,9,45,54,10.18
945,9,46,54,6.51
946,9,47,47,2.84
947,9,48,43,17.95
948,9,49,50,11.99
949,9,50,15,12.55
950,9,51,6,2.16
951,9,52,33,16.06
952,9,53,34,32.06
953,9,54,31,15.11
954,9,55,38,10.41
955,9,56,48,40.06
956,9,57,53,1.3
957,9,58,39,2.54
958,9,59,50,22.53
959,9,60,46,27.67
960,9,61,56,35.55
961,9,62,31,4.43
962,9,63,29,20.13
963,9,64,43,24.25
964,9,65,18,4.76
965,9,66,14,3.87
966,9,67,56,31.16
967,9,68,21,1.47
968,9,69,22,12.24
969,9,70,18,5.0
970,9,71,8,5.59
971,9,72,45,1.47
972,9,73,44,29.59
973,9,74,48,4.02
974,9,75,49,39.62
975,9,76,19,14.38
976,9,77,17,5.31
977,9,78,10,2.53
978,9,79,12,9.48
979,9,80,23,4.29
980,9,81,6,4.24
981,9,82,42,13.31
982,9,83,47,5.36
983,9,84,53,20.3
984,9,85,54,25.89
985,9,86,66,61.85
986,9,87,50,15.14
987,9,88,30,5.09
988,9,89,38,17.31
989,9,90,25,12.08
990,9,91,57,9.82
991,9,92,50,27.97
992,9,93,52,11.98
993,9,94,44,8.91
994,9,95,47,30.1
995,9,96,47,9.0
996,9,97,49,34.16
997,9,98,53,22.57
998,9,99,49,13.85
999,9,100,56,4.4
1000,9,101,32,19.73
1001,10,1,16,3.87
1002,10,2,43,13.22
1003,10,3,29,17.43
1004,10,4,47,26.98
1005,10,5,34,15.03
1006,10,6,30,29.1
1007,10,7,14,2.06
1008,10,8,26,23.84
1009,10,9,25,12.77
1010,10,11,11,2.49
1011,10,12,32,14.34
1012,10,13,35,13.1
1013,10,14,52,25.53
1014,10,15,55,30.51
1015,10,16,45,8.02
1016,10,17,39,35.26
1017,10,18,22,6.8
1018,10,19,15,3.11
1019,10,20,16,3.82
1020,10,21,43,7.95
1021,10,22,52,31.61
1022,10,23,60,51.46
1023,10,24,43,37.39
1024,10,25,53,16.5
1025,10,26,34,30.71
1026,10,27,21,17.33
1027,10,28,25,20.4
1028,10,29,38,8.23
1029,10,30,10,5.31
1030,10,31,8,6.2
1031,10,32,10,9.83
1032,10,33,24,5.49
1033,10,34,35,19.62
1034,10,35,33,32.51
1035,10,36,28,7.55
1036,10,37,41,3.73
1037,10,38,60,2.39
1038,10,39,57,20.98
1039,10,40,36,17.92
1040,10,41,54,28.93
1041,10,42,48,46.97
1042,10,43,57,8.48
1043,10,44,50,20.98
1044,10,45,33,26.05
1045,10,46,30,19.82
1046,10,47,22,9.7
1047,10,48,19,18.03
1048,10,49,25,8.8
1049,10,50,21,7.74
1050,10,51,19,14.53
1051,10,52,17,16.52
1052,10,53,30,29.64
1053,10,54,41,16.04
1054,10,55,50,9.98
1055,10,56,53,30.13
1056,10,57,48,40.04
1057,10,58,35,1.62
1058,10,59,37,36.9
1059,10,60,29,28.13
1060,10,61,40,19.91
1061,10,62,6,4.47
1062,10,63,9,3.63
1063,10,64,23,21.8
1064,10,65,36,6.68
1065,10,66,23,11.98
1066,10,67,66,58.42
1067,10,68,33,5.89
1068,10,69,15,1.92
1069,10,70,8,0.32
1070,10,71,28,27.2
1071,10,72,47,41.28
1072,10,73,45,31.39
1073,10,74,50,2.42
1074,10,75,53,34.26
1075,10,76,26,5.6
1076,10,77,29,2.86
1077,10,78,32,12.04
1078,10,79,30,25.13
1079,10,80,35,10.85
1080,10,81,26,11.45
1081,10,82,20,6.79
1082,10,83,28,15.55
1083,10,84,35,4.47
1084,10,85,40,37.99
1085,10,86,49,11.64
1086,10,87,42,36.03
1087,10,88,9,1.48
1088,10,89,25,2.21
1089,10,90,7,2.57
1090,10,91,44,38.4
1091,10,92,39,22.2
1092,10,93,38,21.36
1093,10,94,33,18.98
1094,10,95,36,6.3
1095,10,96,34,0.24
1096,10,97,39,11.31
1097,10,98,41,19.95
1098,10,99,35,28.43
1099,10,100,44,35.36
1100,10,101,25,21.95
1101,11,1,26,2.61
1102,11,2,50,41.04
1103,11,3,40,30.84
1104,11,4,57,8.87
1105,11,5,35,30.96
1106,11,6,35,4.4
1107,11,7,15,13.81
1108,11,8,24,14.94
1109,11,9,35,7.23
1110,11,10,11,5.72
1111,11,12,42,11.98
1112,11,13,41,37.81
1113,11,14,55,39.31
1114,11,15,61,34.95
1115,11,16,46,11.75
1116,11,17,38,3.61
1117,11,18,25,2.87
1118,11,19,7,6.73
1119,11,20,25,16.72
1120,11,21,51,19.5
1121,11,22,60,32.33
1122,11,23,69,28.61
1123,11,24,54,31.05
1124,11,25,64,7.05
1125,11,26,43,40.2
1126,11,27,29,19.78
1127,11,28,35,23.78
1128,11,29,50,41.05
1129,11,30,21,13.48
1130,11,31,17,7.42
1131,11,32,16,5.88
1132,11,33,35,29.58
1133,11,34,46,45.64
1134,11,35,43,35.98
1135,11,36,19,10.47
1136,11,37,45,10.7
1137,11,38,62,21.15
1138,11,39,66,60.95
1139,11,40,45,6.7
1140,11,41,62,28.84
1141,11,42,53,8.8
1142,11,43,62,37.29
1143,11,44,52,32.51
1144,11,45,30,2.23
1145,11,46,25,2.04
1146,11,47,15,2.1
1147,11,48,15,7.31
1148,11,49,14,9.44
1149,11,50,32,29.68
1150,11,51,30,26.55
