link_id,from_node,to_node,distance
171,1,72,34
172,1,73,32
173,1,74,36
174,1,75,39
175,1,76,11
176,1,77,13
177,1,78,20
178,1,79,16
179,1,80,19
180,1,81,15
181,1,82,26
182,1,83,30
183,1,84,35
184,1,85,37
185,1,86,48
186,1,87,34
187,1,88,15
188,1,89,21
189,1,90,21
190,1,91,40
191,1,92,33
192,1,93,34
193,1,94,27
194,1,95,30
195,1,96,29
196,1,97,32
197,1,98,36
198,1,99,31
199,1,100,39
200,1,101,15
201,2,1,33
202,2,3,34
203,2,4,20
204,2,5,24
205,2,6,16
206,2,7,36
207,2,8,36
208,2,9,47
209,2,10,43
210,2,11,50
211,2,12,23
212,2,13,9
213,2,14,21
214,2,15,13
215,2,16,25
216,2,17,33
217,2,18,27
218,2,19,47
219,2,20,49
220,2,21,10
221,2,22,12
222,2,23,23
223,2,24,35
224,2,25,30
225,2,26,16
226,2,27,23
227,2,28,21
228,2,29,38
229,2,30,43
230,2,31,35
231,2,32,52
232,2,33,39
233,2,34,48
234,2,35,56
235,2,36,54
236,2,37,15
237,2,38,32
238,2,39,25
239,2,40,9
240,2,41,12
241,2,42,12
242,2,43,18
243,2,44,24
244,2,45,36
245,2,46,45
246,2,47,47
247,2,48,41
248,2,49,59
249,2,50,32
250,2,51,43
251,2,52,27
252,2,53,14
253,2,54,25
254,2,55,29
255,2,56,19
256,2,57,6
257,2,58,9
258,2,59,16
259,2,60,25
260,2,61,24
261,2,62,42
262,2,63,53
263,2,64,63
264,2,65,66
265,2,66,58
266,2,67,34
267,2,68,30
268,2,69,30
269,2,70,39
270,2,71,56
271,2,72,12
272,2,73,9
273,2,74,12
274,2,75,15
275,2,76,29
276,2,77,32
277,2,78,44
278,2,79,38
279,2,80,29
280,2,81,42
281,2,82,36
282,2,83,29
283,2,84,28
284,2,85,20
285,2,86,31
286,2,87,7
287,2,88,36
288,2,89,20
289,2,90,50
290,2,91,20
291,2,92,14
292,2,93,18
293,2,94,13
294,2,95,12
295,2,96,16
296,2,97,11
297,2,98,16
298,2,99,17
299,2,100,17
300,2,101,18
301,3,1,15
302,3,2,34
303,3,4,25
304,3,5,43
305,3,6,34
306,3,7,35
307,3,8,45
308,3,9,15
309,3,10,29
310,3,11,40
311,3,12,11
312,3,13,32
313,3,14,53
314,3,15,47
315,3,16,51
316,3,17,52
317,3,18,35
318,3,19,43
319,3,20,22
320,3,21,27
321,3,22,36
322,3,23,40
323,3,24,14
324,3,25,27
325,3,26,18
326,3,27,21
327,3,28,16
328,3,29,9
329,3,30,21
330,3,31,25
331,3,32,31
332,3,33,7
333,3,34,14
334,3,35,22
335,3,36,55
336,3,37,43
337,3,38,64
338,3,39,33
339,3,40,25
340,3,41,40
341,3,42,45
342,3,43,53
343,3,44,54
344,3,45,49
345,3,46,53
346,3,47,48
347,3,48,43
348,3,49,54
349,3,50,8
350,3,51,14
351,3,52,28
352,3,53,23
353,3,54,16
354,3,55,23
355,3,56,33
356,3,57,40
357,3,58,27
358,3,59,40
359,3,60,40
360,3,61,48
361,3,62,34
362,3,63,37
363,3,64,51
364,3,65,33
365,3,66,29
366,3,67,42
367,3,68,6
368,3,69,18
369,3,70,21
370,3,71,23
371,3,72,30
372,3,73,30
373,3,74,33
374,3,75,35
375,3,76,7
376,3,77,3
377,3,78,9
378,3,79,4
379,3,80,8
380,3,81,9
381,3,82,40
382,3,83,42
383,3,84,46
384,3,85,45
385,3,86,58
386,3,87,38
387,3,88,30
388,3,89,31
389,3,90,33
390,3,91,48
391,3,92,40
392,3,93,43
393,3,94,34
394,3,95,37
395,3,96,38
396,3,97,38
397,3,98,43
398,3,99,40
399,3,100,46
400,3,101,22
401,4,1,32
402,4,2,20
403,4,3,25
404,4,5,41
405,4,6,32
406,4,7,46
407,4,8,51
408,4,9,40
409,4,10,47
410,4,11,57
411,4,12,16
412,4,13,25
413,4,14,41
414,4,15,29
415,4,16,45
416,4,17,51
417,4,18,40
418,4,19,57
419,4,20,46
420,4,21,10
421,4,22,14
422,4,23,15
423,4,24,18
424,4,25,10
425,4,26,14
426,4,27,28
427,4,28,22
428,4,29,24
429,4,30,43
430,4,31,40
431,4,32,53
432,4,33,32
433,4,34,36
434,4,35,46
435,4,36,66
436,4,37,35
437,4,38,52
438,4,39,9
439,4,40,16
440,4,41,18
441,4,42,32
442,4,43,36
443,4,44,44
444,4,45,52
445,4,46,60
446,4,47,59
447,4,48,53
448,4,49,69
449,4,50,28
450,4,51,38
451,4,52,36
452,4,53,21
453,4,54,9
454,4,55,9
455,4,56,8
456,4,57,24
457,4,58,20
458,4,59,34
459,4,60,40
460,4,61,43
461,4,62,49
462,4,63,56
463,4,64,70
464,4,65,57
465,4,66,53
466,4,67,19
467,4,68,19
468,4,69,32
469,4,70,40
470,4,71,48
471,4,72,9
472,4,73,11
473,4,74,11
474,4,75,11
475,4,76,23
476,4,77,23
477,4,78,33
478,4,79,28
479,4,80,17
480,4,81,34
481,4,82,48
482,4,83,44
483,4,84,45
484,4,85,39
485,4,86,51
486,4,87,27
487,4,88,43
488,4,89,33
489,4,90,53
490,4,91,40
491,4,92,33
492,4,93,37
493,4,94,30
494,4,95,30
495,4,96,34
496,4,97,30
497,4,98,36
498,4,99,36
499,4,100,37
500,4,101,25
501,5,1,32
502,5,2,24
503,5,3,43
504,5,4,41
505,5,6,10
506,5,7,21
507,5,8,14
508,5,9,50
509,5,10,34
510,5,11,35
511,5,12,35
512,5,13,16
513,5,14,20
514,5,15,29
515,5,16,11
516,5,17,10
517,5,18,11
518,5,19,30
519,5,20,46
520,5,21,32
521,5,22,36
522,5,23,47
523,5,24,50
524,5,25,51
525,5,26,30
526,5,27,22
527,5,28,27
528,5,29,50
529,5,30,39
530,5,31,27
531,5,32,44
532,5,33,44
533,5,34,56
534,5,35,59
535,5,36,33
536,5,37,11
537,5,38,27
538,5,39,48
539,5,40,25
540,5,41,35
541,5,42,20
542,5,43,28
543,5,44,16
544,5,45,12
545,5,46,22
546,5,47,27
547,5,48,22
548,5,49,39
549,5,50,36
550,5,51,44
551,5,52,18
552,5,53,22
553,5,54,42
554,5,55,49
555,5,56,42
556,5,57,25
557,5,58,21
558,5,59,8
559,5,60,4
560,5,61,7
561,5,62,29
562,5,63,41
563,5,64,47
564,5,65,66
565,5,66,55
566,5,67,58
567,5,68,42
568,5,69,28
569,5,70,34
570,5,71,57
571,5,72,35
572,5,73,32
573,5,74,35
574,5,75,39
575,5,76,36
576,5,77,40
577,5,78,51
578,5,79,46
579,5,80,42
580,5,81,47
581,5,82,17
582,5,83,7
583,5,84,4
584,5,85,8
585,5,86,16
586,5,87,18
587,5,88,25
588,5,89,12
589,5,90,40
590,5,91,11
591,5,92,11
592,5,93,7
593,5,94,11
594,5,95,12
595,5,96,8
596,5,97,13
597,5,98,10
598,5,99,6
599,5,100,12
600,5,101,21
601,6,1,25
602,6,2,16
603,6,3,34
604,6,4,32
605,6,5,10
606,6,7,21
607,6,8,20
608,6,9,42
609,6,10,30
610,6,11,35
611,6,12,25
612,6,13,7
613,6,14,22
614,6,15,25
615,6,16,18
616,6,17,20
617,6,18,11
618,6,19,32
619,6,20,40
620,6,21,22
621,6,22,28
622,6,23,39
623,6,24,40
624,6,25,41
625,6,26,20
626,6,27,14
627,6,28,17
628,6,29,41
629,6,30,34
630,6,31,23
631,6,32,40
632,6,33,36
633,6,34,47
634,6,35,52
635,6,36,38
636,6,37,11
637,6,38,32
638,6,39,39
639,6,40,16
640,6,41,29
641,6,42,18
642,6,43,27
643,6,44,21
644,6,45,21
645,6,46,29
646,6,47,31
647,6,48,25
648,6,49,42
649,6,50,28
650,6,51,37
651,6,52,13
652,6,53,12
653,6,54,32
654,6,55,39
655,6,56,33
656,6,57,19
657,6,58,12
658,6,59,7
659,6,60,9
660,6,61,14
661,6,62,28
662,6,63,39
663,6,64,48
664,6,65,60
665,6,66,49
666,6,67,49
667,6,68,32
668,6,69,21
669,6,70,29
670,6,71,50
671,6,72,26
672,6,73,23
673,6,74,27
674,6,75,31
675,6,76,27
676,6,77,31
677,6,78,42
678,6,79,37
679,6,80,32
680,6,81,38
681,6,82,20
682,6,83,13
683,6,84,14
684,6,85,12
685,6,86,24
686,6,87,12
687,6,88,22
688,6,89,5
689,6,90,37
690,6,91,15
691,6,92,9
692,6,93,9
693,6,94,3
694,6,95,6
695,6,96,4
696,6,97,9
697,6,98,11
698,6,99,6
699,6,100,14
700,6,101,11
701,7,1,21
702,7,2,36
703,7,3,35
704,7,4,46
705,7,5,21
706,7,6,21
707,7,8,12
708,7,9,36
709,7,10,14
710,7,11,15
711,7,12,34
712,7,13,27
713,7,14,40
714,7,15,46
715,7,16,32
716,7,17,25
717,7,18,10
718,7,19,11
719,7,20,29
720,7,21,39
721,7,22,47
722,7,23,57
723,7,24,47
724,7,25,54
725,7,26,32
726,7,27,18
727,7,28,25
728,7,29,45
729,7,30,22
730,7,31,11
731,7,32,24
732,7,33,33
733,7,34,45
734,7,35,46
735,7,36,21
736,7,37,30
737,7,38,47
738,7,39,55
739,7,40,32
740,7,41,48
741,7,42,38
742,7,43,47
743,7,44,37
744,7,45,18
745,7,46,18
746,7,47,13
747,7,48,7
748,7,49,23
749,7,50,27
750,7,51,30
751,7,52,10
752,7,53,25
753,7,54,43
754,7,55,51
755,7,56,50
756,7,57,40
757,7,58,29
758,7,59,26
759,7,60,16
760,7,61,27
761,7,62,9
762,7,63,20
763,7,64,27
764,7,65,50
765,7,66,37
766,7,67,65
767,7,68,38
768,7,69,17
769,7,70,18
770,7,71,41
771,7,72,43
772,7,73,41
773,7,74,45
774,7,75,49
775,7,76,30
776,7,77,34
777,7,78,41
778,7,79,37
779,7,80,38
780,7,81,35
781,7,82,6
782,7,83,14
783,7,84,21
784,7,85,28
785,7,86,36
786,7,87,33
787,7,88,6
788,7,89,16
789,7,90,20
790,7,91,31
791,7,92,28
792,7,93,26
793,7,94,24
794,7,95,26
795,7,96,23
796,7,97,29
797,7,98,29
798,7,99,24
799,7,100,32
800,7,101,21
801,8,1,32
802,8,2,36
803,8,3,45
804,8,4,51
805,8,5,14
806,8,6,20
807,8,7,12
808,8,9,48
809,8,10,26
810,8,11,24
811,8,12,41
812,8,13,27
813,8,14,33
814,8,15,43
815,8,16,23
816,8,17,14
817,8,18,10
818,8,19,18
819,8,20,41
820,8,21,42
821,8,22,48
822,8,23,59
823,8,24,56
824,8,25,60
825,8,26,37
826,8,27,25
827,8,28,32
828,8,29,54
829,8,30,34
830,8,31,23
831,8,32,36
832,8,33,44
833,8,34,56
834,8,35,57
835,8,36,19
836,8,37,25
837,8,38,38
838,8,39,59
839,8,40,35
840,8,41,48
841,8,42,34
842,8,43,42
843,8,44,29
844,8,45,6
845,8,46,9
846,8,47,13
847,8,48,9
848,8,49,25
849,8,50,37
850,8,51,42
851,8,52,17
852,8,53,30
853,8,54,49
854,8,55,57
855,8,56,53
856,8,57,38
857,8,58,31
858,8,59,22
859,8,60,11
860,8,61,19
861,8,62,21
862,8,63,31
863,8,64,34
864,8,65,62
865,8,66,49
866,8,67,69
867,8,68,46
868,8,69,27
869,8,70,30
870,8,71,53
871,8,72,46
872,8,73,43
873,8,74,47
874,8,75,50
875,8,76,39
876,8,77,43
877,8,78,52
878,8,79,47
879,8,80,46
880,8,81,46
881,8,82,6
882,8,83,7
883,8,84,12
884,8,85,22
885,8,86,26
886,8,87,31
887,8,88,18
888,8,89,18
889,8,90,32
890,8,91,25
891,8,92,24
892,8,93,21
893,8,94,23
894,8,95,24
895,8,96,20
896,8,97,27
897,8,98,24
898,8,99,20
899,8,100,26
900,8,101,26
901,9,1,18
902,9,2,47
903,9,3,15
904,9,4,40
905,9,5,50
906,9,6,42
907,9,7,36
908,9,8,48
909,9,10,25
910,9,11,35
911,9,12,25
912,9,13,43
913,9,14,64
914,9,15,60
915,9,16,60
916,9,17,58
917,9,18,40
918,9,19,40
919,9,20,11
920,9,21,41
921,9,22,51
922,9,23,55
923,9,24,27
924,9,25,41
925,9,26,32
926,9,27,28
927,9,28,27
928,9,29,20
929,9,30,15
930,9,31,25
931,9,32,22
932,9,33,8
933,9,34,11
934,9,35,9
935,9,36,53
936,9,37,53
937,9,38,74
938,9,39,48
939,9,40,38
940,9,41,55
941,9,42,57
942,9,43,65
943,9,44,64
944,9,45,54
945,9,46,54
946,9,47,47
947,9,48,43
948,9,49,50
949,9,50,15
950,9,51,6
951,9,52,33
952,9,53,34
953,9,54,31
954,9,55,38
955,9,56,48
956,9,57,53
957,9,58,39
958,9,59,50
959,9,60,46
960,9,61,56
961,9,62,31
962,9,63,29
963,9,64,43
964,9,65,18
965,9,66,14
966,9,67,56
967,9,68,21
968,9,69,22
969,9,70,18
970,9,71,8
971,9,72,45
972,9,73,44
973,9,74,48
974,9,75,49
975,9,76,19
976,9,77,17
977,9,78,10
978,9,79,12
979,9,80,23
980,9,81,6
981,9,82,42
982,9,83,47
983,9,84,53
984,9,85,54
985,9,86,66
986,9,87,50
987,9,88,30
988,9,89,38
989,9,90,25
990,9,91,57
991,9,92,50
992,9,93,52
993,9,94,44
994,9,95,47
995,9,96,47
996,9,97,49
997,9,98,53
998,9,99,49
999,9,100,56
1000,9,101,32
1001,10,1,16
1002,10,2,43
1003,10,3,29
1004,10,4,47
1005,10,5,34
1006,10,6,30
1007,10,7,14
1008,10,8,26
1009,10,9,25
1010,10,11,11
1011,10,12,32
1012,10,13,35
1013,10,14,52
1014,10,15,55
1015,10,16,45
1016,10,17,39
1017,10,18,22
1018,10,19,15
1019,10,20,16
1020,10,21,43
1021,10,22,52
1022,10,23,60
1023,10,24,43
1024,10,25,53
1025,10,26,34
1026,10,27,21
1027,10,28,25
1028,10,29,38
1029,10,30,10
1030,10,31,8
1031,10,32,10
1032,10,33,24
1033,10,34,35
1034,10,35,33
1035,10,36,28
1036,10,37,41
1037,10,38,60
1038,10,39,57
1039,10,40,36
1040,10,41,54
1041,10,42,48
1042,10,43,57
1043,10,44,50
1044,10,45,33
1045,10,46,30
1046,10,47,22
1047,10,48,19
1048,10,49,25
1049,10,50,21
1050,10,51,19
1051,10,52,17
1052,10,53,30
1053,10,54,41
1054,10,55,50
1055,10,56,53
1056,10,57,48
1057,10,58,35
1058,10,59,37
1059,10,60,29
1060,10,61,40
1061,10,62,6
1062,10,63,9
1063,10,64,23
1064,10,65,36
1065,10,66,23
1066,10,67,66
1067,10,68,33
1068,10,69,15
1069,10,70,8
1070,10,71,28
1071,10,72,47
1072,10,73,45
1073,10,74,50
1074,10,75,53
1075,10,76,26
1076,10,77,29
1077,10,78,32
1078,10,79,30
1079,10,80,35
1080,10,81,26
1081,10,82,20
1082,10,83,28
1083,10,84,35
1084,10,85,40
1085,10,86,49
1086,10,87,42
1087,10,88,9
1088,10,89,25
1089,10,90,7
1090,10,91,44
1091,10,92,39
1092,10,93,38
1093,10,94,33
1094,10,95,36
1095,10,96,34
1096,10,97,39
1097,10,98,41
1098,10,99,35
1099,10,100,44
1100,10,101,25
1101,11,1,26
1102,11,2,50
1103,11,3,40
1104,11,4,57
1105,11,5,35
1106,11,6,35
1107,11,7,15
1108,11,8,24
1109,11,9,35
1110,11,10,11
1111,11,12,42
1112,11,13,41
1113,11,14,55
1114,11,15,61
1115,11,16,46
1116,11,17,38
1117,11,18,25
1118,11,19,7
1119,11,20,25
1120,11,21,51
1121,11,22,60
1122,11,23,69
1123,11,24,54
1124,11,25,64
1125,11,26,43
1126,11,27,29
1127,11,28,35
1128,11,29,50
1129,11,30,21
1130,11,31,17
1131,11,32,16
1132,11,33,35
1133,11,34,46
1134,11,35,43
1135,11,36,19
1136,11,37,45
1137,11,38,62
1138,11,39,66
1139,11,40,45
1140,11,41,62
1141,11,42,53
1142,11,43,62
1143,11,44,52
1144,11,45,30
1145,11,46,25
1146,11,47,15
1147,11,48,15
1148,11,49,14
1149,11,50,32
1150,11,51,30
1151,11,52,23
1152,11,53,38
1153,11,54,52
1154,11,55,60
1155,11,56,62
1156,11,57,54
1157,11,58,42
1158,11,59,41
1159,11,60,31
1160,11,61,42
1161,11,62,8
1162,11,63,8
1163,11,64,13
1164,11,65,44
1165,11,66,30
1166,11,67,76
1167,11,68,44
1168,11,69,25
1169,11,70,19
1170,11,71,37
1171,11,72,56
1172,11,73,54
1173,11,74,58
1174,11,75,61
1175,11,76,37
1176,11,77,40
1177,11,78,43
1178,11,79,41
1179,11,80,46
1180,11,81,37
1181,11,82,19
1182,11,83,29
1183,11,84,35
1184,11,85,43
1185,11,86,50
1186,11,87,48
1187,11,88,14
1188,11,89,31
1189,11,90,11
1190,11,91,46
1191,11,92,43
1192,11,93,41
1193,11,94,38
1194,11,95,41
1195,11,96,38
1196,11,97,44
1197,11,98,44
1198,11,99,39
1199,11,100,47
1200,11,101,34
1201,12,1,17
1202,12,2,23
1203,12,3,11
1204,12,4,16
1205,12,5,35
1206,12,6,25
1207,12,7,34
1208,12,8,41
1209,12,9,25
1210,12,10,32
1211,12,11,42
1212,12,13,22
1213,12,14,43
1214,12,15,36
1215,12,16,43
1216,12,17,45
1217,12,18,30
1218,12,19,43
1219,12,20,30
1220,12,21,16
1221,12,22,25
1222,12,23,30
1223,12,24,15
1224,12,25,21
1225,12,26,7
1226,12,27,16
1227,12,28,9
1228,12,29,16
1229,12,30,27
1230,12,31,25
1231,12,32,37
1232,12,33,17
1233,12,34,25
1234,12,35,33
1235,12,36,54
1236,12,37,34
1237,12,38,54
1238,12,39,25
1239,12,40,14
1240,12,41,29
1241,12,42,35
1242,12,43,42
1243,12,44,44
1244,12,45,44
1245,12,46,50
1246,12,47,47
1247,12,48,41
1248,12,49,55
1249,12,50,12
1250,12,51,23
1251,12,52,24
1252,12,53,14
1253,12,54,9
1254,12,55,18
1255,12,56,23
1256,12,57,29
1257,12,58,17
1258,12,59,31
1259,12,60,33
1260,12,61,40
1261,12,62,35
1262,12,63,41
1263,12,64,55
1264,12,65,44
1265,12,66,38
1266,12,67,34
1267,12,68,7
1268,12,69,18
1269,12,70,25
1270,12,71,34
1271,12,72,19
1272,12,73,19
1273,12,74,22
1274,12,75,24
1275,12,76,7
1276,12,77,9
1277,12,78,20
1278,12,79,15
1279,12,80,6
1280,12,81,20
1281,12,82,37
1282,12,83,36
1283,12,84,39
1284,12,85,36
1285,12,86,49
1286,12,87,28
1287,12,88,29
1288,12,89,24
1289,12,90,37
1290,12,91,38
1291,12,92,31
1292,12,93,34
1293,12,94,25
1294,12,95,27
1295,12,96,29
1296,12,97,29
1297,12,98,34
1298,12,99,31
1299,12,100,36
1300,12,101,15
1301,13,1,26
1302,13,2,9
1303,13,3,32
1304,13,4,25
1305,13,5,16
1306,13,6,7
1307,13,7,27
1308,13,8,27
1309,13,9,43
1310,13,10,35
1311,13,11,41
1312,13,12,22
1313,13,14,21
1314,13,15,20
1315,13,16,21
1316,13,17,25
1317,13,18,18
1318,13,19,38
1319,13,20,43
1320,13,21,16
1321,13,22,21
1322,13,23,32
1323,13,24,36
1324,13,25,35
1325,13,26,16
1326,13,27,16
1327,13,28,16
1328,13,29,38
1329,13,30,36
1330,13,31,27
1331,13,32,44
1332,13,33,35
1333,13,34,46
1334,13,35,52
1335,13,36,45
1336,13,37,11
1337,13,38,32
1338,13,39,33
1339,13,40,10
1340,13,41,22
1341,13,42,14
1342,13,43,23
1343,13,44,22
1344,13,45,27
1345,13,46,36
1346,13,47,38
1347,13,48,32
1348,13,49,49
1349,13,50,28
1350,13,51,38
1351,13,52,18
1352,13,53,9
1353,13,54,27
1354,13,55,33
1355,13,56,26
1356,13,57,13
1357,13,58,6
1358,13,59,9
1359,13,60,16
1360,13,61,18
1361,13,62,34
1362,13,63,44
1363,13,64,54
1364,13,65,61
1365,13,66,52
1366,13,67,42
1367,13,68,30
1368,13,69,23
1369,13,70,32
1370,13,71,51
1371,13,72,19
1372,13,73,16
1373,13,74,20
1374,13,75,24
1375,13,76,25
1376,13,77,29
1377,13,78,41
1378,13,79,35
1379,13,80,29
1380,13,81,38
1381,13,82,27
1382,13,83,20
1383,13,84,20
1384,13,85,14
1385,13,86,27
1386,13,87,7
1387,13,88,27
1388,13,89,11
1389,13,90,42
1390,13,91,16
1391,13,92,9
1392,13,93,12
1393,13,94,4
1394,13,95,5
1395,13,96,8
1396,13,97,6
1397,13,98,12
1398,13,99,10
1399,13,100,14
1400,13,101,11
1401,14,1,47
1402,14,2,21
1403,14,3,53
1404,14,4,41
1405,14,5,20
1406,14,6,22
1407,14,7,40
1408,14,8,33
1409,14,9,64
1410,14,10,52
1411,14,11,55
1412,14,12,43
1413,14,13,21
1414,14,15,16
1415,14,16,11
1416,14,17,22
1417,14,18,30
1418,14,19,50
1419,14,20,63
1420,14,21,32
1421,14,22,30
1422,14,23,40
1423,14,24,56
1424,14,25,51
1425,14,26,36
1426,14,27,36
1427,14,28,37
1428,14,29,59
1429,14,30,56
1430,14,31,45
1431,14,32,62
1432,14,33,57
1433,14,34,67
1434,14,35,73
1435,14,36,52
1436,14,37,11
1437,14,38,11
1438,14,39,45
1439,14,40,29
1440,14,41,27
1441,14,42,9
1442,14,43,11
1443,14,44,6
1444,14,45,29
1445,14,46,40
1446,14,47,47
1447,14,48,42
1448,14,49,59
1449,14,50,49
1450,14,51,59
1451,14,52,35
1452,14,53,30
1453,14,54,46
1454,14,55,50
1455,14,56,38
1456,14,57,17
1457,14,58,26
1458,14,59,15
1459,14,60,24
1460,14,61,14
1461,14,62,49
1462,14,63,60
1463,14,64,67
1464,14,65,82
1465,14,66,72
1466,14,67,52
1467,14,68,50
1468,14,69,43
1469,14,70,51
1470,14,71,72
1471,14,72,33
1472,14,73,30
1473,14,74,31
1474,14,75,34
1475,14,76,47
1476,14,77,50
1477,14,78,62
1478,14,79,57
1479,14,80,49
1480,14,81,59
1481,14,82,37
1482,14,83,27
1483,14,84,21
1484,14,85,12
1485,14,86,14
1486,14,87,15
1487,14,88,43
1488,14,89,27
1489,14,90,59
1490,14,91,9
1491,14,92,14
1492,14,93,14
1493,14,94,20
1494,14,95,17
1495,14,96,18
1496,14,97,15
1497,14,98,12
1498,14,99,17
1499,14,100,9
1500,14,101,32
1501,15,1,45
1502,15,2,13
1503,15,3,47
1504,15,4,29
1505,15,5,29
1506,15,6,25
1507,15,7,46
1508,15,8,43
1509,15,9,60
1510,15,10,55
1511,15,11,61
1512,15,12,36
1513,15,13,20
1514,15,14,16
1515,15,16,25
1516,15,17,35
1517,15,18,36
1518,15,19,57
1519,15,20,62
1520,15,21,21
1521,15,22,16
1522,15,23,25
1523,15,24,46
1524,15,25,38
1525,15,26,29
1526,15,27,35
1527,15,28,34
1528,15,29,50
1529,15,30,56
1530,15,31,47
1531,15,32,64
1532,15,33,52
1533,15,34,61
1534,15,35,68
1535,15,36,62
1536,15,37,18
1537,15,38,25
1538,15,39,31
1539,15,40,22
1540,15,41,12
1541,15,42,9
1542,15,43,7
1543,15,44,21
1544,15,45,41
1545,15,46,51
1546,15,47,56
1547,15,48,50
1548,15,49,67
1549,15,50,45
1550,15,51,56
1551,15,52,38
1552,15,53,27
1553,15,54,36
1554,15,55,38
1555,15,56,24
1556,15,57,7
1557,15,58,22
1558,15,59,21
1559,15,60,32
1560,15,61,26
1561,15,62,53
1562,15,63,64
1563,15,64,74
1564,15,65,79
1565,15,66,71
1566,15,67,37
1567,15,68,43
1568,15,69,43
1569,15,70,51
1570,15,71,69
1571,15,72,20
1572,15,73,18
1573,15,74,18
1574,15,75,20
1575,15,76,42
1576,15,77,44
1577,15,78,56
1578,15,79,51
1579,15,80,41
1580,15,81,55
1581,15,82,45
1582,15,83,36
1583,15,84,32
1584,15,85,22
1585,15,86,29
1586,15,87,13
1587,15,88,47
1588,15,89,30
1589,15,90,62
1590,15,91,21
1591,15,92,19
1592,15,93,22
1593,15,94,22
1594,15,95,20
1595,15,96,23
1596,15,97,17
1597,15,98,19
1598,15,99,23
1599,15,100,18
1600,15,101,30
1601,16,1,42
1602,16,2,25
1603,16,3,51
1604,16,4,45
1605,16,5,11
1606,16,6,18
1607,16,7,32
1608,16,8,23
1609,16,9,60
1610,16,10,45
1611,16,11,46
1612,16,12,43
1613,16,13,21
1614,16,14,11
1615,16,15,25
1616,16,17,11
1617,16,18,22
1618,16,19,40
1619,16,20,57
1620,16,21,35
1621,16,22,36
1622,16,23,47
1623,16,24,57
1624,16,25,55
1625,16,26,36
1626,16,27,32
1627,16,28,35
1628,16,29,58
1629,16,30,50
1630,16,31,38
1631,16,32,55
1632,16,33,54
1633,16,34,65
1634,16,35,70
1635,16,36,41
1636,16,37,10
1637,16,38,16
1638,16,39,51
1639,16,40,30
1640,16,41,35
1641,16,42,16
1642,16,43,21
1643,16,44,6
1644,16,45,18
1645,16,46,29
1646,16,47,36
1647,16,48,32
1648,16,49,48
1649,16,50,46
1650,16,51,54
1651,16,52,29
1652,16,53,29
1653,16,54,48
1654,16,55,53
1655,16,56,44
1656,16,57,23
1657,16,58,27
1658,16,59,12
1659,16,60,16
1660,16,61,4
1661,16,62,40
1662,16,63,52
