link_id,from_node,to_node,mean,variance
704,14,19,9,5.91
705,14,20,43,29.67
706,14,21,48,24.0
707,14,22,57,49.22
708,14,23,59,54.15
709,14,24,57,7.93
710,14,25,46,15.57
711,14,26,24,20.45
712,14,27,24,7.82
713,14,28,49,44.67
714,14,29,33,14.93
715,14,30,36,21.71
716,14,31,36,25.37
717,14,32,40,19.7
718,14,33,46,36.56
719,14,34,21,11.61
720,14,35,10,7.14
721,14,36,48,31.37
722,14,37,42,38.56
723,14,38,17,14.72
724,14,39,32,6.85
725,14,40,33,15.48
726,14,41,64,49.67
727,14,42,64,22.38
728,14,43,60,44.65
729,14,44,42,27.73
730,14,45,30,19.59
731,14,46,19,6.47
732,14,47,44,42.26
733,14,48,39,22.51
734,14,49,53,31.88
735,14,50,28,4.88
736,15,1,40,7.32
737,15,2,26,24.28
738,15,3,46,36.58
739,15,4,20,19.08
740,15,5,8,2.96
741,15,6,31,7.17
742,15,7,29,7.26
743,15,8,22,13.62
744,15,9,50,23.04
745,15,10,47,17.92
746,15,11,42,25.48
747,15,12,38,16.27
748,15,13,11,9.27
749,15,14,33,14.48
750,15,16,43,4.2
751,15,17,35,7.38
752,15,18,62,53.84
753,15,19,24,10.36
754,15,20,11,5.87
755,15,21,21,5.24
756,15,22,38,29.24
757,15,23,51,38.68
758,15,24,58,52.07
759,15,25,60,55.72
760,15,26,30,26.1
761,15,27,12,8.9
762,15,28,28,13.64
763,15,29,10,7.64
764,15,30,19,8.31
765,15,31,61,52.97
766,15,32,49,46.73
767,15,33,36,2.03
768,15,34,20,13.09
769,15,35,27,20.41
770,15,36,16,6.94
771,15,37,9,5.27
772,15,38,45,26.55
773,15,39,48,16.82
774,15,40,41,15.98
775,15,41,50,32.86
776,15,42,48,26.91
777,15,43,46,3.75
778,15,44,48,9.94
779,15,45,13,3.43
780,15,46,21,8.7
781,15,47,15,9.26
782,15,48,14,2.9
783,15,49,52,4.71
784,15,50,27,26.85
785,16,1,14,7.88
786,16,2,18,10.62
787,16,3,9,3.92
788,16,4,24,13.44
789,16,5,38,4.47
790,16,6,12,11.32
791,16,7,32,8.85
792,16,8,35,28.05
793,16,9,24,20.58
794,16,10,36,2.0
795,16,11,45,23.11
796,16,12,21,18.9
797,16,13,41,27.58
798,16,14,46,26.6
799,16,15,43,29.29
800,16,17,14,6.16
801,16,18,23,15.23
802,16,19,43,31.66
803,16,20,50,17.98
804,16,21,33,13.68
805,16,22,24,19.93
806,16,23,13,0.41
807,16,24,16,13.35
808,16,25,28,1.95
809,16,26,22,16.21
810,16,27,34,17.11
811,16,28,24,11.01
812,16,29,33,13.95
813,16,30,24,6.27
814,16,31,41,9.88
815,16,32,17,15.68
816,16,33,9,5.06
817,16,34,29,20.36
818,16,35,37,11.35
819,16,36,42,7.85
820,16,37,44,1.76
821,16,38,40,6.35
822,16,39,26,1.91
823,16,40,17,13.54
824,16,41,21,20.27
825,16,42,23,6.24
826,16,43,18,11.62
827,16,44,12,10.83
828,16,45,30,5.49
829,16,46,31,12.6
830,16,47,36,25.33
831,16,48,31,27.67
832,16,49,9,1.37
833,16,50,19,11.71
834,17,1,25,6.18
835,17,2,18,17.03
836,17,3,12,3.13
837,17,4,15,5.79
838,17,5,33,32.41
839,17,6,10,5.09
840,17,7,18,0.2
841,17,8,22,15.15
842,17,9,17,0.32
843,17,10,23,1.56
844,17,11,30,13.81
845,17,12,7,6.23
846,17,13,30,29.07
847,17,14,32,0.04
848,17,15,35,23.1
849,17,16,14,8.67
850,17,18,27,23.25
851,17,19,29,18.97
852,17,20,45,4.48
853,17,21,33,7.35
854,17,22,32,16.12
855,17,23,27,13.08
856,17,24,26,12.7
857,17,25,26,19.39
858,17,26,8,3.37
859,17,27,24,6.99
860,17,28,28,17.98
861,17,29,26,3.55
862,17,30,21,11.59
863,17,31,32,25.2
864,17,32,14,7.74
865,17,33,17,8.84
866,17,34,17,6.51
867,17,35,23,3.53
868,17,36,40,11.3
869,17,37,40,12.56
870,17,38,26,14.01
871,17,39,16,9.34
872,17,40,7,0.6
873,17,41,34,2.91
874,17,42,35,34.78
875,17,43,30,14.14
876,17,44,13,12.17
877,17,45,22,6.46
878,17,46,18,13.64
879,17,47,34,21.09
880,17,48,27,24.69
881,17,49,22,2.13
882,17,50,8,4.46
883,18,1,36,20.23
884,18,2,40,39.6
885,18,3,16,14.58
886,18,4,42,28.1
887,18,5,58,57.34
888,18,6,33,4.63
889,18,7,41,0.23
890,18,8,47,22.95
891,18,9,17,10.29
892,18,10,33,26.87
893,18,11,47,32.84
894,18,12,26,2.69
895,18,13,57,22.33
896,18,14,53,11.7
897,18,15,62,44.07
898,18,16,23,15.93
899,18,17,27,3.72
900,18,19,54,52.79
901,18,20,71,57.06
902,18,21,55,17.91
903,18,22,46,19.97
904,18,23,28,25.66
905,18,24,13,12.1
906,18,25,11,6.24
907,18,26,34,17.95
908,18,27,51,16.32
909,18,28,48,1.93
910,18,29,52,37.15
911,18,30,45,15.95
912,18,31,30,27.07
913,18,32,13,5.87
914,18,33,32,6.28
915,18,34,44,17.17
916,18,35,46,4.47
917,18,36,64,45.88
918,18,37,65,53.98
919,18,38,39,18.3
920,18,39,21,2.26
921,18,40,22,9.53
922,18,41,39,12.85
923,18,42,42,30.27
924,18,43,38,11.51
925,18,44,14,6.64
926,18,45,49,9.5
927,18,46,44,10.96
928,18,47,58,4.85
929,18,48,52,14.86
930,18,49,18,13.42
931,18,50,35,17.99
932,19,1,48,18.36
933,19,2,34,8.97
934,19,3,41,31.49
935,19,4,21,19.06
936,19,5,29,17.58
937,19,6,32,25.66
938,19,7,12,6.07
939,19,8,8,5.45
940,19,9,38,13.76
941,19,10,28,1.62
942,19,11,18,0.72
943,19,12,27,2.1
944,19,13,13,1.04
945,19,14,9,6.01
946,19,15,24,5.2
947,19,16,43,41.85
948,19,17,29,15.38
949,19,18,54,21.85
950,19,20,34,31.34
951,19,21,39,29.39
952,19,22,50,29.06
953,19,23,55,14.27
954,19,24,55,27.53
955,19,25,48,17.02
956,19,26,21,16.79
957,19,27,16,3.03
958,19,28,42,13.77
959,19,29,24,7.44
960,19,30,29,6.53
961,19,31,42,30.59
962,19,32,40,28.24
963,19,33,41,17.26
964,19,34,14,2.69
965,19,35,7,2.59
966,19,36,39,6.31
967,19,37,33,11.58
968,19,38,23,13.91
969,19,39,34,31.13
970,19,40,32,2.46
971,19,41,59,49.96
972,19,42,58,39.29
973,19,43,54,37.18
974,19,44,41,12.67
975,19,45,22,7.65
976,19,46,13,12.41
977,19,47,35,23.54
978,19,48,30,15.56
979,19,49,51,22.07
980,19,50,23,6.91
981,20,1,45,21.01
982,20,2,32,5.07
983,20,3,55,49.18
984,20,4,30,17.38
985,20,5,13,11.23
986,20,6,39,26.32
987,20,7,39,2.81
988,20,8,33,3.09
989,20,9,60,56.7
990,20,10,58,10.87
991,20,11,52,29.9
992,20,12,48,11.35
993,20,13,21,4.25
994,20,14,43,4.08
995,20,15,11,0.53
996,20,16,50,14.88
997,20,17,45,31.85
998,20,18,71,65.0
999,20,19,34,2.1
1000,20,21,22,9.79
1001,20,22,40,13.82
1002,20,23,57,32.72
1003,20,24,66,64.93
1004,20,25,70,45.14
1005,20,26,41,39.59
1006,20,27,23,5.99
1007,20,28,31,3.35
1008,20,29,18,12.28
1009,20,30,26,25.04
1010,20,31,71,63.75
1011,20,32,59,19.9
1012,20,33,43,26.11
1013,20,34,31,22.86
1014,20,35,38,35.88
1015,20,36,13,12.99
1016,20,37,6,0.01
1017,20,38,55,7.03
1018,20,39,58,49.57
1019,20,40,51,36.63
1020,20,41,54,41.35
1021,20,42,51,14.74
1022,20,43,50,19.62
1023,20,44,56,3.48
1024,20,45,23,1.67
1025,20,46,32,6.34
1026,20,47,16,11.48
1027,20,48,19,13.57
1028,20,49,59,43.16
1029,20,50,37,24.33
1030,21,1,24,20.17
1031,21,2,15,11.26
1032,21,3,39,37.38
1033,21,4,22,3.27
1034,21,5,13,3.82
1035,21,6,24,11.46
1036,21,7,37,20.35
1037,21,8,34,25.91
1038,21,9,49,11.24
1039,21,10,53,46.24
1040,21,11,53,11.0
1041,21,12,39,1.51
1042,21,13,28,18.31
1043,21,14,48,43.93
1044,21,15,21,2.56
1045,21,16,33,6.02
1046,21,17,33,13.24
1047,21,18,55,22.59
1048,21,19,39,27.23
1049,21,20,22,20.04
1050,21,22,18,4.87
1051,21,23,36,26.33
1052,21,24,48,4.28
1053,21,25,58,26.46
1054,21,26,33,15.49
1055,21,27,24,8.45
1056,21,28,9,0.97
1057,21,29,15,9.86
1058,21,30,13,12.87
1059,21,31,64,12.47
1060,21,32,46,22.77
1061,21,33,24,15.73
1062,21,34,28,9.05
1063,21,35,39,17.2
1064,21,36,10,4.73
1065,21,37,16,5.06
1066,21,38,53,25.64
1067,21,39,49,11.4
1068,21,40,40,17.27
1069,21,41,32,13.45
1070,21,42,29,13.58
1071,21,43,29,7.02
1072,21,44,42,15.54
1073,21,45,18,0.32
1074,21,46,30,28.02
1075,21,47,6,3.7
1076,21,48,9,2.61
1077,21,49,41,0.28
1078,21,50,27,20.24
1079,22,1,10,2.73
1080,22,2,16,3.51
1081,22,3,32,5.16
1082,22,4,29,25.96
1083,22,5,30,8.45
1084,22,6,22,20.31
1085,22,7,44,16.12
1086,22,8,43,1.21
1087,22,9,46,3.36
1088,22,10,55,15.52
1089,22,11,60,44.73
1090,22,12,39,10.78
1091,22,13,42,21.45
1092,22,14,57,3.03
1093,22,15,38,35.81
1094,22,16,24,20.83
1095,22,17,32,31.08
1096,22,18,46,40.56
1097,22,19,50,21.74
1098,22,20,40,36.98
1099,22,21,18,4.33
1100,22,23,21,0.53
1101,22,24,36,15.45
1102,22,25,52,25.77
1103,22,26,36,1.84
1104,22,27,36,21.96
1105,22,28,9,5.92
1106,22,29,29,26.62
1107,22,30,21,12.3
1108,22,31,63,7.68
1109,22,32,40,8.6
1110,22,33,16,3.56
1111,22,34,36,2.88
1112,22,35,47,46.89
1113,22,36,28,20.6
1114,22,37,34,14.44
1115,22,38,57,52.79
1116,22,39,47,10.87
1117,22,40,37,35.51
1118,22,41,15,0.89
1119,22,42,11,3.7
1120,22,43,12,1.74
1121,22,44,35,22.16
1122,22,45,29,19.2
1123,22,46,38,15.16
1124,22,47,24,23.06
1125,22,48,23,6.45
1126,22,49,29,8.82
1127,22,50,30,9.08
1128,23,1,13,8.9
1129,23,2,25,12.39
1130,23,3,20,14.73
1131,23,4,35,8.96
1132,23,5,45,18.93
1133,23,6,23,17.41
1134,23,7,45,21.91
1135,23,8,47,45.61
1136,23,9,34,26.51
1137,23,10,48,33.14
1138,23,11,57,54.51
1139,23,12,33,30.52
1140,23,13,51,49.79
1141,23,14,59,58.88
1142,23,15,51,1.55
1143,23,16,13,11.86
1144,23,17,27,21.18
1145,23,18,28,22.78
1146,23,19,55,8.65
1147,23,20,57,36.82
1148,23,21,36,29.99
1149,23,22,21,15.81
1150,23,24,16,6.47
