link_id,from_node,to_node,distance
172,3,11,32
173,3,12,25
174,3,13,70
175,3,14,4
176,3,15,32
177,3,16,60
178,3,17,4
179,3,18,52
180,3,19,65
181,3,20,12
182,3,21,25
183,3,22,63
184,3,23,78
185,3,24,92
186,3,25,43
187,3,26,9
188,3,27,67
189,3,28,62
190,3,29,47
191,3,30,49
192,3,31,16
193,3,32,31
194,3,33,7
195,3,34,6
196,3,35,76
197,3,36,21
198,3,37,7
199,3,38,57
200,3,39,76
201,3,40,52
202,3,41,47
203,3,42,17
204,3,43,69
205,3,44,85
206,3,45,73
207,3,46,7
208,3,47,61
209,3,48,62
210,3,49,88
211,3,50,62
212,3,51,35
213,3,52,92
214,3,53,38
215,3,54,74
216,3,55,27
217,4,1,76
218,4,2,58
219,4,3,34
220,4,5,52
221,4,6,66
222,4,7,11
223,4,8,29
224,4,9,90
225,4,10,43
226,4,11,65
227,4,12,37
228,4,13,43
229,4,14,32
230,4,15,65
231,4,16,83
232,4,17,39
233,4,18,44
234,4,19,37
235,4,20,34
236,4,21,33
237,4,22,32
238,4,23,59
239,4,24,73
240,4,25,22
241,4,26,29
242,4,27,39
243,4,28,36
244,4,29,35
245,4,30,15
246,4,31,25
247,4,32,41
248,4,33,39
249,4,34,40
250,4,35,86
251,4,36,22
252,4,37,28
253,4,38,79
254,4,39,92
255,4,40,77
256,4,41,26
257,4,42,23
258,4,43,73
259,4,44,70
260,4,45,73
261,4,46,34
262,4,47,77
263,4,48,52
264,4,49,99
265,4,50,50
266,4,51,69
267,4,52,72
268,4,53,61
269,4,54,51
270,4,55,19
271,5,1,56
272,5,2,32
273,5,3,30
274,5,4,52
275,5,6,43
276,5,7,56
277,5,8,26
278,5,9,51
279,5,10,9
280,5,11,26
281,5,12,16
282,5,13,70
283,5,14,34
284,5,15,26
285,5,16,32
286,5,17,30
287,5,18,41
288,5,19,68
289,5,20,42
290,5,21,20
291,5,22,70
292,5,23,70
293,5,24,82
294,5,25,46
295,5,26,38
296,5,27,70
297,5,28,62
298,5,29,42
299,5,30,64
300,5,31,44
301,5,32,15
302,5,33,24
303,5,34,28
304,5,35,48
305,5,36,29
306,5,37,29
307,5,38,28
308,5,39,47
309,5,40,25
310,5,41,49
311,5,42,45
312,5,43,43
313,5,44,71
314,5,45,50
315,5,46,36
316,5,47,31
317,5,48,50
318,5,49,59
319,5,50,51
320,5,51,43
321,5,52,82
322,5,53,9
323,5,54,70
324,5,55,34
325,6,1,13
326,6,2,74
327,6,3,65
328,6,4,66
329,6,5,43
330,6,7,75
331,6,8,41
332,6,9,29
333,6,10,40
334,6,11,68
335,6,12,40
336,6,13,53
337,6,14,68
338,6,15,68
339,6,16,49
340,6,17,67
341,6,18,23
342,6,19,56
343,6,20,76
344,6,21,40
345,6,22,62
346,6,23,40
347,6,24,48
348,6,25,46
349,6,26,71
350,6,27,56
351,6,28,49
352,6,29,33
353,6,30,70
354,6,31,74
355,6,32,34
356,6,33,62
357,6,34,66
358,6,35,25
359,6,36,50
360,6,37,60
361,6,38,45
362,6,39,39
363,6,40,50
364,6,41,45
365,6,42,74
366,6,43,9
367,6,44,34
368,6,45,8
369,6,46,71
370,6,47,31
371,6,48,22
372,6,49,38
373,6,50,25
374,6,51,86
375,6,52,48
376,6,53,42
377,6,54,48
378,6,55,49
379,7,1,86
380,7,2,56
381,7,3,33
382,7,4,11
383,7,5,56
384,7,6,75
385,7,8,36
386,7,9,98
387,7,10,48
388,7,11,65
389,7,12,43
390,7,13,54
391,7,14,30
392,7,15,65
393,7,16,88
394,7,17,37
395,7,18,55
396,7,19,47
397,7,20,29
398,7,21,40
399,7,22,41
400,7,23,70
401,7,24,84
402,7,25,33
403,7,26,25
404,7,27,49
405,7,28,47
406,7,29,45
407,7,30,21
408,7,31,20
409,7,32,48
410,7,33,39
411,7,34,39
412,7,35,94
413,7,36,28
414,7,37,29
415,7,38,84
416,7,39,99
417,7,40,81
418,7,41,37
419,7,42,18
420,7,43,82
421,7,44,81
422,7,45,83
423,7,46,30
424,7,47,84
425,7,48,62
426,7,49,107
427,7,50,61
428,7,51,66
429,7,52,83
430,7,53,65
431,7,54,61
432,7,55,27
433,8,1,53
434,8,2,46
435,8,3,28
436,8,4,29
437,8,5,26
438,8,6,41
439,8,7,36
440,8,9,62
441,8,10,17
442,8,11,47
443,8,12,10
444,8,13,46
445,8,14,30
446,8,15,47
447,8,16,56
448,8,17,31
449,8,18,25
450,8,19,43
451,8,20,37
452,8,21,6
453,8,22,44
454,8,23,51
455,8,24,65
456,8,25,21
457,8,26,31
458,8,27,45
459,8,28,38
460,8,29,20
461,8,30,39
462,8,31,33
463,8,32,13
464,8,33,28
465,8,34,31
466,8,35,58
467,8,36,9
468,8,37,22
469,8,38,51
470,8,39,63
471,8,40,50
472,8,41,24
473,8,42,34
474,8,43,47
475,8,44,57
476,8,45,49
477,8,46,33
478,8,47,48
479,8,48,34
480,8,49,71
481,8,50,35
482,8,51,59
483,8,52,64
484,8,53,34
485,8,54,48
486,8,55,10
487,9,1,30
488,9,2,80
489,9,3,79
490,9,4,90
491,9,5,51
492,9,6,29
493,9,7,98
494,9,8,62
495,9,10,54
496,9,11,69
497,9,12,57
498,9,13,83
499,9,14,83
500,9,15,69
501,9,16,36
502,9,17,80
503,9,18,51
504,9,19,85
505,9,20,92
506,9,21,59
507,9,22,91
508,9,23,68
509,9,24,73
510,9,25,73
511,9,26,87
512,9,27,85
513,9,28,78
514,9,29,60
515,9,30,97
516,9,31,92
517,9,32,51
518,9,33,75
519,9,34,78
520,9,35,4
521,9,36,70
522,9,37,77
523,9,38,34
524,9,39,14
525,9,40,42
526,9,41,72
527,9,42,93
528,9,43,20
529,9,44,59
530,9,45,27
531,9,46,86
532,9,47,21
533,9,48,51
534,9,49,9
535,9,50,54
536,9,51,89
537,9,52,74
538,9,53,44
539,9,54,77
540,9,55,72
541,10,1,54
542,10,2,35
543,10,3,26
544,10,4,43
545,10,5,9
546,10,6,40
547,10,7,48
548,10,8,17
549,10,9,54
550,10,11,32
551,10,12,7
552,10,13,62
553,10,14,30
554,10,15,32
555,10,16,40
556,10,17,27
557,10,18,34
558,10,19,59
559,10,20,38
560,10,21,11
561,10,22,61
562,10,23,63
563,10,24,76
564,10,25,37
565,10,26,34
566,10,27,61
567,10,28,53
568,10,29,34
569,10,30,55
570,10,31,38
571,10,32,8
572,10,33,22
573,10,34,26
574,10,35,50
575,10,36,21
576,10,37,23
577,10,38,36
578,10,39,52
579,10,40,34
580,10,41,40
581,10,42,39
582,10,43,43
583,10,44,65
584,10,45,48
585,10,46,33
586,10,47,36
587,10,48,43
588,10,49,63
589,10,50,45
590,10,51,47
591,10,52,76
592,10,53,18
593,10,54,62
594,10,55,25
595,11,1,80
596,11,2,14
597,11,3,32
598,11,4,65
599,11,5,26
600,11,6,68
601,11,7,65
602,11,8,47
603,11,9,69
604,11,10,32
605,11,12,38
606,11,13,93
607,11,14,36
608,11,15,0
609,11,16,38
610,11,17,29
611,11,18,66
612,11,19,90
613,11,20,40
614,11,21,41
615,11,22,90
616,11,23,95
617,11,24,107
618,11,25,67
619,11,26,41
620,11,27,92
621,11,28,85
622,11,29,65
623,11,30,80
624,11,31,48
625,11,32,40
626,11,33,26
627,11,34,27
628,11,35,67
629,11,36,46
630,11,37,37
631,11,38,37
632,11,39,61
633,11,40,29
634,11,41,71
635,11,42,49
636,11,43,67
637,11,44,97
638,11,45,74
639,11,46,37
640,11,47,48
641,11,48,75
642,11,49,76
643,11,50,76
644,11,51,20
645,11,52,107
646,11,53,26
647,11,54,94
648,11,55,52
649,12,1,53
650,12,2,39
651,12,3,25
652,12,4,37
653,12,5,16
654,12,6,40
655,12,7,43
656,12,8,10
657,12,9,57
658,12,10,7
659,12,11,38
660,12,13,55
661,12,14,28
662,12,15,38
663,12,16,47
664,12,17,27
665,12,18,30
666,12,19,53
667,12,20,36
668,12,21,4
669,12,22,54
670,12,23,58
671,12,24,71
672,12,25,31
673,12,26,31
674,12,27,54
675,12,28,47
676,12,29,28
677,12,30,48
678,12,31,35
679,12,32,6
680,12,33,23
681,12,34,27
682,12,35,53
683,12,36,14
684,12,37,21
685,12,38,42
686,12,39,57
687,12,40,41
688,12,41,34
689,12,42,36
690,12,43,44
691,12,44,62
692,12,45,48
693,12,46,31
694,12,47,41
695,12,48,39
696,12,49,66
697,12,50,40
698,12,51,51
699,12,52,71
700,12,53,25
701,12,54,57
702,12,55,19
703,13,1,57
704,13,2,91
705,13,3,70
706,13,4,43
707,13,5,70
708,13,6,53
709,13,7,54
710,13,8,46
711,13,9,83
712,13,10,62
713,13,11,93
714,13,12,55
715,13,14,70
716,13,15,93
717,13,16,94
718,13,17,74
719,13,18,34
720,13,19,7
721,13,20,75
722,13,21,52
723,13,22,15
724,13,23,22
725,13,24,33
726,13,25,27
727,13,26,68
728,13,27,5
729,13,28,9
730,13,29,29
731,13,30,35
732,13,31,67
733,13,32,55
734,13,33,72
735,13,34,75
736,13,35,78
737,13,36,50
738,13,37,63
739,13,38,89
740,13,39,91
741,13,40,91
742,13,41,23
743,13,42,66
744,13,43,63
745,13,44,36
746,13,45,57
747,13,46,72
748,13,47,80
749,13,48,32
750,13,49,91
751,13,50,28
752,13,51,104
753,13,52,31
754,13,53,76
755,13,54,10
756,13,55,43
757,14,1,81
758,14,2,26
759,14,3,4
760,14,4,32
761,14,5,34
762,14,6,68
763,14,7,30
764,14,8,30
765,14,9,83
766,14,10,30
767,14,11,36
768,14,12,28
769,14,13,70
770,14,15,36
771,14,16,64
772,14,17,7
773,14,18,55
774,14,19,65
775,14,20,8
776,14,21,28
777,14,22,62
778,14,23,80
779,14,24,93
780,14,25,43
781,14,26,5
782,14,27,67
783,14,28,62
784,14,29,49
785,14,30,47
786,14,31,12
787,14,32,34
788,14,33,11
789,14,34,9
790,14,35,80
791,14,36,22
792,14,37,8
793,14,38,61
794,14,39,80
795,14,40,56
796,14,41,48
797,14,42,14
798,14,43,72
799,14,44,86
800,14,45,76
801,14,46,3
802,14,47,65
803,14,48,64
804,14,49,92
805,14,50,64
806,14,51,37
807,14,52,93
808,14,53,43
809,14,54,75
810,14,55,27
811,15,1,80
812,15,2,14
813,15,3,32
814,15,4,65
815,15,5,26
816,15,6,68
817,15,7,65
818,15,8,47
819,15,9,69
820,15,10,32
821,15,11,0
822,15,12,38
823,15,13,93
824,15,14,36
825,15,16,38
826,15,17,29
827,15,18,66
828,15,19,90
829,15,20,40
830,15,21,41
831,15,22,90
832,15,23,95
833,15,24,107
834,15,25,67
835,15,26,41
836,15,27,92
837,15,28,85
838,15,29,65
839,15,30,80
840,15,31,48
841,15,32,40
842,15,33,26
843,15,34,27
844,15,35,67
845,15,36,46
846,15,37,37
847,15,38,37
848,15,39,61
849,15,40,29
850,15,41,71
851,15,42,49
852,15,43,67
853,15,44,97
854,15,45,74
855,15,46,37
856,15,47,48
857,15,48,75
858,15,49,76
859,15,50,76
860,15,51,20
861,15,52,107
862,15,53,26
863,15,54,94
864,15,55,52
865,16,1,58
866,16,2,51
867,16,3,60
868,16,4,83
869,16,5,32
870,16,6,49
871,16,7,88
872,16,8,56
873,16,9,36
874,16,10,40
875,16,11,38
876,16,12,47
877,16,13,94
878,16,14,64
879,16,15,38
880,16,17,59
881,16,18,61
882,16,19,94
883,16,20,71
884,16,21,51
885,16,22,97
886,16,23,87
887,16,24,97
888,16,25,75
889,16,26,69
890,16,27,95
891,16,28,87
892,16,29,66
893,16,30,95
894,16,31,75
895,16,32,43
896,16,33,54
897,16,34,57
898,16,35,36
899,16,36,61
900,16,37,61
901,16,38,5
902,16,39,24
903,16,40,9
904,16,41,76
905,16,42,77
906,16,43,43
907,16,44,83
908,16,45,53
909,16,46,66
910,16,47,18
911,16,48,66
912,16,49,41
913,16,50,69
914,16,51,57
915,16,52,97
916,16,53,23
917,16,54,92
918,16,55,65
919,17,1,80
920,17,2,19
921,17,3,4
922,17,4,39
923,17,5,30
924,17,6,67
925,17,7,37
926,17,8,31
927,17,9,80
928,17,10,27
929,17,11,29
930,17,12,27
931,17,13,74
932,17,14,7
933,17,15,29
934,17,16,59
935,17,18,56
936,17,19,70
937,17,20,13
938,17,21,28
939,17,22,67
940,17,23,82
941,17,24,96
942,17,25,47
943,17,26,12
944,17,27,72
945,17,28,66
946,17,29,51
947,17,30,53
948,17,31,19
949,17,32,33
950,17,33,5
951,17,34,2
952,17,35,77
953,17,36,25
954,17,37,11
955,17,38,55
956,17,39,76
957,17,40,50
958,17,41,52
959,17,42,21
960,17,43,70
961,17,44,88
962,17,45,75
963,17,46,8
964,17,47,61
965,17,48,66
966,17,49,89
967,17,50,66
968,17,51,31
969,17,52,96
970,17,53,38
971,17,54,78
972,17,55,31
973,18,1,32
974,18,2,68
975,18,3,52
976,18,4,44
977,18,5,41
978,18,6,23
979,18,7,55
980,18,8,25
981,18,9,51
982,18,10,34
983,18,11,66
984,18,12,30
985,18,13,34
986,18,14,55
987,18,15,66
988,18,16,61
989,18,17,56
990,18,19,35
991,18,20,62
992,18,21,28
993,18,22,40
994,18,23,29
995,18,24,42
996,18,25,24
997,18,26,56
998,18,27,36
999,18,28,28
1000,18,29,10
1001,18,30,48
1002,18,31,57
1003,18,32,26
1004,18,33,52
1005,18,34,56
1006,18,35,47
1007,18,36,33
1008,18,37,46
1009,18,38,56
1010,18,39,58
1011,18,40,59
1012,18,41,22
1013,18,42,57
1014,18,43,32
1015,18,44,32
1016,18,45,29
1017,18,46,57
1018,18,47,46
1019,18,48,10
1020,18,49,60
1021,18,50,11
1022,18,51,81
1023,18,52,42
1024,18,53,45
1025,18,54,31
1026,18,55,30
1027,19,1,61
1028,19,2,87
1029,19,3,65
1030,19,4,37
1031,19,5,68
1032,19,6,56
1033,19,7,47
1034,19,8,43
1035,19,9,85
1036,19,10,59
1037,19,11,90
1038,19,12,53
1039,19,13,7
1040,19,14,65
1041,19,15,90
1042,19,16,94
1043,19,17,70
1044,19,18,35
1045,19,20,70
1046,19,21,49
1047,19,22,9
1048,19,23,28
1049,19,24,39
1050,19,25,23
1051,19,26,63
1052,19,27,2
1053,19,28,7
1054,19,29,28
1055,19,30,28
1056,19,31,61
1057,19,32,53
1058,19,33,68
1059,19,34,71
1060,19,35,81
1061,19,36,45
1062,19,37,58
1063,19,38,89
1064,19,39,93
1065,19,40,90
1066,19,41,19
1067,19,42,60
1068,19,43,65
1069,19,44,42
1070,19,45,61
1071,19,46,67
1072,19,47,81
1073,19,48,34
1074,19,49,94
1075,19,50,31
1076,19,51,100
1077,19,52,38
1078,19,53,75
1079,19,54,16
1080,19,55,39
1081,20,1,89
1082,20,2,28
1083,20,3,12
1084,20,4,34
1085,20,5,42
1086,20,6,76
1087,20,7,29
1088,20,8,37
1089,20,9,92
1090,20,10,38
1091,20,11,40
1092,20,12,36
1093,20,13,75
1094,20,14,8
1095,20,15,40
1096,20,16,71
1097,20,17,13
1098,20,18,62
1099,20,19,70
1100,20,21,36
1101,20,22,66
1102,20,23,86
1103,20,24,100
1104,20,25,49
1105,20,26,7
1106,20,27,72
1107,20,28,67
1108,20,29,56
1109,20,30,49
1110,20,31,10
1111,20,32,43
1112,20,33,18
1113,20,34,15
1114,20,35,88
1115,20,36,29
1116,20,37,16
1117,20,38,68
1118,20,39,88
1119,20,40,63
1120,20,41,53
1121,20,42,12
1122,20,43,80
1123,20,44,93
1124,20,45,84
1125,20,46,5
1126,20,47,73
1127,20,48,72
1128,20,49,100
1129,20,50,71
1130,20,51,37
1131,20,52,99
1132,20,53,50
1133,20,54,80
1134,20,55,34
1135,21,1,53
1136,21,2,41
1137,21,3,25
1138,21,4,33
1139,21,5,20
1140,21,6,40
1141,21,7,40
1142,21,8,6
1143,21,9,59
1144,21,10,11
1145,21,11,41
1146,21,12,4
1147,21,13,52
1148,21,14,28
1149,21,15,41
1150,21,16,51
1151,21,17,28
1152,21,18,28
1153,21,19,49
1154,21,20,36
1155,21,22,50
1156,21,23,55
1157,21,24,69
1158,21,25,27
1159,21,26,30
1160,21,27,51
1161,21,28,43
1162,21,29,25
1163,21,30,44
1164,21,31,34
1165,21,32,8
1166,21,33,24
1167,21,34,28
1168,21,35,55
1169,21,36,11
1170,21,37,20
1171,21,38,46
1172,21,39,59
1173,21,40,45
1174,21,41,30
1175,21,42,34
1176,21,43,45
1177,21,44,60
1178,21,45,48
1179,21,46,31
1180,21,47,44
1181,21,48,38
1182,21,49,68
1183,21,50,38
1184,21,51,54
1185,21,52,69
1186,21,53,28
1187,21,54,53
1188,21,55,15
1189,22,1,68
1190,22,2,86
1191,22,3,63
1192,22,4,32
1193,22,5,70
1194,22,6,62
1195,22,7,41
1196,22,8,44
1197,22,9,91
1198,22,10,61
1199,22,11,90
1200,22,12,54
1201,22,13,15
1202,22,14,62
1203,22,15,90
1204,22,16,97
1205,22,17,67
1206,22,18,40
1207,22,19,9
1208,22,20,66
1209,22,21,50
1210,22,23,37
1211,22,24,48
1212,22,25,23
1213,22,26,60
1214,22,27,10
1215,22,28,14
1216,22,29,32
1217,22,30,21
1218,22,31,57
1219,22,32,55
1220,22,33,67
1221,22,34,69
1222,22,35,87
1223,22,36,44
1224,22,37,56
1225,22,38,92
1226,22,39,98
1227,22,40,93
1228,22,41,21
1229,22,42,55
1230,22,43,72
1231,22,44,51
1232,22,45,67
1233,22,46,64
1234,22,47,85
1235,22,48,41
1236,22,49,100
1237,22,50,38
1238,22,51,98
1239,22,52,47
1240,22,53,77
1241,22,54,25
1242,22,55,38
1243,23,1,39
1244,23,2,97
1245,23,3,78
1246,23,4,59
1247,23,5,70
1248,23,6,40
1249,23,7,70
1250,23,8,51
1251,23,9,68
1252,23,10,63
1253,23,11,95
1254,23,12,58
1255,23,13,22
1256,23,14,80
1257,23,15,95
1258,23,16,87
1259,23,17,82
1260,23,18,29
1261,23,19,28
1262,23,20,86
1263,23,21,55
1264,23,22,37
1265,23,24,14
1266,23,25,38
1267,23,26,79
1268,23,27,27
1269,23,28,24
1270,23,29,31
1271,23,30,55
1272,23,31,79
1273,23,32,55
1274,23,33,79
1275,23,34,82
1276,23,35,64
1277,23,36,58
1278,23,37,72
1279,23,38,83
1280,23,39,79
1281,23,40,86
1282,23,41,34
1283,23,42,78
1284,23,43,49
1285,23,44,14
1286,23,45,41
1287,23,46,82
1288,23,47,71
1289,23,48,21
1290,23,49,75
1291,23,50,19
1292,23,51,109
1293,23,52,13
1294,23,53,74
1295,23,54,12
1296,23,55,52
1297,24,1,43
1298,24,2,110
1299,24,3,92
1300,24,4,73
1301,24,5,82
1302,24,6,48
1303,24,7,84
1304,24,8,65
1305,24,9,73
1306,24,10,76
1307,24,11,107
1308,24,12,71
1309,24,13,33
1310,24,14,93
1311,24,15,107
1312,24,16,97
1313,24,17,96
1314,24,18,42
1315,24,19,39
1316,24,20,100
1317,24,21,69
1318,24,22,48
1319,24,23,14
1320,24,25,52
1321,24,26,93
1322,24,27,38
1323,24,28,37
1324,24,29,45
1325,24,30,67
1326,24,31,93
1327,24,32,68
1328,24,33,93
1329,24,34,96
1330,24,35,70
1331,24,36,72
1332,24,37,85
1333,24,38,92
1334,24,39,86
1335,24,40,97
1336,24,41,48
1337,24,42,92
1338,24,43,56
1339,24,44,14
1340,24,45,47
1341,24,46,96
1342,24,47,79
1343,24,48,33
1344,24,49,79
1345,24,50,31
1346,24,51,122
1347,24,52,1
1348,24,53,85
1349,24,54,23
1350,24,55,66
1351,25,1,55
1352,25,2,65
1353,25,3,43
1354,25,4,22
1355,25,5,46
1356,25,6,46
1357,25,7,33
1358,25,8,21
1359,25,9,73
1360,25,10,37
1361,25,11,67
1362,25,12,31
1363,25,13,27
1364,25,14,43
1365,25,15,67
1366,25,16,75
1367,25,17,47
1368,25,18,24
1369,25,19,23
1370,25,20,49
1371,25,21,27
1372,25,22,23
1373,25,23,38
1374,25,24,52
1375,25,26,42
1376,25,27,25
1377,25,28,18
1378,25,29,14
1379,25,30,24
1380,25,31,41
1381,25,32,32
1382,25,33,46
1383,25,34,48
1384,25,35,69
1385,25,36,23
1386,25,37,36
1387,25,38,70
1388,25,39,78
1389,25,40,70
1390,25,41,4
1391,25,42,40
1392,25,43,54
1393,25,44,48
1394,25,45,53
1395,25,46,46
1396,25,47,64
1397,25,48,30
1398,25,49,82
1399,25,50,28
1400,25,51,77
1401,25,52,51
1402,25,53,54
1403,25,54,31
1404,25,55,16
1405,26,1,83
1406,26,2,31
1407,26,3,9
1408,26,4,29
1409,26,5,38
1410,26,6,71
1411,26,7,25
1412,26,8,31
1413,26,9,87
1414,26,10,34
1415,26,11,41
1416,26,12,31
1417,26,13,68
1418,26,14,5
1419,26,15,41
1420,26,16,69
1421,26,17,12
1422,26,18,56
1423,26,19,63
1424,26,20,7
1425,26,21,30
1426,26,22,60
1427,26,23,79
1428,26,24,93
1429,26,25,42
1430,26,27,65
1431,26,28,60
1432,26,29,49
1433,26,30,43
1434,26,31,6
1435,26,32,37
1436,26,33,16
1437,26,34,15
1438,26,35,84
1439,26,36,22
1440,26,37,10
1441,26,38,66
1442,26,39,85
1443,26,40,61
1444,26,41,47
1445,26,42,8
1446,26,43,75
1447,26,44,87
1448,26,45,79
1449,26,46,5
1450,26,47,69
1451,26,48,65
1452,26,49,96
1453,26,50,65
1454,26,51,41
1455,26,52,93
1456,26,53,47
1457,26,54,74
1458,26,55,27
1459,27,1,60
1460,27,2,89
1461,27,3,67
1462,27,4,39
1463,27,5,70
1464,27,6,56
1465,27,7,49
1466,27,8,45
1467,27,9,85
1468,27,10,61
1469,27,11,92
1470,27,12,54
1471,27,13,5
1472,27,14,67
1473,27,15,92
1474,27,16,95
1475,27,17,72
1476,27,18,36
1477,27,19,2
1478,27,20,72
1479,27,21,51
1480,27,22,10
1481,27,23,27
1482,27,24,38
1483,27,25,25
1484,27,26,65
1485,27,28,8
1486,27,29,29
1487,27,30,30
1488,27,31,63
1489,27,32,55
1490,27,33,70
1491,27,34,73
1492,27,35,81
1493,27,36,47
1494,27,37,60
1495,27,38,90
1496,27,39,93
1497,27,40,92
1498,27,41,21
1499,27,42,62
1500,27,43,66
1501,27,44,41
1502,27,45,60
1503,27,46,69
1504,27,47,81
1505,27,48,34
1506,27,49,94
1507,27,50,31
1508,27,51,102
1509,27,52,36
1510,27,53,76
1511,27,54,15
1512,27,55,41
1513,28,1,54
1514,28,2,83
1515,28,3,62
1516,28,4,36
1517,28,5,62
1518,28,6,49
1519,28,7,47
1520,28,8,38
1521,28,9,78
1522,28,10,53
1523,28,11,85
1524,28,12,47
1525,28,13,9
1526,28,14,62
1527,28,15,85
1528,28,16,87
1529,28,17,66
1530,28,18,28
1531,28,19,7
1532,28,20,67
1533,28,21,43
1534,28,22,14
1535,28,23,24
1536,28,24,37
1537,28,25,18
1538,28,26,60
1539,28,27,8
1540,28,29,21
1541,28,30,30
1542,28,31,59
1543,28,32,47
1544,28,33,64
1545,28,34,67
1546,28,35,74
1547,28,36,41
1548,28,37,54
1549,28,38,82
1550,28,39,86
1551,28,40,84
1552,28,41,14
1553,28,42,58
1554,28,43,58
1555,28,44,37
1556,28,45,54
1557,28,46,64
1558,28,47,74
1559,28,48,27
1560,28,49,86
1561,28,50,24
1562,28,51,95
1563,28,52,36
1564,28,53,68
1565,28,54,14
1566,28,55,35
1567,29,1,42
1568,29,2,66
1569,29,3,47
1570,29,4,35
1571,29,5,42
1572,29,6,33
1573,29,7,45
1574,29,8,20
1575,29,9,60
1576,29,10,34
1577,29,11,65
1578,29,12,28
1579,29,13,29
1580,29,14,49
1581,29,15,65
1582,29,16,66
1583,29,17,51
1584,29,18,10
1585,29,19,28
1586,29,20,56
1587,29,21,25
1588,29,22,32
1589,29,23,31
1590,29,24,45
1591,29,25,14
1592,29,26,49
1593,29,27,29
1594,29,28,21
1595,29,30,38
1596,29,31,50
1597,29,32,26
1598,29,33,48
1599,29,34,51
1600,29,35,56
1601,29,36,27
1602,29,37,41
1603,29,38,61
1604,29,39,66
1605,29,40,63
1606,29,41,12
1607,29,42,49
1608,29,43,41
1609,29,44,38
1610,29,45,39
1611,29,46,52
1612,29,47,53
1613,29,48,17
1614,29,49,69
1615,29,50,16
1616,29,51,79
1617,29,52,44
1618,29,53,48
1619,29,54,29
1620,29,55,22
1621,30,1,79
1622,30,2,73
1623,30,3,49
1624,30,4,15
1625,30,5,64
1626,30,6,70
1627,30,7,21
1628,30,8,39
1629,30,9,97
1630,30,10,55
1631,30,11,80
1632,30,12,48
1633,30,13,35
1634,30,14,47
1635,30,15,80
1636,30,16,95
1637,30,17,53
1638,30,18,48
1639,30,19,28
1640,30,20,49
1641,30,21,44
1642,30,22,21
1643,30,23,55
1644,30,24,67
1645,30,25,24
1646,30,26,43
1647,30,27,30
1648,30,28,30
1649,30,29,38
1650,30,31,39
1651,30,32,52
1652,30,33,54
1653,30,34,55
1654,30,35,92
1655,30,36,35
1656,30,37,43
1657,30,38,90
1658,30,39,101
1659,30,40,89
1660,30,41,26
1661,30,42,37
1662,30,43,79
