link_id,from_node,to_node,distance
266,6,33,45
267,6,34,42
268,6,35,44
269,6,36,47
270,6,37,27
271,6,38,27
272,6,39,50
273,6,40,11
274,7,1,23
275,7,2,35
276,7,3,35
277,7,4,37
278,7,5,40
279,7,6,16
280,7,8,14
281,7,9,46
282,7,10,54
283,7,11,33
284,7,12,34
285,7,13,40
286,7,14,22
287,7,15,51
288,7,16,41
289,7,17,41
290,7,18,30
291,7,19,50
292,7,20,40
293,7,21,50
294,7,22,26
295,7,23,6
296,7,24,14
297,7,25,27
298,7,26,11
299,7,27,20
300,7,28,26
301,7,29,44
302,7,30,55
303,7,31,21
304,7,32,27
305,7,33,60
306,7,34,53
307,7,35,45
308,7,36,46
309,7,37,44
310,7,38,40
311,7,39,64
312,7,40,26
313,8,1,12
314,8,2,22
315,8,3,21
316,8,4,38
317,8,5,33
318,8,6,18
319,8,7,14
320,8,9,36
321,8,10,46
322,8,11,24
323,8,12,30
324,8,13,45
325,8,14,28
326,8,15,46
327,8,16,30
328,8,17,39
329,8,18,32
330,8,19,52
331,8,20,26
332,8,21,37
333,8,22,12
334,8,23,16
335,8,24,25
336,8,25,34
337,8,26,7
338,8,27,14
339,8,28,13
340,8,29,30
341,8,30,44
342,8,31,9
343,8,32,17
344,8,33,54
345,8,34,42
346,8,35,31
347,8,36,33
348,8,37,40
349,8,38,30
350,8,39,55
351,8,40,22
352,9,1,24
353,9,2,16
354,9,3,31
355,9,4,33
356,9,5,12
357,9,6,34
358,9,7,46
359,9,8,36
360,9,10,12
361,9,11,13
362,9,12,21
363,9,13,48
364,9,14,41
365,9,15,23
366,9,16,8
367,9,17,27
368,9,18,35
369,9,19,44
370,9,20,25
371,9,21,13
372,9,22,26
373,9,23,43
374,9,24,48
375,9,25,45
376,9,26,43
377,9,27,27
378,9,28,35
379,9,29,16
380,9,30,8
381,9,31,39
382,9,32,19
383,9,33,24
384,9,34,9
385,9,35,32
386,9,36,38
387,9,37,23
388,9,38,7
389,9,39,19
390,9,40,23
391,10,1,34
392,10,2,28
393,10,3,43
394,10,4,31
395,10,5,14
396,10,6,40
397,10,7,54
398,10,8,46
399,10,9,12
400,10,11,22
401,10,12,23
402,10,13,46
403,10,14,44
404,10,15,16
405,10,16,20
406,10,17,24
407,10,18,36
408,10,19,39
409,10,20,37
410,10,21,24
411,10,22,37
412,10,23,50
413,10,24,53
414,10,25,47
415,10,26,53
416,10,27,34
417,10,28,47
418,10,29,28
419,10,30,9
420,10,31,50
421,10,32,28
422,10,33,12
423,10,34,16
424,10,35,43
425,10,36,49
426,10,37,19
427,10,38,15
428,10,39,10
429,10,40,28
430,11,1,12
431,11,2,11
432,11,3,25
433,11,4,27
434,11,5,11
435,11,6,22
436,11,7,33
437,11,8,24
438,11,9,13
439,11,10,22
440,11,12,14
441,11,13,40
442,11,14,30
443,11,15,26
444,11,16,10
445,11,17,23
446,11,18,26
447,11,19,40
448,11,20,23
449,11,21,20
450,11,22,16
451,11,23,31
452,11,24,36
453,11,25,35
454,11,26,31
455,11,27,14
456,11,28,26
457,11,29,17
458,11,30,21
459,11,31,28
460,11,32,6
461,11,33,31
462,11,34,21
463,11,35,30
464,11,36,35
465,11,37,21
466,11,38,7
467,11,39,31
468,11,40,12
469,12,1,21
470,12,2,25
471,12,3,38
472,12,4,13
473,12,5,9
474,12,6,18
475,12,7,34
476,12,8,30
477,12,9,21
478,12,10,23
479,12,11,14
480,12,13,27
481,12,14,21
482,12,15,17
483,12,16,23
484,12,17,10
485,12,18,14
486,12,19,26
487,12,20,37
488,12,21,33
489,12,22,27
490,12,23,29
491,12,24,30
492,12,25,25
493,12,26,36
494,12,27,16
495,12,28,37
496,12,29,31
497,12,30,27
498,12,31,37
499,12,32,16
500,12,33,27
501,12,34,30
502,12,35,44
503,12,36,49
504,12,37,10
505,12,38,14
506,12,39,33
507,12,40,8
508,13,1,42
509,13,2,50
510,13,3,61
511,13,4,15
512,13,5,35
513,13,6,27
514,13,7,40
515,13,8,45
516,13,9,48
517,13,10,46
518,13,11,40
519,13,12,27
520,13,14,18
521,13,15,32
522,13,16,50
523,13,17,22
524,13,18,14
525,13,19,14
526,13,20,62
527,13,21,59
528,13,22,49
529,13,23,34
530,13,24,27
531,13,25,13
532,13,26,48
533,13,27,34
534,13,28,57
535,13,29,58
536,13,30,53
537,13,31,54
538,13,32,39
539,13,33,44
540,13,34,57
541,13,35,69
542,13,36,73
543,13,37,27
544,13,38,41
545,13,39,55
546,13,40,29
547,14,1,27
548,14,2,38
549,14,3,46
550,14,4,18
551,14,5,30
552,14,6,10
553,14,7,22
554,14,8,28
555,14,9,41
556,14,10,44
557,14,11,30
558,14,12,21
559,14,13,18
560,14,15,35
561,14,16,40
562,14,17,24
563,14,18,10
564,14,19,29
565,14,20,48
566,14,21,50
567,14,22,34
568,14,23,16
569,14,24,11
570,14,25,6
571,14,26,30
572,14,27,19
573,14,28,40
574,14,29,46
575,14,30,48
576,14,31,37
577,14,32,26
578,14,33,47
579,14,34,50
580,14,35,54
581,14,36,58
582,14,37,28
583,14,38,34
584,14,39,54
585,14,40,18
586,15,1,36
587,15,2,35
588,15,3,51
589,15,4,19
590,15,5,15
591,15,6,34
592,15,7,51
593,15,8,46
594,15,9,23
595,15,10,16
596,15,11,26
597,15,12,17
598,15,13,32
599,15,14,35
600,15,16,30
601,15,17,11
602,15,18,25
603,15,19,23
604,15,20,47
605,15,21,37
606,15,22,41
607,15,23,46
608,15,24,46
609,15,25,36
610,15,26,53
611,15,27,33
612,15,28,51
613,15,29,39
614,15,30,25
615,15,31,53
616,15,32,30
617,15,33,12
618,15,34,30
619,15,35,54
620,15,36,59
621,15,37,7
622,15,38,21
623,15,39,23
624,15,40,25
625,16,1,19
626,16,2,9
627,16,3,23
628,16,4,35
629,16,5,16
630,16,6,32
631,16,7,41
632,16,8,30
633,16,9,8
634,16,10,20
635,16,11,10
636,16,12,23
637,16,13,50
638,16,14,40
639,16,15,30
640,16,17,31
641,16,18,36
642,16,19,48
643,16,20,18
644,16,21,10
645,16,22,19
646,16,23,39
647,16,24,45
648,16,25,45
649,16,26,37
650,16,27,23
651,16,28,28
652,16,29,9
653,16,30,15
654,16,31,32
655,16,32,15
656,16,33,32
657,16,34,12
658,16,35,24
659,16,36,30
660,16,37,28
661,16,38,9
662,16,39,27
663,16,40,22
664,17,1,31
665,17,2,34
666,17,3,48
667,17,4,8
668,17,5,15
669,17,6,25
670,17,7,41
671,17,8,39
672,17,9,27
673,17,10,24
674,17,11,23
675,17,12,10
676,17,13,22
677,17,14,24
678,17,15,11
679,17,16,31
680,17,18,14
681,17,19,17
682,17,20,46
683,17,21,40
684,17,22,37
685,17,23,36
686,17,24,35
687,17,25,25
688,17,26,45
689,17,27,25
690,17,28,47
691,17,29,40
692,17,30,31
693,17,31,47
694,17,32,25
695,17,33,23
696,17,34,35
697,17,35,53
698,17,36,58
699,17,37,5
700,17,38,22
701,17,39,33
702,17,40,17
703,18,1,28
704,18,2,36
705,18,3,47
706,18,4,8
707,18,5,23
708,18,6,15
709,18,7,30
710,18,8,32
711,18,9,35
712,18,10,36
713,18,11,26
714,18,12,14
715,18,13,14
716,18,14,10
717,18,15,25
718,18,16,36
719,18,17,14
720,18,19,20
721,18,20,47
722,18,21,46
723,18,22,35
724,18,23,24
725,18,24,21
726,18,25,11
727,18,26,36
728,18,27,20
729,18,28,43
730,18,29,44
731,18,30,41
732,18,31,41
733,18,32,25
734,18,33,37
735,18,34,44
736,18,35,54
737,18,36,58
738,18,37,19
739,18,38,28
740,18,39,46
741,18,40,15
742,19,1,46
743,19,2,51
744,19,3,64
745,19,4,15
746,19,5,32
747,19,6,35
748,19,7,50
749,19,8,52
750,19,9,44
751,19,10,39
752,19,11,40
753,19,12,26
754,19,13,14
755,19,14,29
756,19,15,23
757,19,16,48
758,19,17,17
759,19,18,20
760,19,20,63
761,19,21,57
762,19,22,53
763,19,23,44
764,19,24,39
765,19,25,26
766,19,26,57
767,19,27,39
768,19,28,62
769,19,29,57
770,19,30,47
771,19,31,61
772,19,32,41
773,19,33,33
774,19,34,52
775,19,35,70
776,19,36,75
777,19,37,21
778,19,38,39
779,19,39,46
780,19,40,32
781,20,1,21
782,20,2,12
783,20,3,8
784,20,4,49
785,20,5,33
786,20,6,38
787,20,7,40
788,20,8,26
789,20,9,25
790,20,10,37
791,20,11,23
792,20,12,37
793,20,13,62
794,20,14,48
795,20,15,47
796,20,16,18
797,20,17,46
798,20,18,47
799,20,19,63
800,20,21,17
801,20,22,15
802,20,23,41
803,20,24,49
804,20,25,54
805,20,26,32
806,20,27,29
807,20,28,17
808,20,29,10
809,20,30,31
810,20,31,23
811,20,32,22
812,20,33,49
813,20,34,25
814,20,35,7
815,20,36,13
816,20,37,44
817,20,38,26
818,20,39,43
819,20,40,32
820,21,1,27
821,21,2,15
822,21,3,24
823,21,4,45
824,21,5,25
825,21,6,41
826,21,7,50
827,21,8,37
828,21,9,13
829,21,10,24
830,21,11,20
831,21,12,33
832,21,13,59
833,21,14,50
834,21,15,37
835,21,16,10
836,21,17,40
837,21,18,46
838,21,19,57
839,21,20,17
840,21,22,25
841,21,23,48
842,21,24,55
843,21,25,55
844,21,26,44
845,21,27,33
846,21,28,31
847,21,29,7
848,21,30,16
849,21,31,37
850,21,32,24
851,21,33,36
852,21,34,9
853,21,35,21
854,21,36,27
855,21,37,36
856,21,38,18
857,21,39,27
858,21,40,32
859,22,1,7
860,22,2,11
861,22,3,12
862,22,4,38
863,22,5,27
864,22,6,23
865,22,7,26
866,22,8,12
867,22,9,26
868,22,10,37
869,22,11,16
870,22,12,27
871,22,13,49
872,22,14,34
873,22,15,41
874,22,16,19
875,22,17,37
876,22,18,35
877,22,19,53
878,22,20,15
879,22,21,25
880,22,23,26
881,22,24,34
882,22,25,40
883,22,26,19
884,22,27,15
885,22,28,10
886,22,29,18
887,22,30,34
888,22,31,13
889,22,32,12
890,22,33,47
891,22,34,31
892,22,35,21
893,22,36,24
894,22,37,36
895,22,38,22
896,22,39,45
897,22,40,21
898,23,1,22
899,23,2,34
900,23,3,37
901,23,4,31
902,23,5,36
903,23,6,11
904,23,7,6
905,23,8,16
906,23,9,43
907,23,10,50
908,23,11,31
909,23,12,29
910,23,13,34
911,23,14,16
912,23,15,46
913,23,16,39
914,23,17,36
915,23,18,24
916,23,19,44
917,23,20,41
918,23,21,48
919,23,22,26
920,23,24,9
921,23,25,21
922,23,26,16
923,23,27,17
924,23,28,29
925,23,29,43
926,23,30,52
927,23,31,24
928,23,32,25
929,23,33,56
930,23,34,51
931,23,35,46
932,23,36,49
933,23,37,38
934,23,38,36
935,23,39,60
936,23,40,22
937,24,1,29
938,24,2,41
939,24,3,46
940,24,4,29
941,24,5,39
942,24,6,14
943,24,7,14
944,24,8,25
945,24,9,48
946,24,10,53
947,24,11,36
948,24,12,30
949,24,13,27
950,24,14,11
951,24,15,46
952,24,16,45
953,24,17,35
954,24,18,21
955,24,19,39
956,24,20,49
957,24,21,55
958,24,22,34
959,24,23,9
960,24,25,14
961,24,26,25
962,24,27,22
963,24,28,38
964,24,29,50
965,24,30,56
966,24,31,34
967,24,32,31
968,24,33,57
969,24,34,56
970,24,35,55
971,24,36,58
972,24,37,38
973,24,38,41
974,24,39,63
975,24,40,25
976,25,1,33
977,25,2,43
978,25,3,52
979,25,4,18
980,25,5,34
981,25,6,17
982,25,7,27
983,25,8,34
984,25,9,45
985,25,10,47
986,25,11,35
987,25,12,25
988,25,13,13
989,25,14,6
990,25,15,36
991,25,16,45
992,25,17,25
993,25,18,11
994,25,19,26
995,25,20,54
996,25,21,55
997,25,22,40
998,25,23,21
999,25,24,14
1000,25,26,36
1001,25,27,25
1002,25,28,46
1003,25,29,52
1004,25,30,52
1005,25,31,43
1006,25,32,32
1007,25,33,48
1008,25,34,54
1009,25,35,60
1010,25,36,64
1011,25,37,30
1012,25,38,38
1013,25,39,57
1014,25,40,23
1015,26,1,19
1016,26,2,29
1017,26,3,25
1018,26,4,43
1019,26,5,40
1020,26,6,22
1021,26,7,11
1022,26,8,7
1023,26,9,43
1024,26,10,53
1025,26,11,31
1026,26,12,36
1027,26,13,48
1028,26,14,30
1029,26,15,53
1030,26,16,37
1031,26,17,45
1032,26,18,36
1033,26,19,57
1034,26,20,32
1035,26,21,44
1036,26,22,19
1037,26,23,16
1038,26,24,25
1039,26,25,36
1040,26,27,20
1041,26,28,16
1042,26,29,37
1043,26,30,51
1044,26,31,10
1045,26,32,25
1046,26,33,61
1047,26,34,49
1048,26,35,35
1049,26,36,36
1050,26,37,46
1051,26,38,38
1052,26,39,62
1053,26,40,28
1054,27,1,8
1055,27,2,19
1056,27,3,27
1057,27,4,24
1058,27,5,21
1059,27,6,9
1060,27,7,20
1061,27,8,14
1062,27,9,27
1063,27,10,34
1064,27,11,14
1065,27,12,16
1066,27,13,34
1067,27,14,19
1068,27,15,33
1069,27,16,23
1070,27,17,25
1071,27,18,20
1072,27,19,39
1073,27,20,29
1074,27,21,33
1075,27,22,15
1076,27,23,17
1077,27,24,22
1078,27,25,25
1079,27,26,20
1080,27,28,23
1081,27,29,28
1082,27,30,35
1083,27,31,22
1084,27,32,8
1085,27,33,41
1086,27,34,34
1087,27,35,35
1088,27,36,39
1089,27,37,26
1090,27,38,20
1091,27,39,44
1092,27,40,8
1093,28,1,16
1094,28,2,19
1095,28,3,9
1096,28,4,47
1097,28,5,37
1098,28,6,30
1099,28,7,26
1100,28,8,13
1101,28,9,35
1102,28,10,47
1103,28,11,26
1104,28,12,37
1105,28,13,57
1106,28,14,40
1107,28,15,51
1108,28,16,28
1109,28,17,47
1110,28,18,43
1111,28,19,62
1112,28,20,17
1113,28,21,31
1114,28,22,10
1115,28,23,29
1116,28,24,38
1117,28,25,46
1118,28,26,16
1119,28,27,23
1120,28,29,24
1121,28,30,43
1122,28,31,6
1123,28,32,22
1124,28,33,57
1125,28,34,38
1126,28,35,19
1127,28,36,20
1128,28,37,46
1129,28,38,32
1130,28,39,54
1131,28,40,30
1132,29,1,21
1133,29,2,9
1134,29,3,17
1135,29,4,44
1136,29,5,25
1137,29,6,37
1138,29,7,44
1139,29,8,30
1140,29,9,16
1141,29,10,28
1142,29,11,17
1143,29,12,31
1144,29,13,58
1145,29,14,46
1146,29,15,39
1147,29,16,9
1148,29,17,40
1149,29,18,44
1150,29,19,57
1151,29,20,10
1152,29,21,7
1153,29,22,18
1154,29,23,43
1155,29,24,50
1156,29,25,52
1157,29,26,37
1158,29,27,28
1159,29,28,24
1160,29,30,21
1161,29,31,30
1162,29,32,20
1163,29,33,40
1164,29,34,15
1165,29,35,16
1166,29,36,22
1167,29,37,37
1168,29,38,18
1169,29,39,33
1170,29,40,29
1171,30,1,33
1172,30,2,24
1173,30,3,37
1174,30,4,38
1175,30,5,18
1176,30,6,42
1177,30,7,55
1178,30,8,44
1179,30,9,8
1180,30,10,9
1181,30,11,21
1182,30,12,27
1183,30,13,53
1184,30,14,48
1185,30,15,25
1186,30,16,15
1187,30,17,31
1188,30,18,41
1189,30,19,47
1190,30,20,31
1191,30,21,16
1192,30,22,34
1193,30,23,52
1194,30,24,56
1195,30,25,52
1196,30,26,51
1197,30,27,35
1198,30,28,43
1199,30,29,21
1200,30,31,47
1201,30,32,28
1202,30,33,21
1203,30,34,7
1204,30,35,36
1205,30,36,42
1206,30,37,26
1207,30,38,15
1208,30,39,12
1209,30,40,31
1210,31,1,17
1211,31,2,23
1212,31,3,16
1213,31,4,46
1214,31,5,39
1215,31,6,27
1216,31,7,21
1217,31,8,9
1218,31,9,39
1219,31,10,50
1220,31,11,28
1221,31,12,37
1222,31,13,54
1223,31,14,37
1224,31,15,53
1225,31,16,32
1226,31,17,47
1227,31,18,41
1228,31,19,61
1229,31,20,23
1230,31,21,37
1231,31,22,13
1232,31,23,24
1233,31,24,34
1234,31,25,43
1235,31,26,10
1236,31,27,22
1237,31,28,6
1238,31,29,30
1239,31,30,47
1240,31,32,23
1241,31,33,60
1242,31,34,43
1243,31,35,26
1244,31,36,26
1245,31,37,47
1246,31,38,35
1247,31,39,58
1248,31,40,30
1249,32,1,6
1250,32,2,11
1251,32,3,23
1252,32,4,27
1253,32,5,16
1254,32,6,17
1255,32,7,27
1256,32,8,17
1257,32,9,19
1258,32,10,28
1259,32,11,6
1260,32,12,16
1261,32,13,39
1262,32,14,26
1263,32,15,30
1264,32,16,15
1265,32,17,25
1266,32,18,25
1267,32,19,41
1268,32,20,22
1269,32,21,24
1270,32,22,12
1271,32,23,25
1272,32,24,31
1273,32,25,32
1274,32,26,25
1275,32,27,8
1276,32,28,22
1277,32,29,20
1278,32,30,28
1279,32,31,23
1280,32,33,37
1281,32,34,26
1282,32,35,29
1283,32,36,34
1284,32,37,25
1285,32,38,13
1286,32,39,37
1287,32,40,10
1288,33,1,43
1289,33,2,39
1290,33,3,54
1291,33,4,31
1292,33,5,21
1293,33,6,45
1294,33,7,60
1295,33,8,54
1296,33,9,24
1297,33,10,12
1298,33,11,31
1299,33,12,27
1300,33,13,44
1301,33,14,47
1302,33,15,12
1303,33,16,32
1304,33,17,23
1305,33,18,37
1306,33,19,33
1307,33,20,49
1308,33,21,36
1309,33,22,47
1310,33,23,56
1311,33,24,57
1312,33,25,48
1313,33,26,61
1314,33,27,41
1315,33,28,57
1316,33,29,40
1317,33,30,21
1318,33,31,60
1319,33,32,37
1320,33,34,27
1321,33,35,55
1322,33,36,61
1323,33,37,18
1324,33,38,25
1325,33,39,14
1326,33,40,34
1327,34,1,31
1328,34,2,20
1329,34,3,32
1330,34,4,42
1331,34,5,21
1332,34,6,42
1333,34,7,53
1334,34,8,42
1335,34,9,9
1336,34,10,16
1337,34,11,21
1338,34,12,30
1339,34,13,57
1340,34,14,50
1341,34,15,30
1342,34,16,12
1343,34,17,35
1344,34,18,44
1345,34,19,52
1346,34,20,25
1347,34,21,9
1348,34,22,31
1349,34,23,51
1350,34,24,56
1351,34,25,54
1352,34,26,49
1353,34,27,34
1354,34,28,38
1355,34,29,15
1356,34,30,7
1357,34,31,43
1358,34,32,26
1359,34,33,27
1360,34,35,30
1361,34,36,36
1362,34,37,31
1363,34,38,16
1364,34,39,18
1365,34,40,32
1366,35,1,27
1367,35,2,19
1368,35,3,10
1369,35,4,56
1370,35,5,40
1371,35,6,44
1372,35,7,45
1373,35,8,31
1374,35,9,32
1375,35,10,43
1376,35,11,30
1377,35,12,44
1378,35,13,69
1379,35,14,54
1380,35,15,54
1381,35,16,24
1382,35,17,53
1383,35,18,54
1384,35,19,70
1385,35,20,7
1386,35,21,21
1387,35,22,21
1388,35,23,46
1389,35,24,55
1390,35,25,60
1391,35,26,35
1392,35,27,35
1393,35,28,19
1394,35,29,16
1395,35,30,36
1396,35,31,26
1397,35,32,29
1398,35,33,55
1399,35,34,30
1400,35,36,6
1401,35,37,51
1402,35,38,33
1403,35,39,48
1404,35,40,39
1405,36,1,31
1406,36,2,24
1407,36,3,12
1408,36,4,61
1409,36,5,45
1410,36,6,47
1411,36,7,46
1412,36,8,33
1413,36,9,38
1414,36,10,49
1415,36,11,35
1416,36,12,49
1417,36,13,73
1418,36,14,58
1419,36,15,59
1420,36,16,30
1421,36,17,58
1422,36,18,58
1423,36,19,75
1424,36,20,13
1425,36,21,27
1426,36,22,24
1427,36,23,49
1428,36,24,58
1429,36,25,64
1430,36,26,36
1431,36,27,39
1432,36,28,20
1433,36,29,22
1434,36,30,42
1435,36,31,26
1436,36,32,34
1437,36,33,61
1438,36,34,36
1439,36,35,6
1440,36,37,56
1441,36,38,38
1442,36,39,54
1443,36,40,44
1444,37,1,30
1445,37,2,32
1446,37,3,47
1447,37,4,13
1448,37,5,11
1449,37,6,27
1450,37,7,44
1451,37,8,40
1452,37,9,23
1453,37,10,19
1454,37,11,21
1455,37,12,10
1456,37,13,27
1457,37,14,28
1458,37,15,7
1459,37,16,28
1460,37,17,5
1461,37,18,19
1462,37,19,21
1463,37,20,44
1464,37,21,36
1465,37,22,36
1466,37,23,38
1467,37,24,38
1468,37,25,30
1469,37,26,46
1470,37,27,26
1471,37,28,46
1472,37,29,37
1473,37,30,26
1474,37,31,47
1475,37,32,25
1476,37,33,18
1477,37,34,31
1478,37,35,51
1479,37,36,56
1480,37,38,18
1481,37,39,28
1482,37,40,18
1483,38,1,19
1484,38,2,15
1485,38,3,30
1486,38,4,27
1487,38,5,7
1488,38,6,27
1489,38,7,40
1490,38,8,30
1491,38,9,7
1492,38,10,15
1493,38,11,7
1494,38,12,14
1495,38,13,41
1496,38,14,34
1497,38,15,21
1498,38,16,9
1499,38,17,22
1500,38,18,28
1501,38,19,39
1502,38,20,26
1503,38,21,18
1504,38,22,22
1505,38,23,36
1506,38,24,41
1507,38,25,38
1508,38,26,38
1509,38,27,20
1510,38,28,32
1511,38,29,18
1512,38,30,15
1513,38,31,35
1514,38,32,13
1515,38,33,25
1516,38,34,16
1517,38,35,33
1518,38,36,38
1519,38,37,18
1520,38,39,24
1521,38,40,16
1522,39,1,43
1523,39,2,35
1524,39,3,49
1525,39,4,41
1526,39,5,24
1527,39,6,50
1528,39,7,64
1529,39,8,55
1530,39,9,19
1531,39,10,10
1532,39,11,31
1533,39,12,33
1534,39,13,55
1535,39,14,54
1536,39,15,23
1537,39,16,27
1538,39,17,33
1539,39,18,46
1540,39,19,46
1541,39,20,43
1542,39,21,27
1543,39,22,45
1544,39,23,60
1545,39,24,63
1546,39,25,57
1547,39,26,62
1548,39,27,44
1549,39,28,54
1550,39,29,33
1551,39,30,12
1552,39,31,58
1553,39,32,37
1554,39,33,14
1555,39,34,18
1556,39,35,48
1557,39,36,54
1558,39,37,28
1559,39,38,24
1560,39,40,38
