link_id,from_node,to_node,mean,variance
281,7,30,52,33.6
282,7,31,37,28.93
283,7,32,53,44.03
284,7,33,68,37.07
285,7,34,33,14.71
286,7,35,36,2.49
287,7,36,36,23.73
288,7,37,16,13.51
289,8,1,15,13.0
290,8,2,56,29.14
291,8,3,13,1.08
292,8,4,47,17.81
293,8,5,21,3.63
294,8,6,30,25.29
295,8,7,61,32.38
296,8,9,45,4.83
297,8,10,73,46.03
298,8,11,83,54.07
299,8,12,91,62.07
300,8,13,61,52.77
301,8,14,46,10.84
302,8,15,86,71.9
303,8,16,64,29.96
304,8,17,41,27.79
305,8,18,45,12.07
306,8,19,38,33.11
307,8,20,19,7.23
308,8,21,53,22.2
309,8,22,81,0.54
310,8,23,86,62.67
311,8,24,65,50.79
312,8,25,84,57.89
313,8,26,56,23.74
314,8,27,99,7.49
315,8,28,63,10.95
316,8,29,62,48.67
317,8,30,82,32.51
318,8,31,37,34.55
319,8,32,92,58.72
320,8,33,38,34.76
321,8,34,39,32.6
322,8,35,86,64.02
323,8,36,50,44.18
324,8,37,55,54.3
325,9,1,30,6.21
326,9,2,16,3.3
327,9,3,33,25.2
328,9,4,49,23.05
329,9,5,38,36.26
330,9,6,52,39.62
331,9,7,65,7.88
332,9,8,45,32.92
333,9,10,39,26.06
334,9,11,46,41.56
335,9,12,49,7.95
336,9,13,46,19.8
337,9,14,60,58.73
338,9,15,58,29.39
339,9,16,68,64.56
340,9,17,36,10.34
341,9,18,48,31.45
342,9,19,28,15.01
343,9,20,40,3.15
344,9,21,9,5.1
345,9,22,38,16.28
346,9,23,41,16.96
347,9,24,77,18.56
348,9,25,69,41.58
349,9,26,26,2.24
350,9,27,87,54.36
351,9,28,22,2.92
352,9,29,86,44.59
353,9,30,53,38.16
354,9,31,29,25.1
355,9,32,66,36.13
356,9,33,9,8.83
357,9,34,33,4.11
358,9,35,70,28.92
359,9,36,78,13.26
360,9,37,71,20.96
361,10,1,60,51.32
362,10,2,46,1.23
363,10,3,65,6.59
364,10,4,46,34.12
365,10,5,75,36.67
366,10,6,64,14.09
367,10,7,57,27.27
368,10,8,73,43.61
369,10,9,39,10.33
370,10,11,10,3.21
371,10,12,25,0.56
372,10,13,28,2.67
373,10,14,62,46.86
374,10,15,21,16.41
375,10,16,59,50.25
376,10,17,39,24.43
377,10,18,48,7.43
378,10,19,37,21.45
379,10,20,59,11.99
380,10,21,30,6.99
381,10,22,24,19.86
382,10,23,41,36.74
383,10,24,71,53.11
384,10,25,40,1.56
385,10,26,17,10.81
386,10,27,58,27.45
387,10,28,45,20.89
388,10,29,88,30.27
389,10,30,16,3.22
390,10,31,38,29.5
391,10,32,29,24.26
392,10,33,48,6.87
393,10,34,39,36.1
394,10,35,41,18.28
395,10,36,85,82.55
396,10,37,70,6.55
397,11,1,70,27.3
398,11,2,51,21.25
399,11,3,75,24.0
400,11,4,56,20.54
401,11,5,83,10.47
402,11,6,74,3.95
403,11,7,65,51.71
404,11,8,83,73.6
405,11,9,46,33.27
406,11,10,10,6.55
407,11,12,17,14.32
408,11,13,37,33.08
409,11,14,71,50.01
410,11,15,21,9.37
411,11,16,67,15.1
412,11,17,49,8.59
413,11,18,58,40.21
414,11,19,47,12.52
415,11,20,69,55.56
416,11,21,37,21.7
417,11,22,21,11.86
418,11,23,39,3.67
419,11,24,79,22.3
420,11,25,44,6.32
421,11,26,27,16.86
422,11,27,61,11.06
423,11,28,49,4.65
424,11,29,97,51.62
425,11,30,17,5.86
426,11,31,49,29.03
427,11,32,28,5.12
428,11,33,55,16.93
429,11,34,49,18.79
430,11,35,45,27.98
431,11,36,95,46.25
432,11,37,79,54.74
433,12,1,77,48.91
434,12,2,49,12.06
435,12,3,81,10.8
436,12,4,71,1.1
437,12,5,88,50.07
438,12,6,87,10.72
439,12,7,81,14.38
440,12,8,91,9.3
441,12,9,49,21.47
442,12,10,25,24.17
443,12,11,17,2.18
444,12,13,53,44.72
445,12,14,86,5.39
446,12,15,37,21.04
447,12,16,84,8.75
448,12,17,62,50.06
449,12,18,73,56.14
450,12,19,59,46.19
451,12,20,80,12.9
452,12,21,40,17.85
453,12,22,13,7.55
454,12,23,27,25.4
455,12,24,95,91.66
456,12,25,61,7.4
457,12,26,38,23.89
458,12,27,77,66.74
459,12,28,44,31.91
460,12,29,112,53.02
461,12,30,34,4.95
462,12,31,60,46.32
463,12,32,43,32.67
464,12,33,59,29.25
465,12,34,62,54.46
466,12,35,61,34.42
467,12,36,109,61.43
468,12,37,94,0.8
469,13,1,52,18.31
470,13,2,59,50.39
471,13,3,58,44.55
472,13,4,20,2.65
473,13,5,71,20.85
474,13,6,42,15.61
475,13,7,28,0.99
476,13,8,61,51.03
477,13,9,46,30.46
478,13,10,28,4.7
479,13,11,37,17.59
480,13,12,53,26.88
481,13,14,35,30.26
482,13,15,28,12.16
483,13,16,31,23.79
484,13,17,20,17.73
485,13,18,23,8.15
486,13,19,25,1.64
487,13,20,43,14.5
488,13,21,42,17.78
489,13,22,51,4.77
490,13,23,67,16.44
491,13,24,42,31.62
492,13,25,24,5.92
493,13,26,22,6.27
494,13,27,42,29.62
495,13,28,62,3.71
496,13,29,60,58.85
497,13,30,26,6.2
498,13,31,25,1.94
499,13,32,32,13.69
500,13,33,51,29.05
501,13,34,22,18.75
502,13,35,26,12.68
503,13,36,59,29.15
504,13,37,42,31.17
505,14,1,47,41.35
506,14,2,76,3.1
507,14,3,51,29.58
508,14,4,15,1.12
509,14,5,64,33.58
510,14,6,16,11.45
511,14,7,17,8.52
512,14,8,46,26.46
513,14,9,60,17.02
514,14,10,62,42.87
515,14,11,71,1.61
516,14,12,86,37.92
517,14,13,35,16.31
518,14,15,63,0.44
519,14,16,18,1.76
520,14,17,26,22.39
521,14,18,13,1.87
522,14,19,33,32.6
523,14,20,29,5.57
524,14,21,62,41.87
525,14,22,81,16.33
526,14,23,94,45.89
527,14,24,19,4.41
528,14,25,49,6.81
529,14,26,49,7.72
530,14,27,59,2.01
531,14,28,81,63.82
532,14,29,27,13.89
533,14,30,61,17.96
534,14,31,31,22.1
535,14,32,65,52.17
536,14,33,60,0.88
537,14,34,28,20.25
538,14,35,51,47.78
539,14,36,24,12.21
540,14,37,11,2.22
541,15,1,75,17.24
542,15,2,67,20.67
543,15,3,80,54.32
544,15,4,48,2.33
545,15,5,92,58.45
546,15,6,70,17.13
547,15,7,52,36.96
548,15,8,86,31.04
549,15,9,58,49.76
550,15,10,21,8.99
551,15,11,21,2.31
552,15,12,37,9.26
553,15,13,28,25.27
554,15,14,63,39.73
555,15,16,54,36.84
556,15,17,47,25.3
557,15,18,51,15.22
558,15,19,48,27.79
559,15,20,69,63.83
560,15,21,51,34.38
561,15,22,42,32.13
562,15,23,60,46.94
563,15,24,66,46.11
564,15,25,25,12.32
565,15,26,33,15.5
566,15,27,40,34.0
567,15,28,66,25.32
568,15,29,85,49.04
569,15,30,5,2.27
570,15,31,49,29.77
571,15,32,8,1.74
572,15,33,67,51.96
573,15,34,48,10.52
574,15,35,25,22.94
575,15,36,86,32.58
576,15,37,68,48.65
577,16,1,62,24.0
578,16,2,84,0.9
579,16,3,67,31.57
580,16,4,20,14.53
581,16,5,80,48.1
582,16,6,34,13.42
583,16,7,3,0.26
584,16,8,64,29.6
585,16,9,68,10.23
586,16,10,59,45.23
587,16,11,67,54.91
588,16,12,84,59.37
589,16,13,31,6.26
590,16,14,18,17.89
591,16,15,54,39.99
592,16,17,33,15.01
593,16,18,21,1.9
594,16,19,41,33.5
595,16,20,45,6.09
596,16,21,68,28.25
597,16,22,82,12.24
598,16,23,97,35.58
599,16,24,12,0.8
600,16,25,34,23.84
601,16,26,51,45.29
602,16,27,41,21.61
603,16,28,88,57.93
604,16,29,32,16.64
605,16,30,53,1.05
606,16,31,40,9.91
607,16,32,54,19.42
608,16,33,71,39.02
609,16,34,36,10.89
610,16,35,36,31.58
611,16,36,36,24.12
612,16,37,16,5.26
613,17,1,33,20.5
614,17,2,51,9.64
615,17,3,39,4.01
616,17,4,13,6.97
617,17,5,52,34.9
618,17,6,25,22.57
619,17,7,30,21.03
620,17,8,41,39.95
621,17,9,36,22.07
622,17,10,39,6.39
623,17,11,49,34.39
624,17,12,62,0.64
625,17,13,20,15.19
626,17,14,26,18.12
627,17,15,47,25.72
628,17,16,33,26.61
629,17,18,13,6.98
630,17,19,8,5.26
631,17,20,23,13.06
632,17,21,36,10.22
633,17,22,56,12.59
634,17,23,68,50.99
635,17,24,41,1.19
636,17,25,43,27.04
637,17,26,24,6.07
638,17,27,60,34.42
639,17,28,56,15.96
640,17,29,53,32.44
641,17,30,43,41.54
642,17,31,7,2.21
643,17,32,52,11.45
644,17,33,38,15.22
645,17,34,3,0.39
646,17,35,45,19.18
647,17,36,48,25.41
648,17,37,36,9.11
649,18,1,41,13.33
650,18,2,64,38.86
651,18,3,46,27.63
652,18,4,3,1.3
653,18,5,59,51.36
654,18,6,19,5.9
655,18,7,18,3.99
656,18,8,45,0.1
657,18,9,48,27.65
658,18,10,48,6.36
659,18,11,58,38.29
660,18,12,73,36.29
661,18,13,23,14.82
662,18,14,13,1.39
663,18,15,51,20.04
664,18,16,21,1.38
665,18,17,13,2.42
666,18,19,21,11.44
667,18,20,25,1.29
668,18,21,49,10.49
669,18,22,68,22.65
670,18,23,81,39.55
671,18,24,29,19.63
672,18,25,41,9.02
673,18,26,35,26.74
674,18,27,55,32.17
675,18,28,69,39.41
676,18,29,40,17.31
677,18,30,49,16.58
678,18,31,19,6.85
679,18,32,55,30.91
680,18,33,50,2.98
681,18,34,16,4.67
682,18,35,43,26.74
683,18,36,37,20.74
684,18,37,23,15.12
685,19,1,28,9.89
686,19,2,43,31.61
687,19,3,33,26.93
688,19,4,21,3.13
689,19,5,46,30.69
690,19,6,29,12.85
691,19,7,38,28.73
692,19,8,38,34.38
693,19,9,28,6.3
694,19,10,37,5.48
695,19,11,47,0.85
696,19,12,59,47.18
697,19,13,25,13.25
698,19,14,33,23.7
699,19,15,48,26.17
700,19,16,41,8.37
701,19,17,8,7.05
702,19,18,21,0.87
703,19,20,22,16.72
704,19,21,29,13.97
705,19,22,52,41.06
706,19,23,62,19.74
707,19,24,49,20.06
708,19,25,49,46.25
709,19,26,21,8.53
710,19,27,66,45.34
711,19,28,48,31.16
712,19,29,59,24.73
713,19,30,44,15.63
714,19,31,1,0.76
715,19,32,55,31.87
716,19,33,30,4.34
717,19,34,5,0.71
718,19,35,51,43.58
719,19,36,53,23.81
720,19,37,43,26.97
721,20,1,18,10.69
722,20,2,54,8.95
723,20,3,22,3.2
724,20,4,28,8.75
725,20,5,35,0.66
726,20,6,15,6.16
727,20,7,43,0.09
728,20,8,19,8.86
729,20,9,40,8.89
730,20,10,59,38.99
731,20,11,69,58.23
732,20,12,80,76.43
733,20,13,43,15.18
734,20,14,29,3.84
735,20,15,69,11.51
736,20,16,45,14.49
737,20,17,23,10.64
738,20,18,25,24.53
739,20,19,22,2.81
740,20,21,45,37.07
741,20,22,72,35.37
742,20,23,80,50.97
743,20,24,48,24.95
744,20,25,65,26.99
745,20,26,42,0.62
746,20,27,80,31.77
747,20,28,61,21.88
748,20,29,50,21.19
749,20,30,66,55.49
750,20,31,21,13.15
751,20,32,75,46.77
752,20,33,36,33.9
753,20,34,21,19.1
754,20,35,67,21.64
755,20,36,40,19.43
756,20,37,39,27.44
757,21,1,38,33.67
758,21,2,17,14.74
759,21,3,41,37.09
760,21,4,49,26.37
761,21,5,48,36.48
762,21,6,57,11.84
763,21,7,65,61.73
764,21,8,53,9.88
765,21,9,9,6.91
766,21,10,30,0.86
767,21,11,37,29.96
768,21,12,40,9.49
769,21,13,42,17.09
770,21,14,62,2.9
771,21,15,51,7.2
772,21,16,68,5.24
773,21,17,36,9.01
774,21,18,49,2.52
775,21,19,29,2.59
776,21,20,45,38.91
777,21,22,29,20.77
778,21,23,34,23.94
779,21,24,77,27.33
780,21,25,64,53.89
781,21,26,21,19.15
782,21,27,82,14.23
783,21,28,20,15.08
784,21,29,89,68.38
785,21,30,46,24.99
786,21,31,31,0.78
787,21,32,59,41.27
788,21,33,19,6.76
789,21,34,34,11.22
790,21,35,65,28.53
791,21,36,82,43.16
792,21,37,72,54.89
793,22,1,67,13.08
794,22,2,36,32.41
795,22,3,70,67.23
796,22,4,66,11.33
797,22,5,76,65.38
798,22,6,80,78.56
799,22,7,79,23.09
800,22,8,81,6.75
801,22,9,38,25.56
802,22,10,24,9.2
803,22,11,21,11.58
804,22,12,13,3.42
805,22,13,51,34.91
806,22,14,81,75.54
807,22,15,42,12.01
808,22,16,82,37.8
809,22,17,56,30.85
810,22,18,68,22.56
811,22,19,52,15.54
812,22,20,72,18.55
813,22,21,29,1.84
814,22,23,18,9.85
815,22,24,93,41.74
816,22,25,64,37.81
817,22,26,33,5.08
818,22,27,81,75.52
819,22,28,32,5.33
820,22,29,108,100.69
821,22,30,38,24.44
822,22,31,53,20.18
823,22,32,49,12.52
824,22,33,47,33.43
825,22,34,55,38.22
826,22,35,65,61.03
827,22,36,104,1.25
828,22,37,91,31.3
829,23,1,71,16.37
830,23,2,32,23.37
831,23,3,73,46.53
832,23,4,80,68.52
833,23,5,76,67.85
834,23,6,91,46.71
835,23,7,94,50.08
836,23,8,86,19.03
837,23,9,41,5.32
838,23,10,41,12.46
839,23,11,39,10.93
840,23,12,27,10.43
841,23,13,67,32.23
842,23,14,94,20.77
843,23,15,60,31.44
844,23,16,97,44.2
845,23,17,68,42.69
846,23,18,81,50.87
847,23,19,62,45.3
848,23,20,80,0.18
849,23,21,34,24.93
850,23,22,18,11.73
851,23,24,108,46.57
852,23,25,82,46.01
853,23,26,46,26.12
854,23,27,99,32.19
855,23,28,25,4.97
856,23,29,121,61.22
857,23,30,56,36.52
858,23,31,64,20.2
859,23,32,67,62.11
860,23,33,48,23.1
861,23,34,67,44.58
862,23,35,82,17.29
863,23,36,115,86.37
864,23,37,104,92.3
865,24,1,66,24.22
866,24,2,93,39.88
867,24,3,71,38.82
868,24,4,28,11.49
869,24,5,84,18.87
870,24,6,35,25.19
871,24,7,14,10.52
872,24,8,65,51.88
873,24,9,77,29.57
874,24,10,71,54.08
875,24,11,79,62.29
876,24,12,95,72.93
877,24,13,42,0.67
878,24,14,19,18.1
879,24,15,66,43.46
880,24,16,12,9.83
881,24,17,41,38.46
882,24,18,29,8.47
883,24,19,49,47.85
884,24,20,48,4.49
885,24,21,77,22.58
886,24,22,93,19.63
887,24,23,108,12.0
888,24,25,46,15.08
889,24,26,61,43.63
890,24,27,49,3.07
891,24,28,97,58.98
892,24,29,21,19.45
893,24,30,65,19.54
894,24,31,48,17.56
895,24,32,66,25.4
896,24,33,78,25.95
897,24,34,44,20.87
898,24,35,47,13.44
899,24,36,28,13.34
900,24,37,10,7.92
901,25,1,76,2.53
902,25,2,81,71.63
903,25,3,82,68.56
904,25,4,38,11.35
905,25,5,95,82.52
906,25,6,60,8.89
907,25,7,34,29.45
908,25,8,84,23.12
909,25,9,69,8.16
910,25,10,40,32.35
911,25,11,44,35.09
912,25,12,61,36.44
913,25,13,24,10.65
914,25,14,49,32.49
915,25,15,25,24.89
916,25,16,34,9.59
917,25,17,43,6.86
918,25,18,41,4.98
919,25,19,49,2.54
920,25,20,65,29.42
921,25,21,64,57.34
922,25,22,64,32.42
923,25,23,82,38.3
924,25,24,46,7.48
925,25,26,43,29.87
926,25,27,19,9.74
927,25,28,82,53.44
928,25,29,66,25.97
929,25,30,27,26.66
930,25,31,49,10.6
931,25,32,22,12.83
932,25,33,75,8.01
933,25,34,46,45.94
934,25,35,2,1.74
935,25,36,70,59.3
936,25,37,50,24.85
937,26,1,44,19.27
938,26,2,38,35.12
939,26,3,49,41.49
940,26,4,34,30.91
941,26,5,59,35.3
942,26,6,49,4.73
943,26,7,48,32.72
944,26,8,56,18.78
945,26,9,26,5.56
946,26,10,17,6.44
947,26,11,27,16.18
948,26,12,38,22.65
949,26,13,22,2.64
950,26,14,49,27.16
951,26,15,33,28.07
952,26,16,51,19.03
953,26,17,24,0.77
954,26,18,35,7.89
955,26,19,21,10.75
956,26,20,42,29.85
957,26,21,21,19.09
958,26,22,33,18.72
959,26,23,46,35.36
960,26,24,61,19.37
961,26,25,43,2.84
962,26,27,62,57.83
963,26,28,40,24.11
964,26,29,76,31.56
965,26,30,28,27.89
966,26,31,22,6.56
967,26,32,40,3.56
968,26,33,34,11.64
969,26,34,23,2.55
970,26,35,45,28.26
971,26,36,71,13.11
972,26,37,58,21.35
973,27,1,93,80.09
974,27,2,100,75.98
975,27,3,99,30.23
976,27,4,52,49.06
977,27,5,112,85.39
978,27,6,73,43.02
979,27,7,42,31.83
980,27,8,99,7.45
981,27,9,87,81.53
982,27,10,58,41.61
983,27,11,61,11.45
984,27,12,77,10.63
985,27,13,42,33.9
986,27,14,59,5.62
987,27,15,40,28.19
988,27,16,41,37.48
989,27,17,60,1.57
990,27,18,55,11.83
991,27,19,66,52.59
992,27,20,80,26.75
993,27,21,82,44.34
994,27,22,81,11.69
995,27,23,99,27.45
996,27,24,49,7.8
997,27,25,19,17.03
998,27,26,62,18.1
999,27,28,101,75.91
1000,27,29,70,58.41
1001,27,30,43,12.16
1002,27,31,66,35.81
1003,27,32,34,11.1
1004,27,33,93,20.71
1005,27,34,63,27.29
1006,27,35,17,5.42
1007,27,36,77,20.45
1008,27,37,57,24.57
1009,28,1,49,11.07
1010,28,2,8,4.26
1011,28,3,50,42.3
1012,28,4,69,64.59
1013,28,5,51,2.55
1014,28,6,74,12.75
1015,28,7,85,59.25
1016,28,8,63,37.81
1017,28,9,22,15.86
1018,28,10,45,20.62
1019,28,11,49,43.39
1020,28,12,44,40.97
1021,28,13,62,9.88
1022,28,14,81,76.31
1023,28,15,66,39.6
1024,28,16,88,75.43
1025,28,17,56,33.61
1026,28,18,69,14.66
1027,28,19,48,28.44
1028,28,20,61,9.23
1029,28,21,20,5.96
1030,28,22,32,29.4
1031,28,23,25,14.45
1032,28,24,97,40.55
1033,28,25,82,45.19
1034,28,26,40,11.58
1035,28,27,101,29.45
1036,28,29,107,76.41
1037,28,30,61,32.24
1038,28,31,50,18.47
1039,28,32,74,24.1
1040,28,33,26,21.73
1041,28,34,53,51.32
1042,28,35,84,26.15
1043,28,36,100,46.45
1044,28,37,92,29.98
1045,29,1,68,48.59
1046,29,2,102,47.88
1047,29,3,71,4.5
1048,29,4,42,3.21
1049,29,5,83,61.37
1050,29,6,35,16.04
1051,29,7,33,18.69
1052,29,8,62,38.27
1053,29,9,86,15.57
1054,29,10,88,52.29
1055,29,11,97,88.02
1056,29,12,112,73.09
1057,29,13,60,15.66
1058,29,14,27,14.24
1059,29,15,85,17.25
1060,29,16,32,15.96
1061,29,17,53,41.1
1062,29,18,40,23.62
1063,29,19,59,25.36
1064,29,20,50,26.83
1065,29,21,89,59.53
1066,29,22,108,67.07
1067,29,23,121,26.55
1068,29,24,21,3.62
1069,29,25,66,4.8
1070,29,26,76,9.17
1071,29,27,70,25.28
1072,29,28,107,39.15
1073,29,30,85,8.66
1074,29,31,58,35.15
1075,29,32,87,26.07
1076,29,33,85,57.21
1077,29,34,55,42.85
1078,29,35,68,2.19
1079,29,36,13,7.41
1080,29,37,18,11.91
1081,30,1,71,67.18
1082,30,2,62,51.29
1083,30,3,76,28.47
1084,30,4,46,18.31
1085,30,5,87,79.83
1086,30,6,67,51.69
1087,30,7,52,48.16
1088,30,8,82,50.5
1089,30,9,53,18.7
1090,30,10,16,1.27
1091,30,11,17,10.46
1092,30,12,34,28.78
1093,30,13,26,6.67
1094,30,14,61,43.4
1095,30,15,5,0.19
1096,30,16,53,19.24
1097,30,17,43,18.26
1098,30,18,49,48.67
1099,30,19,44,27.89
1100,30,20,66,58.13
1101,30,21,46,33.89
1102,30,22,38,37.5
1103,30,23,56,45.81
1104,30,24,65,32.38
1105,30,25,27,10.98
1106,30,26,28,24.14
1107,30,27,43,7.29
1108,30,28,61,17.1
1109,30,29,85,78.21
1110,30,31,45,36.28
1111,30,32,13,2.48
1112,30,33,62,2.44
1113,30,34,44,38.22
1114,30,35,27,25.87
1115,30,36,84,73.35
1116,30,37,67,47.1
1117,31,1,28,14.26
1118,31,2,45,12.45
1119,31,3,33,0.35
1120,31,4,20,15.78
1121,31,5,46,2.84
1122,31,6,27,6.16
1123,31,7,37,27.81
1124,31,8,37,13.34
1125,31,9,29,14.3
1126,31,10,38,4.84
1127,31,11,49,22.52
1128,31,12,60,38.07
1129,31,13,25,9.62
1130,31,14,31,27.08
1131,31,15,49,27.73
1132,31,16,40,2.03
1133,31,17,7,6.83
1134,31,18,19,10.71
1135,31,19,1,0.72
1136,31,20,21,20.08
1137,31,21,31,4.17
1138,31,22,53,10.17
1139,31,23,64,43.75
1140,31,24,48,12.45
1141,31,25,49,29.23
1142,31,26,22,1.84
1143,31,27,66,29.81
1144,31,28,50,43.05
1145,31,29,58,2.05
1146,31,30,45,10.46
1147,31,32,55,30.4
1148,31,33,31,30.35
1149,31,34,4,3.12
1150,31,35,51,3.11
