link_id,from_node,to_node,mean,variance
174,8,6,8,5.32
175,8,7,19,3.94
176,8,9,21,11.11
177,8,10,9,1.3
178,8,11,16,6.09
179,8,12,26,5.62
180,8,13,28,15.02
181,8,14,31,3.73
182,8,15,38,8.66
183,8,16,33,29.07
184,8,17,46,24.04
185,8,18,51,14.17
186,8,19,52,13.05
187,8,20,56,17.4
188,8,21,57,7.23
189,8,22,24,16.79
190,9,1,30,11.22
191,9,2,25,7.12
192,9,3,38,12.1
193,9,4,38,35.93
194,9,5,11,4.44
195,9,6,20,15.97
196,9,7,6,3.89
197,9,8,21,11.67
198,9,10,16,8.86
199,9,11,35,1.2
200,9,12,20,18.38
201,9,13,40,6.93
202,9,14,33,5.93
203,9,15,28,9.07
204,9,16,37,26.37
205,9,17,46,2.15
206,9,18,43,0.88
207,9,19,58,33.01
208,9,20,52,39.81
209,9,21,59,41.3
210,9,22,28,27.98
211,10,1,32,19.64
212,10,2,31,14.42
213,10,3,28,1.29
214,10,4,28,3.43
215,10,5,21,6.71
216,10,6,14,11.86
217,10,7,16,0.5
218,10,8,9,8.56
219,10,9,16,9.33
220,10,11,20,3.26
221,10,12,17,8.38
222,10,13,26,15.13
223,10,14,24,21.01
224,10,15,29,24.56
225,10,16,27,8.74
226,10,17,39,29.5
227,10,18,42,3.75
228,10,19,47,8.55
229,10,20,48,1.6
230,10,21,51,14.88
231,10,22,17,13.55
232,11,1,40,5.14
233,11,2,43,13.41
234,11,3,23,6.16
235,11,4,21,10.25
236,11,5,38,35.92
237,11,6,23,5.43
238,11,7,35,25.16
239,11,8,16,6.42
240,11,9,35,20.37
241,11,10,20,3.35
242,11,12,31,29.05
243,11,13,17,7.38
244,11,14,29,20.25
245,11,15,43,12.78
246,11,16,28,9.88
247,11,17,42,21.29
248,11,18,52,11.69
249,11,19,42,26.62
250,11,20,53,10.83
251,11,21,50,27.2
252,11,22,23,16.52
253,12,1,47,13.59
254,12,2,44,3.14
255,12,3,45,32.83
256,12,4,45,40.72
257,12,5,31,29.48
258,12,6,31,8.88
259,12,7,25,17.26
260,12,8,26,14.45
261,12,9,20,8.7
262,12,10,17,11.22
263,12,11,31,26.11
264,12,13,27,13.79
265,12,14,13,11.21
266,12,15,12,9.67
267,12,16,19,3.31
268,12,17,26,22.77
269,12,18,25,3.8
270,12,19,39,35.04
271,12,20,32,24.68
272,12,21,39,12.64
273,12,22,11,0.76
274,13,1,55,33.04
275,13,2,56,2.18
276,13,3,40,13.73
277,13,4,38,18.21
278,13,5,47,19.04
279,13,6,36,14.56
280,13,7,43,1.63
281,13,8,28,7.28
282,13,9,40,35.33
283,13,10,26,1.31
284,13,11,17,14.67
285,13,12,27,14.7
286,13,14,18,17.29
287,13,15,36,16.02
288,13,16,14,0.48
289,13,17,28,26.3
290,13,18,41,8.94
291,13,19,25,9.14
292,13,20,39,33.56
293,13,21,34,8.26
294,13,22,16,9.91
295,14,1,56,41.83
296,14,2,55,50.71
297,14,3,49,30.25
298,14,4,48,6.57
299,14,5,43,8.57
300,14,6,38,21.33
301,14,7,37,34.5
302,14,8,31,12.97
303,14,9,33,10.01
304,14,10,24,22.71
305,14,11,29,8.6
306,14,12,13,9.82
307,14,13,18,16.42
308,14,15,18,2.84
309,14,16,5,4.13
310,14,17,15,11.46
311,14,18,23,17.07
312,14,19,25,2.11
313,14,20,25,15.22
314,14,21,27,4.95
315,14,22,7,1.28
316,15,1,57,14.5
317,15,2,53,24.32
318,15,3,57,56.25
319,15,4,57,42.86
320,15,5,39,25.28
321,15,6,42,13.03
322,15,7,34,18.77
323,15,8,38,30.13
324,15,9,28,22.2
325,15,10,29,17.71
326,15,11,43,30.51
327,15,12,12,9.64
328,15,13,36,9.03
329,15,14,18,15.17
330,15,16,23,22.16
331,15,17,23,20.28
332,15,18,15,5.01
333,15,19,40,31.2
334,15,20,25,9.96
335,15,21,36,15.0
336,15,22,20,5.27
337,16,1,59,41.16
338,16,2,58,7.6
339,16,3,49,28.31
340,16,4,48,6.63
341,16,5,47,41.38
342,16,6,40,23.74
343,16,7,41,30.75
344,16,8,33,16.85
345,16,9,37,26.0
346,16,10,27,1.95
347,16,11,28,18.68
348,16,12,19,12.7
349,16,13,14,12.01
350,16,14,5,0.17
351,16,15,23,0.19
352,16,17,14,7.23
353,16,18,26,3.02
354,16,19,21,1.47
355,16,20,25,20.89
356,16,21,24,19.61
357,16,22,10,3.23
358,17,1,71,65.98
359,17,2,69,41.29
360,17,3,63,31.65
361,17,4,62,5.7
362,17,5,56,20.91
363,17,6,53,17.1
364,17,7,51,44.5
365,17,8,46,8.53
366,17,9,46,22.92
367,17,10,39,6.48
368,17,11,42,16.92
369,17,12,26,12.96
370,17,13,28,24.67
371,17,14,15,8.76
372,17,15,23,9.74
373,17,16,14,2.61
374,17,18,17,12.12
375,17,19,18,15.27
376,17,20,11,0.79
377,17,21,14,6.84
378,17,22,22,9.28
379,18,1,72,22.67
380,18,2,68,51.88
381,18,3,70,29.14
382,18,4,69,20.49
383,18,5,54,29.7
384,18,6,56,30.84
385,18,7,49,4.73
386,18,8,51,10.62
387,18,9,43,23.34
388,18,10,42,39.07
389,18,11,52,51.38
390,18,12,25,21.52
391,18,13,41,27.08
392,18,14,23,10.17
393,18,15,15,6.36
394,18,16,26,2.03
395,18,17,17,13.14
396,18,19,35,19.21
397,18,20,12,2.48
398,18,21,27,23.34
399,18,22,29,10.05
400,19,1,78,39.92
401,19,2,78,67.07
402,19,3,65,36.65
403,19,4,63,56.34
404,19,5,67,30.15
405,19,6,59,37.68
406,19,7,62,30.05
407,19,8,52,7.39
408,19,9,58,27.26
409,19,10,47,19.49
410,19,11,42,2.26
411,19,12,39,36.51
412,19,13,25,24.64
413,19,14,25,1.15
414,19,15,40,27.14
415,19,16,21,9.43
416,19,17,18,4.2
417,19,18,35,19.27
418,19,20,26,19.25
419,19,21,12,3.0
420,19,22,31,29.14
421,20,1,79,31.19
422,20,2,76,22.84
423,20,3,73,28.41
424,20,4,72,33.32
425,20,5,63,45.31
426,20,6,62,20.05
427,20,7,57,1.27
428,20,8,56,5.41
429,20,9,52,6.69
430,20,10,48,2.35
431,20,11,53,2.87
432,20,12,32,16.23
433,20,13,39,3.74
434,20,14,25,10.79
435,20,15,25,12.05
436,20,16,25,5.44
437,20,17,11,1.13
438,20,18,12,10.72
439,20,19,26,24.12
440,20,21,16,7.95
441,20,22,32,27.06
442,21,1,83,75.62
443,21,2,81,59.85
444,21,3,73,46.39
445,21,4,71,31.01
446,21,5,69,45.68
447,21,6,64,5.26
448,21,7,64,4.11
449,21,8,57,16.47
450,21,9,59,44.3
451,21,10,51,3.19
452,21,11,50,25.05
453,21,12,39,16.06
454,21,13,34,4.76
455,21,14,27,7.44
456,21,15,36,16.92
457,21,16,24,21.82
458,21,17,14,4.62
459,21,18,27,16.97
460,21,19,12,3.04
461,21,20,16,6.85
462,21,22,34,5.57
