link_id,from_node,to_node,mean,variance
130,2,23,97,69.49
131,2,24,110,7.67
132,2,25,65,63.21
133,2,26,31,18.28
134,2,27,89,74.25
135,2,28,83,4.69
136,2,29,66,2.59
137,2,30,73,9.54
138,2,31,37,1.29
139,2,32,43,7.63
140,2,33,19,13.66
141,2,34,18,4.46
142,2,35,78,61.75
143,2,36,42,17.62
144,2,37,30,8.99
145,2,38,50,29.29
146,2,39,73,30.52
147,2,40,43,34.23
148,2,41,69,26.53
149,2,42,39,0.75
150,2,43,75,15.18
151,2,44,100,32.93
152,2,45,82,40.49
153,2,46,26,18.72
154,2,47,59,27.93
155,2,48,78,19.62
156,2,49,88,20.54
157,2,50,79,29.57
158,2,51,13,3.46
159,2,52,110,82.02
160,2,53,36,21.78
161,2,54,94,42.26
162,2,55,49,17.88
163,3,1,78,35.17
164,3,2,24,18.28
165,3,4,34,14.63
166,3,5,30,11.63
167,3,6,65,0.97
168,3,7,33,19.3
169,3,8,28,2.75
170,3,9,79,71.65
171,3,10,26,14.83
172,3,11,32,23.15
173,3,12,25,17.0
174,3,13,70,17.49
175,3,14,4,1.79
176,3,15,32,17.97
177,3,16,60,39.22
178,3,17,4,2.35
179,3,18,52,20.38
180,3,19,65,26.75
181,3,20,12,0.09
182,3,21,25,17.67
183,3,22,63,42.96
184,3,23,78,64.68
185,3,24,92,84.57
186,3,25,43,16.16
187,3,26,9,0.05
188,3,27,67,48.01
189,3,28,62,15.84
190,3,29,47,27.54
191,3,30,49,31.85
192,3,31,16,4.8
193,3,32,31,11.91
194,3,33,7,2.37
195,3,34,6,4.6
196,3,35,76,15.82
197,3,36,21,20.73
198,3,37,7,4.91
199,3,38,57,20.0
200,3,39,76,52.45
201,3,40,52,1.02
202,3,41,47,3.53
203,3,42,17,1.3
204,3,43,69,35.71
205,3,44,85,46.42
206,3,45,73,35.49
207,3,46,7,3.7
208,3,47,61,36.73
209,3,48,62,34.72
210,3,49,88,29.22
211,3,50,62,21.21
212,3,51,35,8.98
213,3,52,92,61.98
214,3,53,38,24.21
215,3,54,74,12.86
216,3,55,27,24.51
217,4,1,76,5.08
218,4,2,58,36.58
219,4,3,34,5.55
220,4,5,52,18.99
221,4,6,66,17.2
222,4,7,11,7.01
223,4,8,29,27.45
224,4,9,90,86.79
225,4,10,43,16.56
226,4,11,65,34.44
227,4,12,37,29.78
228,4,13,43,0.05
229,4,14,32,28.12
230,4,15,65,55.69
231,4,16,83,30.03
232,4,17,39,12.54
233,4,18,44,39.05
234,4,19,37,1.89
235,4,20,34,6.53
236,4,21,33,0.39
237,4,22,32,4.26
238,4,23,59,53.24
239,4,24,73,36.21
240,4,25,22,8.28
241,4,26,29,23.83
242,4,27,39,14.79
243,4,28,36,14.63
244,4,29,35,12.34
245,4,30,15,2.6
246,4,31,25,22.95
247,4,32,41,8.5
248,4,33,39,16.42
249,4,34,40,7.24
250,4,35,86,28.01
251,4,36,22,9.41
252,4,37,28,21.23
253,4,38,79,52.48
254,4,39,92,60.58
255,4,40,77,4.1
256,4,41,26,23.69
257,4,42,23,14.91
258,4,43,73,35.32
259,4,44,70,28.08
260,4,45,73,18.73
261,4,46,34,25.03
262,4,47,77,16.21
263,4,48,52,6.57
264,4,49,99,27.18
265,4,50,50,39.06
266,4,51,69,57.11
267,4,52,72,55.05
268,4,53,61,45.71
269,4,54,51,24.28
270,4,55,19,6.43
271,5,1,56,11.7
272,5,2,32,30.99
273,5,3,30,3.6
274,5,4,52,35.04
275,5,6,43,5.43
276,5,7,56,19.65
277,5,8,26,4.41
278,5,9,51,43.95
279,5,10,9,8.99
280,5,11,26,12.44
281,5,12,16,11.6
282,5,13,70,17.23
283,5,14,34,21.93
284,5,15,26,7.52
285,5,16,32,27.95
286,5,17,30,5.22
287,5,18,41,34.79
288,5,19,68,34.91
289,5,20,42,29.84
290,5,21,20,10.74
291,5,22,70,29.52
292,5,23,70,11.77
293,5,24,82,19.07
294,5,25,46,19.88
295,5,26,38,8.23
296,5,27,70,65.86
297,5,28,62,5.51
298,5,29,42,41.17
299,5,30,64,13.56
300,5,31,44,29.3
301,5,32,15,2.13
302,5,33,24,4.82
303,5,34,28,20.17
304,5,35,48,23.61
305,5,36,29,20.98
306,5,37,29,12.24
307,5,38,28,7.58
308,5,39,47,17.72
309,5,40,25,21.28
310,5,41,49,48.59
311,5,42,45,19.9
312,5,43,43,25.67
313,5,44,71,68.22
314,5,45,50,11.32
315,5,46,36,0.89
316,5,47,31,13.49
317,5,48,50,19.48
318,5,49,59,29.95
319,5,50,51,43.7
320,5,51,43,34.53
321,5,52,82,51.38
322,5,53,9,0.55
323,5,54,70,10.38
324,5,55,34,29.32
325,6,1,13,11.11
326,6,2,74,57.03
327,6,3,65,26.62
328,6,4,66,13.02
329,6,5,43,4.09
330,6,7,75,18.06
331,6,8,41,29.48
332,6,9,29,0.57
333,6,10,40,22.12
334,6,11,68,64.72
335,6,12,40,15.25
336,6,13,53,26.28
337,6,14,68,0.8
338,6,15,68,50.54
339,6,16,49,47.59
340,6,17,67,1.93
341,6,18,23,8.15
342,6,19,56,14.27
343,6,20,76,60.75
344,6,21,40,15.49
345,6,22,62,10.52
346,6,23,40,37.38
347,6,24,48,16.59
348,6,25,46,7.59
349,6,26,71,38.9
350,6,27,56,46.92
351,6,28,49,47.41
352,6,29,33,1.82
353,6,30,70,38.72
354,6,31,74,22.85
355,6,32,34,21.87
356,6,33,62,33.89
357,6,34,66,12.34
358,6,35,25,16.9
359,6,36,50,4.39
360,6,37,60,27.71
361,6,38,45,21.39
362,6,39,39,2.16
363,6,40,50,13.92
364,6,41,45,3.94
365,6,42,74,39.86
366,6,43,9,6.53
367,6,44,34,33.47
368,6,45,8,2.11
369,6,46,71,47.98
370,6,47,31,28.98
371,6,48,22,17.52
372,6,49,38,3.45
373,6,50,25,20.31
374,6,51,86,58.14
375,6,52,48,45.63
376,6,53,42,28.82
377,6,54,48,21.39
378,6,55,49,12.24
379,7,1,86,25.14
380,7,2,56,1.27
381,7,3,33,30.61
382,7,4,11,1.92
383,7,5,56,21.75
384,7,6,75,35.83
385,7,8,36,2.58
386,7,9,98,51.73
387,7,10,48,29.5
388,7,11,65,53.17
389,7,12,43,19.89
390,7,13,54,0.79
391,7,14,30,13.05
392,7,15,65,62.07
393,7,16,88,75.97
394,7,17,37,15.82
395,7,18,55,23.61
396,7,19,47,23.03
397,7,20,29,28.59
398,7,21,40,17.4
399,7,22,41,21.17
400,7,23,70,44.03
401,7,24,84,7.74
402,7,25,33,20.76
403,7,26,25,20.72
404,7,27,49,48.95
405,7,28,47,34.54
406,7,29,45,36.11
407,7,30,21,20.51
408,7,31,20,13.82
409,7,32,48,11.99
410,7,33,39,38.01
411,7,34,39,13.91
412,7,35,94,70.06
413,7,36,28,4.6
414,7,37,29,28.12
415,7,38,84,66.93
416,7,39,99,60.1
417,7,40,81,26.71
418,7,41,37,32.47
419,7,42,18,17.93
420,7,43,82,37.8
421,7,44,81,29.51
422,7,45,83,31.26
423,7,46,30,11.75
424,7,47,84,49.01
425,7,48,62,32.13
426,7,49,107,80.54
427,7,50,61,52.15
428,7,51,66,6.18
429,7,52,83,3.36
430,7,53,65,38.4
431,7,54,61,48.5
432,7,55,27,10.57
433,8,1,53,39.49
434,8,2,46,36.86
435,8,3,28,22.84
436,8,4,29,14.5
437,8,5,26,17.48
438,8,6,41,30.19
439,8,7,36,8.0
440,8,9,62,29.86
441,8,10,17,5.55
442,8,11,47,41.58
443,8,12,10,1.44
444,8,13,46,32.02
445,8,14,30,9.09
446,8,15,47,25.2
447,8,16,56,30.25
448,8,17,31,28.8
449,8,18,25,24.7
450,8,19,43,23.79
451,8,20,37,14.01
452,8,21,6,2.14
453,8,22,44,36.4
454,8,23,51,17.95
455,8,24,65,29.14
456,8,25,21,16.14
457,8,26,31,18.92
458,8,27,45,25.3
459,8,28,38,26.44
460,8,29,20,5.79
461,8,30,39,36.87
462,8,31,33,19.5
463,8,32,13,7.55
464,8,33,28,26.22
465,8,34,31,11.84
466,8,35,58,30.57
467,8,36,9,0.29
468,8,37,22,2.9
469,8,38,51,33.59
470,8,39,63,1.16
471,8,40,50,48.03
472,8,41,24,15.73
473,8,42,34,22.02
474,8,43,47,1.23
475,8,44,57,17.9
476,8,45,49,41.53
477,8,46,33,29.04
478,8,47,48,45.02
479,8,48,34,7.04
480,8,49,71,5.33
481,8,50,35,24.6
482,8,51,59,32.6
483,8,52,64,40.93
484,8,53,34,22.49
485,8,54,48,14.34
486,8,55,10,7.17
487,9,1,30,28.26
488,9,2,80,71.78
489,9,3,79,12.09
490,9,4,90,26.26
491,9,5,51,22.5
492,9,6,29,4.4
493,9,7,98,30.66
494,9,8,62,10.62
495,9,10,54,49.76
496,9,11,69,38.86
497,9,12,57,21.42
498,9,13,83,60.77
499,9,14,83,26.85
500,9,15,69,38.62
501,9,16,36,30.41
502,9,17,80,60.42
503,9,18,51,30.04
504,9,19,85,83.99
505,9,20,92,42.04
506,9,21,59,19.24
507,9,22,91,16.38
508,9,23,68,42.7
509,9,24,73,2.21
510,9,25,73,71.81
511,9,26,87,61.64
512,9,27,85,38.22
513,9,28,78,44.35
514,9,29,60,3.26
515,9,30,97,29.06
516,9,31,92,15.28
517,9,32,51,45.65
518,9,33,75,74.26
519,9,34,78,77.25
520,9,35,4,2.28
521,9,36,70,32.72
522,9,37,77,33.78
523,9,38,34,30.5
524,9,39,14,2.48
525,9,40,42,15.88
526,9,41,72,53.09
527,9,42,93,14.22
528,9,43,20,13.18
529,9,44,59,14.38
530,9,45,27,3.34
531,9,46,86,33.68
532,9,47,21,20.51
533,9,48,51,16.53
534,9,49,9,2.55
535,9,50,54,29.48
536,9,51,89,29.7
537,9,52,74,33.16
538,9,53,44,21.64
539,9,54,77,72.2
540,9,55,72,65.48
541,10,1,54,25.96
542,10,2,35,18.02
543,10,3,26,11.92
544,10,4,43,38.63
545,10,5,9,4.24
546,10,6,40,33.73
547,10,7,48,5.31
548,10,8,17,13.59
549,10,9,54,9.43
550,10,11,32,22.34
551,10,12,7,1.0
552,10,13,62,52.0
553,10,14,30,1.55
554,10,15,32,7.73
555,10,16,40,31.81
556,10,17,27,16.58
557,10,18,34,25.24
558,10,19,59,1.78
559,10,20,38,36.97
560,10,21,11,5.45
561,10,22,61,31.5
562,10,23,63,55.67
563,10,24,76,72.2
564,10,25,37,8.32
565,10,26,34,22.94
566,10,27,61,26.07
567,10,28,53,5.5
568,10,29,34,4.51
569,10,30,55,6.13
570,10,31,38,2.39
571,10,32,8,3.83
572,10,33,22,2.16
573,10,34,26,11.12
574,10,35,50,30.13
575,10,36,21,1.52
576,10,37,23,11.58
577,10,38,36,8.43
578,10,39,52,22.77
579,10,40,34,13.07
580,10,41,40,25.21
581,10,42,39,0.14
582,10,43,43,35.99
583,10,44,65,58.59
584,10,45,48,38.42
585,10,46,33,13.47
586,10,47,36,7.55
587,10,48,43,25.55
588,10,49,63,41.52
589,10,50,45,22.07
590,10,51,47,9.73
591,10,52,76,64.79
592,10,53,18,1.77
593,10,54,62,50.14
594,10,55,25,1.9
595,11,1,80,61.8
596,11,2,14,13.57
597,11,3,32,23.75
598,11,4,65,22.02
599,11,5,26,3.93
600,11,6,68,28.29
601,11,7,65,22.91
602,11,8,47,41.58
603,11,9,69,33.4
604,11,10,32,0.34
605,11,12,38,31.41
606,11,13,93,76.24
607,11,14,36,2.63
608,11,15,0,0.0
609,11,16,38,37.89
610,11,17,29,16.92
611,11,18,66,48.56
612,11,19,90,60.99
613,11,20,40,37.82
614,11,21,41,20.97
615,11,22,90,39.61
616,11,23,95,33.73
617,11,24,107,61.21
618,11,25,67,19.76
619,11,26,41,34.23
620,11,27,92,72.68
621,11,28,85,31.28
622,11,29,65,32.48
623,11,30,80,14.9
624,11,31,48,40.85
625,11,32,40,30.92
626,11,33,26,7.01
627,11,34,27,6.09
628,11,35,67,47.17
629,11,36,46,26.09
630,11,37,37,28.72
631,11,38,37,3.57
632,11,39,61,22.59
633,11,40,29,8.12
634,11,41,71,68.89
635,11,42,49,16.83
636,11,43,67,37.32
637,11,44,97,92.43
638,11,45,74,20.8
639,11,46,37,3.01
640,11,47,48,9.72
641,11,48,75,47.22
642,11,49,76,20.47
643,11,50,76,73.02
644,11,51,20,17.69
645,11,52,107,21.28
646,11,53,26,11.86
647,11,54,94,92.63
648,11,55,52,11.33
649,12,1,53,5.47
650,12,2,39,30.29
651,12,3,25,0.19
652,12,4,37,13.33
653,12,5,16,11.52
654,12,6,40,4.38
655,12,7,43,10.68
656,12,8,10,3.24
657,12,9,57,43.49
658,12,10,7,6.13
659,12,11,38,16.71
660,12,13,55,9.73
661,12,14,28,6.43
662,12,15,38,32.84
663,12,16,47,35.84
664,12,17,27,7.58
665,12,18,30,3.73
666,12,19,53,38.52
667,12,20,36,27.12
668,12,21,4,0.33
669,12,22,54,42.59
670,12,23,58,45.71
671,12,24,71,0.09
672,12,25,31,10.43
673,12,26,31,0.84
674,12,27,54,47.26
675,12,28,47,44.8
676,12,29,28,14.17
677,12,30,48,7.74
678,12,31,35,29.78
679,12,32,6,2.0
680,12,33,23,17.31
681,12,34,27,13.52
682,12,35,53,2.44
683,12,36,14,1.01
684,12,37,21,17.57
685,12,38,42,31.98
686,12,39,57,0.2
687,12,40,41,4.23
688,12,41,34,4.35
689,12,42,36,20.36
690,12,43,44,36.02
691,12,44,62,28.11
692,12,45,48,47.52
693,12,46,31,22.31
694,12,47,41,16.33
695,12,48,39,10.21
696,12,49,66,20.98
697,12,50,40,10.5
698,12,51,51,5.29
699,12,52,71,3.99
700,12,53,25,2.76
701,12,54,57,22.02
702,12,55,19,5.33
703,13,1,57,52.71
704,13,2,91,43.73
705,13,3,70,42.23
706,13,4,43,6.64
707,13,5,70,24.56
708,13,6,53,18.84
709,13,7,54,8.62
710,13,8,46,38.98
711,13,9,83,32.99
712,13,10,62,60.35
713,13,11,93,92.71
714,13,12,55,17.15
715,13,14,70,63.76
716,13,15,93,74.68
717,13,16,94,2.74
718,13,17,74,33.39
719,13,18,34,21.8
720,13,19,7,2.74
721,13,20,75,15.94
722,13,21,52,34.21
723,13,22,15,14.91
724,13,23,22,4.33
725,13,24,33,27.99
726,13,25,27,21.61
727,13,26,68,0.24
728,13,27,5,2.47
729,13,28,9,2.78
730,13,29,29,10.04
731,13,30,35,22.88
732,13,31,67,15.94
733,13,32,55,12.99
734,13,33,72,43.46
735,13,34,75,32.72
736,13,35,78,43.19
737,13,36,50,1.87
738,13,37,63,61.82
739,13,38,89,68.89
740,13,39,91,35.86
741,13,40,91,66.8
742,13,41,23,8.48
743,13,42,66,15.54
744,13,43,63,54.47
745,13,44,36,29.69
746,13,45,57,15.88
747,13,46,72,47.9
748,13,47,80,31.07
749,13,48,32,8.44
750,13,49,91,66.93
751,13,50,28,16.41
752,13,51,104,11.07
753,13,52,31,10.62
754,13,53,76,11.56
755,13,54,10,8.54
756,13,55,43,40.79
757,14,1,81,69.9
758,14,2,26,2.4
759,14,3,4,1.43
760,14,4,32,12.44
761,14,5,34,10.36
762,14,6,68,63.61
763,14,7,30,14.55
764,14,8,30,10.81
765,14,9,83,4.23
766,14,10,30,28.94
767,14,11,36,17.59
768,14,12,28,11.21
769,14,13,70,12.05
770,14,15,36,11.46
771,14,16,64,38.26
772,14,17,7,4.87
773,14,18,55,4.37
774,14,19,65,21.86
775,14,20,8,1.53
776,14,21,28,17.25
777,14,22,62,8.0
778,14,23,80,56.2
779,14,24,93,19.26
780,14,25,43,19.9
781,14,26,5,3.78
782,14,27,67,57.35
783,14,28,62,10.87
784,14,29,49,35.1
785,14,30,47,4.11
786,14,31,12,4.97
787,14,32,34,7.23
788,14,33,11,8.36
789,14,34,9,6.55
790,14,35,80,63.72
791,14,36,22,4.1
792,14,37,8,4.09
793,14,38,61,27.49
794,14,39,80,24.87
795,14,40,56,6.23
796,14,41,48,46.78
797,14,42,14,4.69
798,14,43,72,70.68
799,14,44,86,65.99
800,14,45,76,63.56
801,14,46,3,1.27
802,14,47,65,47.47
803,14,48,64,34.88
804,14,49,92,4.67
805,14,50,64,58.61
806,14,51,37,18.4
807,14,52,93,20.11
808,14,53,43,35.46
809,14,54,75,54.61
810,14,55,27,18.7
811,15,1,80,55.88
812,15,2,14,12.4
813,15,3,32,20.07
814,15,4,65,55.39
815,15,5,26,3.52
816,15,6,68,61.84
817,15,7,65,2.37
818,15,8,47,6.34
819,15,9,69,32.52
820,15,10,32,4.13
821,15,11,0,0.0
822,15,12,38,0.49
823,15,13,93,7.26
824,15,14,36,34.69
825,15,16,38,24.29
826,15,17,29,1.96
827,15,18,66,5.92
828,15,19,90,8.77
829,15,20,40,13.62
830,15,21,41,40.39
831,15,22,90,25.81
832,15,23,95,71.03
833,15,24,107,44.36
834,15,25,67,7.0
835,15,26,41,0.37
836,15,27,92,19.73
837,15,28,85,75.33
838,15,29,65,51.01
839,15,30,80,73.77
840,15,31,48,29.16
841,15,32,40,4.77
842,15,33,26,10.42
843,15,34,27,19.61
844,15,35,67,23.49
845,15,36,46,35.15
846,15,37,37,4.56
847,15,38,37,34.31
848,15,39,61,58.88
849,15,40,29,0.6
850,15,41,71,49.67
851,15,42,49,41.13
852,15,43,67,1.75
853,15,44,97,42.42
854,15,45,74,59.2
855,15,46,37,8.39
856,15,47,48,4.34
857,15,48,75,54.71
858,15,49,76,56.36
859,15,50,76,67.46
860,15,51,20,4.99
861,15,52,107,60.02
862,15,53,26,4.77
863,15,54,94,29.55
864,15,55,52,9.56
865,16,1,58,26.14
866,16,2,51,36.84
867,16,3,60,12.62
868,16,4,83,33.7
869,16,5,32,3.53
870,16,6,49,28.12
871,16,7,88,31.18
872,16,8,56,16.17
873,16,9,36,25.62
874,16,10,40,40.0
875,16,11,38,9.07
876,16,12,47,32.97
877,16,13,94,89.95
878,16,14,64,33.39
879,16,15,38,10.8
880,16,17,59,14.62
881,16,18,61,52.41
882,16,19,94,9.09
883,16,20,71,66.38
884,16,21,51,31.54
885,16,22,97,41.91
886,16,23,87,67.71
887,16,24,97,79.51
888,16,25,75,54.72
889,16,26,69,44.02
890,16,27,95,45.55
891,16,28,87,32.02
892,16,29,66,64.97
893,16,30,95,30.78
894,16,31,75,19.93
895,16,32,43,27.46
896,16,33,54,53.56
897,16,34,57,49.14
898,16,35,36,4.7
899,16,36,61,11.99
900,16,37,61,19.82
901,16,38,5,2.83
902,16,39,24,10.44
903,16,40,9,2.59
904,16,41,76,13.46
905,16,42,77,67.87
906,16,43,43,2.62
907,16,44,83,60.17
908,16,45,53,15.53
909,16,46,66,20.95
910,16,47,18,3.16
911,16,48,66,19.47
912,16,49,41,3.44
913,16,50,69,44.44
914,16,51,57,34.79
915,16,52,97,54.6
916,16,53,23,11.53
917,16,54,92,65.29
918,16,55,65,2.77
919,17,1,80,4.44
920,17,2,19,12.27
921,17,3,4,1.41
922,17,4,39,12.49
923,17,5,30,23.26
924,17,6,67,54.21
925,17,7,37,8.7
926,17,8,31,21.58
927,17,9,80,12.07
928,17,10,27,19.83
929,17,11,29,14.12
930,17,12,27,12.34
931,17,13,74,27.77
932,17,14,7,5.23
933,17,15,29,28.41
934,17,16,59,35.34
935,17,18,56,42.6
936,17,19,70,42.61
937,17,20,13,6.77
938,17,21,28,27.2
939,17,22,67,48.51
940,17,23,82,0.79
941,17,24,96,70.24
942,17,25,47,15.28
943,17,26,12,4.99
944,17,27,72,57.19
945,17,28,66,10.0
946,17,29,51,15.08
947,17,30,53,39.15
948,17,31,19,12.44
949,17,32,33,5.16
950,17,33,5,4.14
951,17,34,2,1.92
952,17,35,77,21.94
953,17,36,25,18.39
954,17,37,11,6.23
955,17,38,55,3.57
956,17,39,76,74.79
957,17,40,50,23.96
958,17,41,52,41.67
959,17,42,21,16.38
960,17,43,70,61.46
961,17,44,88,79.21
962,17,45,75,17.4
963,17,46,8,6.64
964,17,47,61,54.34
965,17,48,66,21.15
966,17,49,89,68.88
967,17,50,66,32.07
968,17,51,31,5.79
969,17,52,96,79.84
970,17,53,38,18.19
971,17,54,78,29.18
972,17,55,31,0.73
973,18,1,32,30.98
974,18,2,68,27.3
975,18,3,52,30.65
976,18,4,44,4.9
977,18,5,41,32.12
978,18,6,23,1.85
979,18,7,55,6.61
980,18,8,25,6.44
981,18,9,51,25.43
982,18,10,34,0.71
983,18,11,66,43.52
984,18,12,30,25.32
985,18,13,34,4.31
986,18,14,55,31.74
987,18,15,66,42.81
988,18,16,61,48.65
989,18,17,56,4.1
990,18,19,35,8.94
991,18,20,62,58.28
992,18,21,28,13.3
993,18,22,40,20.51
994,18,23,29,7.26
995,18,24,42,27.83
996,18,25,24,21.64
997,18,26,56,48.06
998,18,27,36,28.34
999,18,28,28,25.78
1000,18,29,10,8.12
1001,18,30,48,46.49
1002,18,31,57,45.93
1003,18,32,26,22.12
1004,18,33,52,22.05
1005,18,34,56,26.29
1006,18,35,47,27.21
1007,18,36,33,15.83
1008,18,37,46,28.34
1009,18,38,56,31.84
1010,18,39,58,3.59
1011,18,40,59,0.78
1012,18,41,22,5.43
1013,18,42,57,34.86
1014,18,43,32,21.52
1015,18,44,32,23.34
1016,18,45,29,25.68
1017,18,46,57,34.01
1018,18,47,46,39.06
1019,18,48,10,2.82
1020,18,49,60,56.17
1021,18,50,11,3.85
1022,18,51,81,30.71
1023,18,52,42,30.46
1024,18,53,45,30.73
1025,18,54,31,26.96
1026,18,55,30,17.5
1027,19,1,61,27.02
1028,19,2,87,42.63
1029,19,3,65,32.64
1030,19,4,37,5.42
1031,19,5,68,61.69
1032,19,6,56,37.16
1033,19,7,47,20.56
1034,19,8,43,31.52
1035,19,9,85,41.0
1036,19,10,59,29.5
1037,19,11,90,82.79
1038,19,12,53,17.92
1039,19,13,7,6.17
1040,19,14,65,37.34
1041,19,15,90,50.12
1042,19,16,94,26.59
1043,19,17,70,56.9
1044,19,18,35,26.43
1045,19,20,70,25.91
1046,19,21,49,0.15
1047,19,22,9,7.93
1048,19,23,28,5.42
1049,19,24,39,36.43
1050,19,25,23,8.5
1051,19,26,63,32.69
1052,19,27,2,0.11
1053,19,28,7,3.15
1054,19,29,28,25.42
1055,19,30,28,7.71
1056,19,31,61,12.05
1057,19,32,53,8.15
1058,19,33,68,33.92
1059,19,34,71,4.08
1060,19,35,81,0.25
1061,19,36,45,2.95
1062,19,37,58,51.97
1063,19,38,89,59.2
1064,19,39,93,11.77
1065,19,40,90,56.31
1066,19,41,19,11.14
1067,19,42,60,13.52
1068,19,43,65,2.86
1069,19,44,42,10.23
1070,19,45,61,50.45
1071,19,46,67,18.47
1072,19,47,81,17.87
1073,19,48,34,25.82
1074,19,49,94,21.24
1075,19,50,31,19.06
1076,19,51,100,72.6
1077,19,52,38,2.41
1078,19,53,75,27.13
1079,19,54,16,0.52
1080,19,55,39,25.05
1081,20,1,89,41.26
1082,20,2,28,2.98
1083,20,3,12,0.54
1084,20,4,34,16.34
1085,20,5,42,13.62
1086,20,6,76,36.53
1087,20,7,29,1.83
1088,20,8,37,31.77
1089,20,9,92,63.61
1090,20,10,38,33.47
1091,20,11,40,38.86
1092,20,12,36,35.3
1093,20,13,75,22.83
1094,20,14,8,0.38
1095,20,15,40,10.24
1096,20,16,71,55.72
1097,20,17,13,4.95
1098,20,18,62,36.96
1099,20,19,70,8.52
1100,20,21,36,24.77
1101,20,22,66,14.45
1102,20,23,86,36.09
1103,20,24,100,55.1
1104,20,25,49,9.7
1105,20,26,7,0.17
1106,20,27,72,34.25
1107,20,28,67,7.13
1108,20,29,56,29.61
1109,20,30,49,0.72
1110,20,31,10,6.13
1111,20,32,43,24.69
1112,20,33,18,3.74
1113,20,34,15,0.46
1114,20,35,88,1.34
1115,20,36,29,7.96
1116,20,37,16,0.23
1117,20,38,68,10.2
1118,20,39,88,86.56
1119,20,40,63,12.03
1120,20,41,53,46.84
1121,20,42,12,4.81
1122,20,43,80,63.67
1123,20,44,93,24.54
1124,20,45,84,3.65
1125,20,46,5,0.11
1126,20,47,73,44.94
1127,20,48,72,65.45
1128,20,49,100,78.19
1129,20,50,71,19.26
1130,20,51,37,25.94
1131,20,52,99,44.27
1132,20,53,50,31.5
1133,20,54,80,47.62
1134,20,55,34,16.54
1135,21,1,53,47.26
1136,21,2,41,24.94
1137,21,3,25,8.6
1138,21,4,33,7.8
1139,21,5,20,2.7
1140,21,6,40,31.95
1141,21,7,40,2.71
1142,21,8,6,5.66
1143,21,9,59,15.73
1144,21,10,11,10.83
1145,21,11,41,12.1
1146,21,12,4,1.13
1147,21,13,52,15.1
1148,21,14,28,12.21
1149,21,15,41,10.83
1150,21,16,51,5.58
