link_id,from_node,to_node,mean,variance
234,12,19,30,23.36
235,13,1,33,21.23
236,13,2,18,1.52
237,13,3,37,21.12
238,13,4,44,8.74
239,13,5,8,1.69
240,13,6,21,12.96
241,13,7,15,5.38
242,13,8,31,2.65
243,13,9,16,11.77
244,13,10,34,9.38
245,13,11,51,46.17
246,13,12,43,4.57
247,13,14,47,22.7
248,13,15,7,2.12
249,13,16,36,12.93
250,13,17,42,3.88
251,13,18,15,11.45
252,13,19,31,19.62
253,14,1,17,3.83
254,14,2,29,4.15
255,14,3,16,6.89
256,14,4,9,4.51
257,14,5,39,26.93
258,14,6,28,17.52
259,14,7,32,28.01
260,14,8,23,17.02
261,14,9,37,6.49
262,14,10,13,2.24
263,14,11,10,7.75
264,14,12,6,4.45
265,14,13,47,35.66
266,14,15,43,2.77
267,14,16,26,10.72
268,14,17,26,17.02
269,14,18,35,14.62
270,14,19,30,17.29
271,15,1,31,24.56
272,15,2,16,8.85
273,15,3,32,3.89
274,15,4,42,10.23
275,15,5,9,4.16
276,15,6,21,13.97
277,15,7,12,3.19
278,15,8,25,3.15
279,15,9,9,8.06
280,15,10,31,13.1
281,15,11,49,6.2
282,15,12,38,26.06
283,15,13,7,1.35
284,15,14,43,42.58
285,15,16,30,6.6
286,15,17,36,25.46
287,15,18,16,8.09
288,15,19,32,6.61
289,16,1,27,2.87
290,16,2,24,4.0
291,16,3,10,7.03
292,16,4,31,29.78
293,16,5,32,19.82
294,16,6,30,28.21
295,16,7,24,21.28
296,16,8,7,5.78
297,16,9,21,6.61
298,16,10,21,19.56
299,16,11,35,7.76
300,16,12,19,7.51
301,16,13,36,14.28
302,16,14,26,0.23
303,16,15,30,15.8
304,16,17,6,0.24
305,16,18,33,17.26
306,16,19,39,37.98
307,17,1,31,20.42
308,17,2,30,10.16
309,17,3,12,8.2
310,17,4,33,6.18
311,17,5,38,25.52
312,17,6,35,6.42
313,17,7,30,27.49
314,17,8,13,8.66
315,17,9,27,25.19
316,17,10,24,11.89
317,17,11,36,23.27
318,17,12,20,16.53
319,17,13,42,39.2
320,17,14,26,13.22
321,17,15,36,8.12
322,17,16,6,1.57
323,17,18,38,36.27
324,17,19,44,34.59
325,18,1,19,2.7
326,18,2,9,1.4
327,18,3,30,20.04
328,18,4,30,4.48
329,18,5,7,4.04
330,18,6,7,0.18
331,18,7,9,1.14
332,18,8,26,10.12
333,18,9,18,1.95
334,18,10,22,13.48
335,18,11,38,17.14
336,18,12,32,29.83
337,18,13,15,13.35
338,18,14,35,18.88
339,18,15,16,1.82
340,18,16,33,21.85
341,18,17,38,25.77
342,18,19,16,8.57
