link_id,from_node,to_node,distance
890,20,10,21
891,20,11,55
892,20,12,69
893,20,13,11
894,20,14,72
895,20,15,50
896,20,16,41
897,20,17,31
898,20,18,33
899,20,19,60
900,20,21,34
901,20,22,33
902,20,23,48
903,20,24,65
904,20,25,65
905,20,26,42
906,20,27,49
907,20,28,29
908,20,29,38
909,20,30,65
910,20,31,94
911,20,32,19
912,20,33,40
913,20,34,58
914,20,35,76
915,20,36,66
916,20,37,62
917,20,38,72
918,20,39,71
919,20,40,58
920,20,41,35
921,20,42,46
922,20,43,31
923,20,44,65
924,20,45,54
925,21,1,98
926,21,2,97
927,21,3,25
928,21,4,58
929,21,5,16
930,21,6,96
931,21,7,60
932,21,8,13
933,21,9,74
934,21,10,24
935,21,11,77
936,21,12,94
937,21,13,45
938,21,14,106
939,21,15,78
940,21,16,51
941,21,17,52
942,21,18,58
943,21,19,81
944,21,20,34
945,21,22,57
946,21,23,82
947,21,24,94
948,21,25,94
949,21,26,74
950,21,27,77
951,21,28,63
952,21,29,70
953,21,30,84
954,21,31,128
955,21,32,53
956,21,33,11
957,21,34,83
958,21,35,110
959,21,36,83
960,21,37,90
961,21,38,105
962,21,39,89
963,21,40,78
964,21,41,14
965,21,42,63
966,21,43,60
967,21,44,97
968,21,45,88
969,22,1,64
970,22,2,42
971,22,3,33
972,22,4,22
973,22,5,56
974,22,6,69
975,22,7,29
976,22,8,47
977,22,9,27
978,22,10,34
979,22,11,78
980,22,12,37
981,22,13,31
982,22,14,65
983,22,15,21
984,22,16,22
985,22,17,59
986,22,18,57
987,22,19,84
988,22,20,33
989,22,21,57
990,22,23,37
991,22,24,76
992,22,25,37
993,22,26,49
994,22,27,66
995,22,28,30
996,22,29,50
997,22,30,89
998,22,31,84
999,22,32,27
1000,22,33,58
1001,22,34,78
1002,22,35,71
1003,22,36,34
1004,22,37,77
1005,22,38,54
1006,22,39,39
1007,22,40,83
1008,22,41,50
1009,22,42,17
1010,22,43,52
1011,22,44,69
1012,22,45,46
1013,23,1,29
1014,23,2,27
1015,23,3,59
1016,23,4,58
1017,23,5,74
1018,23,6,38
1019,23,7,23
1020,23,8,75
1021,23,9,10
1022,23,10,62
1023,23,11,63
1024,23,12,43
1025,23,13,38
1026,23,14,28
1027,23,15,27
1028,23,16,59
1029,23,17,55
1030,23,18,50
1031,23,19,68
1032,23,20,48
1033,23,21,82
1034,23,22,37
1035,23,24,48
1036,23,25,30
1037,23,26,26
1038,23,27,46
1039,23,28,20
1040,23,29,31
1041,23,30,73
1042,23,31,48
1043,23,32,29
1044,23,33,86
1045,23,34,58
1046,23,35,34
1047,23,36,58
1048,23,37,53
1049,23,38,23
1050,23,39,59
1051,23,40,68
1052,23,41,79
1053,23,42,50
1054,23,43,42
1055,23,44,36
1056,23,45,9
1057,24,1,25
1058,24,2,73
1059,24,3,81
1060,24,4,98
1061,24,5,80
1062,24,6,13
1063,24,7,47
1064,24,8,94
1065,24,9,54
1066,24,10,85
1067,24,11,30
1068,24,12,91
1069,24,13,55
1070,24,14,39
1071,24,15,74
1072,24,16,96
1073,24,17,44
1074,24,18,37
1075,24,19,31
1076,24,20,65
1077,24,21,94
1078,24,22,76
1079,24,23,48
1080,24,25,78
1081,24,26,26
1082,24,27,18
1083,24,28,46
1084,24,29,27
1085,24,30,35
1086,24,31,56
1087,24,32,52
1088,24,33,103
1089,24,34,20
1090,24,35,37
1091,24,36,105
1092,24,37,9
1093,24,38,59
1094,24,39,106
1095,24,40,34
1096,24,41,99
1097,24,42,92
1098,24,43,35
1099,24,44,16
1100,24,45,42
1101,25,1,56
1102,25,2,8
1103,25,3,69
1104,25,4,50
1105,25,5,91
1106,25,6,67
1107,25,7,47
1108,25,8,84
1109,25,9,29
1110,25,10,71
1111,25,11,93
1112,25,12,14
1113,25,13,58
1114,25,14,49
1115,25,15,16
1116,25,16,54
1117,25,17,82
1118,25,18,77
1119,25,19,98
1120,25,20,65
1121,25,21,94
1122,25,22,37
1123,25,23,30
1124,25,24,78
1125,25,26,57
1126,25,27,77
1127,25,28,44
1128,25,29,61
1129,25,30,103
1130,25,31,59
1131,25,32,49
1132,25,33,95
1133,25,34,88
1134,25,35,55
1135,25,36,37
1136,25,37,83
1137,25,38,28
1138,25,39,35
1139,25,40,98
1140,25,41,87
1141,25,42,40
1142,25,43,69
1143,25,44,65
1144,25,45,36
1145,26,1,24
1146,26,2,53
1147,26,3,58
1148,26,4,71
1149,26,5,62
1150,26,6,22
1151,26,7,21
1152,26,8,72
1153,26,9,29
1154,26,10,61
1155,26,11,37
1156,26,12,68
1157,26,13,31
1158,26,14,35
1159,26,15,50
1160,26,16,69
1161,26,17,33
1162,26,18,26
1163,26,19,42
1164,26,20,42
1165,26,21,74
1166,26,22,49
1167,26,23,26
1168,26,24,26
1169,26,25,57
1170,26,27,20
1171,26,28,19
1172,26,29,6
1173,26,30,47
1174,26,31,57
1175,26,32,26
1176,26,33,82
1177,26,34,32
1178,26,35,38
1179,26,36,79
1180,26,37,29
1181,26,38,45
1182,26,39,82
1183,26,40,42
1184,26,41,76
1185,26,42,66
1186,26,43,19
1187,26,44,23
1188,26,45,24
1189,27,1,34
1190,27,2,73
1191,27,3,66
1192,27,4,87
1193,27,5,63
1194,27,6,25
1195,27,7,37
1196,27,8,78
1197,27,9,49
1198,27,10,70
1199,27,11,17
1200,27,12,88
1201,27,13,41
1202,27,14,48
1203,27,15,69
1204,27,16,84
1205,27,17,26
1206,27,18,20
1207,27,19,22
1208,27,20,49
1209,27,21,77
1210,27,22,66
1211,27,23,46
1212,27,24,18
1213,27,25,77
1214,27,26,20
1215,27,28,37
1216,27,29,16
1217,27,30,27
1218,27,31,68
1219,27,32,40
1220,27,33,87
1221,27,34,12
1222,27,35,49
1223,27,36,98
1224,27,37,13
1225,27,38,63
1226,27,39,101
1227,27,40,23
1228,27,41,83
1229,27,42,83
1230,27,43,18
1231,27,44,28
1232,27,45,43
1233,28,1,38
1234,28,2,43
1235,28,3,42
1236,28,4,52
1237,28,5,54
1238,28,6,40
1239,28,7,4
1240,28,8,58
1241,28,9,15
1242,28,10,46
1243,28,11,51
1244,28,12,53
1245,28,13,19
1246,28,14,43
1247,28,15,34
1248,28,16,50
1249,28,17,37
1250,28,18,33
1251,28,19,57
1252,28,20,29
1253,28,21,63
1254,28,22,30
1255,28,23,20
1256,28,24,46
1257,28,25,44
1258,28,26,19
1259,28,27,37
1260,28,29,21
1261,28,30,62
1262,28,31,65
1263,28,32,10
1264,28,33,69
1265,28,34,49
1266,28,35,48
1267,28,36,61
1268,28,37,48
1269,28,38,43
1270,28,39,64
1271,28,40,56
1272,28,41,62
1273,28,42,46
1274,28,43,26
1275,28,44,40
1276,28,45,25
1277,29,1,29
1278,29,2,58
1279,29,3,55
1280,29,4,72
1281,29,5,57
1282,29,6,26
1283,29,7,21
1284,29,8,68
1285,29,9,33
1286,29,10,59
1287,29,11,32
1288,29,12,72
1289,29,13,29
1290,29,14,41
1291,29,15,53
1292,29,16,69
1293,29,17,27
1294,29,18,20
1295,29,19,37
1296,29,20,38
1297,29,21,70
1298,29,22,50
1299,29,23,31
1300,29,24,27
1301,29,25,61
1302,29,26,6
1303,29,27,16
1304,29,28,21
1305,29,30,42
1306,29,31,63
1307,29,32,25
1308,29,33,78
1309,29,34,28
1310,29,35,43
1311,29,36,82
1312,29,37,27
1313,29,38,51
1314,29,39,84
1315,29,40,37
1316,29,41,73
1317,29,42,67
1318,29,43,13
1319,29,44,27
1320,29,45,30
1321,30,1,59
1322,30,2,100
1323,30,3,81
1324,30,4,108
1325,30,5,68
1326,30,6,47
1327,30,7,61
1328,30,8,88
1329,30,9,75
1330,30,10,84
1331,30,11,11
1332,30,12,114
1333,30,13,60
1334,30,14,73
1335,30,15,95
1336,30,16,104
1337,30,17,34
1338,30,18,32
1339,30,19,5
1340,30,20,65
1341,30,21,84
1342,30,22,89
1343,30,23,73
1344,30,24,35
1345,30,25,103
1346,30,26,47
1347,30,27,27
1348,30,28,62
1349,30,29,42
1350,30,31,91
1351,30,32,62
1352,30,33,95
1353,30,34,16
1354,30,35,72
1355,30,36,122
1356,30,37,26
1357,30,38,90
1358,30,39,125
1359,30,40,6
1360,30,41,93
1361,30,42,105
1362,30,43,37
1363,30,44,50
1364,30,45,70
1365,31,1,34
1366,31,2,51
1367,31,3,107
1368,31,4,103
1369,31,5,118
1370,31,6,44
1371,31,7,69
1372,31,8,122
1373,31,9,58
1374,31,10,110
1375,31,11,85
1376,31,12,73
1377,31,13,84
1378,31,14,22
1379,31,15,68
1380,31,16,105
1381,31,17,90
1382,31,18,83
1383,31,19,87
1384,31,20,94
1385,31,21,128
1386,31,22,84
1387,31,23,48
1388,31,24,56
1389,31,25,59
1390,31,26,57
1391,31,27,68
1392,31,28,65
1393,31,29,63
1394,31,30,91
1395,31,32,75
1396,31,33,134
1397,31,34,75
1398,31,35,20
1399,31,36,96
1400,31,37,65
1401,31,38,32
1402,31,39,94
1403,31,40,89
1404,31,41,127
1405,31,42,95
1406,31,43,76
1407,31,44,41
1408,31,45,40
1409,32,1,47
1410,32,2,50
1411,32,3,33
1412,32,4,47
1413,32,5,45
1414,32,6,48
1415,32,7,6
1416,32,8,48
1417,32,9,22
1418,32,10,36
1419,32,11,52
1420,32,12,56
1421,32,13,9
1422,32,14,53
1423,32,15,36
1424,32,16,44
1425,32,17,34
1426,32,18,31
1427,32,19,57
1428,32,20,19
1429,32,21,53
1430,32,22,27
1431,32,23,29
1432,32,24,52
1433,32,25,49
1434,32,26,26
1435,32,27,40
1436,32,28,10
1437,32,29,25
1438,32,30,62
1439,32,31,75
1440,32,33,59
1441,32,34,51
1442,32,35,58
1443,32,36,60
1444,32,37,52
1445,32,38,52
1446,32,39,64
1447,32,40,56
1448,32,41,52
1449,32,42,43
1450,32,43,25
1451,32,44,49
1452,32,45,35
1453,33,1,105
1454,33,2,99
1455,33,3,27
1456,33,4,54
1457,33,5,27
1458,33,6,104
1459,33,7,65
1460,33,8,11
1461,33,9,77
1462,33,10,25
1463,33,11,87
1464,33,12,93
1465,33,13,51
1466,33,14,112
1467,33,15,79
1468,33,16,47
1469,33,17,63
1470,33,18,68
1471,33,19,92
1472,33,20,40
1473,33,21,11
1474,33,22,58
1475,33,23,86
1476,33,24,103
1477,33,25,95
1478,33,26,82
1479,33,27,87
1480,33,28,69
1481,33,29,78
1482,33,30,95
1483,33,31,134
1484,33,32,59
1485,33,34,94
1486,33,35,117
1487,33,36,80
1488,33,37,100
1489,33,38,108
1490,33,39,86
1491,33,40,89
1492,33,41,8
1493,33,42,61
1494,33,43,69
1495,33,44,105
1496,33,45,93
1497,34,1,42
1498,34,2,85
1499,34,3,75
1500,34,4,98
1501,34,5,68
1502,34,6,31
1503,34,7,49
1504,34,8,85
1505,34,9,61
1506,34,10,79
1507,34,11,10
1508,34,12,100
1509,34,13,51
1510,34,14,56
1511,34,15,81
1512,34,16,95
1513,34,17,31
1514,34,18,26
1515,34,19,12
1516,34,20,58
1517,34,21,83
1518,34,22,78
1519,34,23,58
1520,34,24,20
1521,34,25,88
1522,34,26,32
1523,34,27,12
1524,34,28,49
1525,34,29,28
1526,34,30,16
1527,34,31,75
1528,34,32,51
1529,34,33,94
1530,34,35,56
1531,34,36,110
1532,34,37,11
1533,34,38,74
1534,34,39,113
1535,34,40,14
1536,34,41,90
1537,34,42,94
1538,34,43,28
1539,34,44,34
1540,34,45,54
1541,35,1,15
1542,35,2,47
1543,35,3,90
1544,35,4,92
1545,35,5,99
1546,35,6,25
1547,35,7,51
1548,35,8,106
1549,35,9,44
1550,35,10,94
1551,35,11,65
1552,35,12,69
1553,35,13,66
1554,35,14,6
1555,35,15,59
1556,35,16,93
1557,35,17,70
1558,35,18,63
1559,35,19,68
1560,35,20,76
1561,35,21,110
1562,35,22,71
1563,35,23,34
1564,35,24,37
1565,35,25,55
1566,35,26,38
1567,35,27,49
1568,35,28,48
1569,35,29,43
1570,35,30,72
1571,35,31,20
1572,35,32,58
1573,35,33,117
1574,35,34,56
1575,35,36,89
1576,35,37,46
1577,35,38,28
1578,35,39,89
1579,35,40,70
1580,35,41,110
1581,35,42,84
1582,35,43,56
1583,35,44,22
1584,35,45,25
1585,36,1,88
1586,36,2,45
1587,36,3,61
1588,36,4,26
1589,36,5,87
1590,36,6,96
1591,36,7,61
1592,36,8,71
1593,36,9,51
1594,36,10,60
1595,36,11,111
1596,36,12,24
1597,36,13,65
1598,36,14,83
1599,36,15,31
1600,36,16,33
1601,36,17,93
1602,36,18,91
1603,36,19,117
1604,36,20,66
1605,36,21,83
1606,36,22,34
1607,36,23,58
1608,36,24,105
1609,36,25,37
1610,36,26,79
1611,36,27,98
1612,36,28,61
1613,36,29,82
1614,36,30,122
1615,36,31,96
1616,36,32,60
1617,36,33,80
1618,36,34,110
1619,36,35,89
1620,36,37,108
1621,36,38,64
1622,36,39,6
1623,36,40,116
1624,36,41,72
1625,36,42,21
1626,36,43,85
1627,36,44,95
1628,36,45,67
1629,37,1,33
1630,37,2,79
1631,37,3,79
1632,37,4,99
1633,37,5,75
1634,37,6,21
1635,37,7,48
1636,37,8,91
1637,37,9,57
1638,37,10,83
1639,37,11,21
1640,37,12,96
1641,37,13,54
1642,37,14,47
1643,37,15,78
1644,37,16,96
1645,37,17,38
1646,37,18,32
1647,37,19,22
1648,37,20,62
1649,37,21,90
1650,37,22,77
1651,37,23,53
1652,37,24,9
1653,37,25,83
1654,37,26,29
1655,37,27,13
1656,37,28,48
1657,37,29,27
1658,37,30,26
1659,37,31,65
1660,37,32,52
1661,37,33,100
1662,37,34,11
