link_id,from_node,to_node,mean,variance
475,6,1,43,0.34
476,6,2,17,8.62
477,6,3,38,0.68
478,6,4,100,96.05
479,6,5,16,0.5
480,6,7,40,22.16
481,6,8,21,1.02
482,6,9,70,41.55
483,6,10,34,2.64
484,6,11,16,1.87
485,6,12,20,16.0
486,6,13,54,36.26
487,6,14,34,27.8
488,6,15,50,4.54
489,6,16,31,23.4
490,6,17,25,3.04
491,6,18,39,24.7
492,6,19,44,43.4
493,6,20,29,0.35
494,6,21,52,18.63
495,6,22,83,22.75
496,6,23,14,9.23
497,6,24,4,1.51
498,6,25,38,17.54
499,6,26,53,50.11
500,6,27,19,17.75
501,6,28,25,23.2
502,6,29,23,12.29
503,6,30,6,0.27
504,6,31,26,3.03
505,6,32,86,72.53
506,6,33,52,31.65
507,6,34,13,8.85
508,6,35,66,18.54
509,6,36,61,22.0
510,6,37,16,11.79
511,6,38,77,2.78
512,6,39,36,5.93
513,6,40,61,21.23
514,6,41,42,37.08
515,6,42,54,12.14
516,6,43,33,17.12
517,6,44,19,14.1
518,6,45,82,39.78
519,6,46,37,15.0
520,6,47,51,32.35
521,6,48,35,25.68
522,6,49,78,51.09
523,6,50,76,29.18
524,6,51,47,19.62
525,6,52,22,14.32
526,6,53,54,6.17
527,6,54,65,1.83
528,6,55,60,34.91
529,6,56,59,16.31
530,6,57,36,27.2
531,6,58,77,69.31
532,6,59,17,16.48
533,6,60,34,19.56
534,6,61,29,21.77
535,6,62,21,4.32
536,6,63,22,17.49
537,6,64,43,32.44
538,6,65,65,1.88
539,6,66,61,48.96
540,6,67,61,17.05
541,6,68,25,23.1
542,6,69,62,12.87
543,6,70,61,53.55
544,6,71,30,21.53
545,6,72,67,64.61
546,6,73,71,3.95
547,6,74,30,6.37
548,6,75,31,24.99
549,6,76,69,34.25
550,6,77,44,12.48
551,6,78,15,5.04
552,6,79,25,12.37
553,6,80,75,61.45
554,7,1,7,4.78
555,7,2,51,19.66
556,7,3,35,21.58
557,7,4,102,25.91
558,7,5,33,15.32
559,7,6,40,12.15
560,7,8,59,3.44
561,7,9,88,6.99
562,7,10,15,7.05
563,7,11,26,25.89
564,7,12,27,18.34
565,7,13,25,18.55
566,7,14,28,15.67
567,7,15,72,49.21
568,7,16,71,6.64
569,7,17,42,30.86
570,7,18,52,29.24
571,7,19,77,9.94
572,7,20,63,34.3
573,7,21,13,6.63
574,7,22,87,1.83
575,7,23,28,15.04
576,7,24,37,3.5
577,7,25,64,54.63
578,7,26,88,27.53
579,7,27,45,35.81
580,7,28,35,26.31
581,7,29,35,13.03
582,7,30,41,24.21
583,7,31,44,26.51
584,7,32,85,12.4
585,7,33,70,42.34
586,7,34,37,31.83
587,7,35,101,54.62
588,7,36,42,14.93
589,7,37,51,6.08
590,7,38,66,18.81
591,7,39,43,21.23
592,7,40,22,19.18
593,7,41,66,23.98
594,7,42,33,26.9
595,7,43,72,5.39
596,7,44,28,25.48
597,7,45,84,18.6
598,7,46,60,22.77
599,7,47,82,14.74
600,7,48,47,14.28
601,7,49,47,36.2
602,7,50,76,62.04
603,7,51,33,13.39
604,7,52,33,15.46
605,7,53,42,19.73
606,7,54,77,7.89
607,7,55,81,28.34
608,7,56,87,69.12
609,7,57,73,45.06
610,7,58,69,34.6
611,7,59,46,7.58
612,7,60,42,19.73
613,7,61,67,6.87
614,7,62,19,11.25
615,7,63,20,17.3
616,7,64,58,20.17
617,7,65,98,19.16
618,7,66,49,21.96
619,7,67,49,2.18
620,7,68,64,0.22
621,7,69,92,24.35
622,7,70,53,12.31
623,7,71,22,12.22
624,7,72,69,39.88
625,7,73,43,35.42
626,7,74,34,6.25
627,7,75,65,4.07
628,7,76,69,49.9
629,7,77,35,28.6
630,7,78,54,52.15
631,7,79,41,12.78
632,7,80,40,8.43
633,8,1,63,28.65
634,8,2,12,1.84
635,8,3,57,54.31
636,8,4,113,92.33
637,8,5,36,28.07
638,8,6,21,17.24
639,8,7,59,14.58
640,8,9,76,29.01
641,8,10,51,16.57
642,8,11,33,29.03
643,8,12,41,29.16
644,8,13,75,69.18
645,8,14,46,27.73
646,8,15,57,46.17
647,8,16,19,0.12
648,8,17,41,14.3
649,8,18,38,6.52
650,8,19,42,18.06
651,8,20,30,29.31
652,8,21,72,13.03
653,8,22,96,12.73
654,8,23,34,15.71
655,8,24,22,16.4
656,8,25,45,29.24
657,8,26,46,12.74
658,8,27,32,18.29
659,8,28,34,25.38
660,8,29,42,17.03
661,8,30,23,6.11
662,8,31,41,26.67
663,8,32,100,86.25
664,8,33,61,6.71
665,8,34,24,17.61
666,8,35,57,48.37
667,8,36,81,13.85
668,8,37,10,8.47
669,8,38,95,0.05
670,8,39,53,8.94
671,8,40,81,62.52
672,8,41,49,35.93
673,8,42,75,2.52
674,8,43,19,6.17
675,8,44,39,35.47
676,8,45,95,86.61
677,8,46,46,32.45
678,8,47,50,13.33
679,8,48,37,19.47
680,8,49,99,44.93
681,8,50,90,60.04
682,8,51,67,37.61
683,8,52,33,3.13
684,8,53,73,50.49
685,8,54,75,48.46
686,8,55,65,1.18
687,8,56,59,58.95
688,8,57,29,21.04
689,8,58,94,93.36
690,8,59,30,0.92
691,8,60,51,47.62
692,8,61,22,9.35
693,8,62,42,14.51
694,8,63,40,7.73
695,8,64,55,49.31
696,8,65,60,11.23
697,8,66,80,44.67
698,8,67,80,44.31
699,8,68,14,8.31
700,8,69,61,16.98
701,8,70,79,65.44
702,8,71,45,4.05
703,8,72,81,17.78
704,8,73,91,50.97
705,8,74,49,34.59
706,8,75,31,26.4
707,8,76,84,40.48
708,8,77,64,20.25
709,8,78,16,9.35
710,8,79,29,10.39
711,8,80,96,29.7
712,9,1,85,71.41
713,9,2,82,8.2
714,9,3,54,41.87
715,9,4,44,22.54
716,9,5,60,53.39
717,9,6,70,54.39
718,9,7,88,38.07
719,9,8,76,65.41
720,9,10,93,77.95
721,9,11,81,50.82
722,9,12,64,33.82
723,9,13,79,32.36
724,9,14,100,21.98
725,9,15,20,16.04
726,9,16,63,42.09
727,9,17,49,48.45
728,9,18,108,99.67
729,9,19,39,0.18
730,9,20,47,27.6
731,9,21,97,95.08
732,9,22,32,3.47
733,9,23,69,63.69
734,9,24,73,19.17
735,9,25,32,11.72
736,9,26,46,32.41
737,9,27,51,40.24
738,9,28,94,79.71
739,9,29,55,5.59
740,9,30,64,53.32
741,9,31,47,20.41
742,9,32,41,7.72
743,9,33,18,7.12
744,9,34,82,78.42
745,9,35,50,38.94
746,9,36,67,59.41
747,9,37,81,50.94
748,9,38,56,17.8
749,9,39,45,39.27
750,9,40,97,44.9
751,9,41,28,19.27
752,9,42,70,59.37
753,9,43,65,7.8
754,9,44,63,35.05
755,9,45,34,8.67
756,9,46,33,28.34
757,9,47,32,25.34
758,9,48,105,32.42
759,9,49,90,2.79
760,9,50,37,13.96
761,9,51,62,40.3
762,9,52,91,57.53
763,9,53,57,6.03
764,9,54,15,10.8
765,9,55,11,1.16
766,9,56,24,12.76
767,9,57,51,21.87
768,9,58,51,3.88
769,9,59,52,36.97
770,9,60,46,42.79
771,9,61,57,42.79
772,9,62,74,50.76
773,9,63,82,14.28
774,9,64,30,28.34
775,9,65,39,3.91
776,9,66,56,47.53
777,9,67,56,55.05
778,9,68,64,8.2
779,9,69,28,9.94
780,9,70,50,13.56
781,9,71,94,75.74
782,9,72,32,15.04
783,9,73,81,52.62
784,9,74,54,30.08
785,9,75,45,20.42
786,9,76,36,17.25
787,9,77,57,1.0
788,9,78,61,17.55
789,9,79,94,74.61
790,9,80,97,14.5
791,10,1,21,11.63
792,10,2,41,35.47
793,10,3,43,0.77
794,10,4,112,34.95
795,10,5,34,31.22
796,10,6,34,25.09
797,10,7,15,14.14
798,10,8,51,33.64
799,10,9,93,2.7
800,10,11,18,1.19
801,10,12,29,2.47
802,10,13,39,37.09
803,10,14,14,13.87
804,10,15,75,37.21
805,10,16,65,56.2
806,10,17,45,10.76
807,10,18,38,31.59
808,10,19,76,21.82
809,10,20,61,21.97
810,10,21,24,4.75
811,10,22,96,22.53
812,10,23,26,6.36
813,10,24,31,1.59
814,10,25,66,25.71
815,10,26,86,48.27
816,10,27,45,34.32
817,10,28,22,9.65
818,10,29,38,10.13
819,10,30,37,8.91
820,10,31,47,14.33
821,10,32,95,49.96
822,10,33,75,64.31
823,10,34,27,24.87
824,10,35,99,26.25
825,10,36,55,47.29
826,10,37,42,16.64
827,10,38,79,76.15
828,10,39,50,46.39
829,10,40,35,23.73
830,10,41,69,3.91
831,10,42,46,9.41
832,10,43,66,7.62
833,10,44,30,10.97
834,10,45,94,42.61
835,10,46,63,42.69
836,10,47,82,12.57
837,10,48,33,13.73
838,10,49,61,24.01
839,10,50,86,62.25
840,10,51,45,14.08
841,10,52,21,5.3
842,10,53,54,51.31
843,10,54,84,54.61
844,10,55,85,20.52
845,10,56,88,78.62
846,10,57,69,49.47
847,10,58,81,62.2
848,10,59,46,28.59
849,10,60,48,32.9
850,10,61,63,34.69
851,10,62,19,1.45
852,10,63,13,5.87
853,10,64,63,51.05
854,10,65,98,25.63
855,10,66,62,46.86
856,10,67,62,21.93
857,10,68,59,35.92
858,10,69,93,21.71
859,10,70,65,3.17
860,10,71,8,4.86
861,10,72,79,1.5
862,10,73,58,15.42
863,10,74,40,19.62
864,10,75,63,6.38
865,10,76,79,38.62
866,10,77,46,42.87
867,10,78,49,3.85
868,10,79,28,25.0
869,10,80,54,53.88
870,11,1,31,22.49
871,11,2,24,22.82
872,11,3,39,20.04
873,11,4,106,39.63
874,11,5,21,12.04
875,11,6,16,10.11
876,11,7,26,10.13
877,11,8,33,0.15
878,11,9,81,3.85
879,11,10,18,14.87
880,11,12,20,13.66
881,11,13,46,32.02
882,11,14,19,6.05
883,11,15,62,6.36
884,11,16,47,21.77
885,11,17,33,2.52
886,11,18,33,5.24
887,11,19,60,30.2
888,11,20,45,26.05
889,11,21,39,33.45
890,11,22,89,80.12
891,11,23,13,10.83
892,11,24,13,1.91
893,11,25,51,16.94
894,11,26,69,52.05
895,11,27,30,29.88
896,11,28,14,11.08
897,11,29,28,20.95
898,11,30,20,18.21
899,11,31,35,8.71
900,11,32,91,60.73
901,11,33,63,4.37
902,11,34,10,3.03
903,11,35,82,9.01
904,11,36,58,1.43
905,11,37,25,4.11
906,11,38,78,36.44
907,11,39,41,13.84
908,11,40,48,3.47
909,11,41,55,19.04
910,11,42,49,35.03
911,11,43,48,40.86
912,11,44,20,12.33
913,11,45,88,39.26
914,11,46,49,10.52
915,11,47,66,18.22
916,11,48,28,17.24
917,11,49,70,61.79
918,11,50,81,14.0
919,11,51,44,39.4
920,11,52,11,1.24
921,11,53,53,20.03
922,11,54,74,10.25
923,11,55,72,66.67
924,11,56,73,7.45
925,11,57,52,16.48
926,11,58,78,1.09
927,11,59,30,26.89
928,11,60,39,35.44
929,11,61,45,41.4
930,11,62,13,8.84
931,11,63,7,5.5
932,11,64,52,7.2
933,11,65,81,68.97
934,11,66,61,33.38
935,11,67,61,39.05
936,11,68,40,5.21
937,11,69,77,10.98
938,11,70,62,7.42
939,11,71,14,8.74
940,11,72,72,70.96
941,11,73,64,56.77
942,11,74,33,29.5
943,11,75,47,14.64
944,11,76,74,27.27
945,11,77,43,39.1
946,11,78,31,5.99
947,11,79,18,16.78
948,11,80,65,61.76
949,12,1,27,4.45
950,12,2,36,16.13
951,12,3,19,1.12
952,12,4,87,48.17
953,12,5,6,1.3
954,12,6,20,1.5
955,12,7,27,14.67
956,12,8,41,19.1
957,12,9,64,3.69
958,12,10,29,1.83
959,12,11,20,2.56
960,12,13,35,18.79
961,12,14,37,11.27
962,12,15,46,6.07
963,12,16,47,26.78
964,12,17,16,6.74
965,12,18,52,39.6
966,12,19,51,42.48
967,12,20,37,19.17
968,12,21,39,2.37
969,12,22,70,0.36
970,12,23,8,1.13
971,12,24,20,0.47
972,12,25,38,9.28
973,12,26,62,55.32
974,12,27,18,5.03
975,12,28,34,17.71
976,12,29,9,8.31
977,12,30,18,3.82
978,12,31,18,5.9
979,12,32,71,15.24
980,12,33,46,30.14
981,12,34,26,8.15
982,12,35,74,32.71
983,12,36,41,6.18
984,12,37,36,14.74
985,12,38,59,33.6
986,12,39,22,19.5
987,12,40,45,27.57
988,12,41,40,21.38
989,12,42,34,31.62
990,12,43,49,28.51
991,12,44,1,0.42
992,12,45,68,12.55
993,12,46,34,14.97
994,12,47,55,50.77
995,12,48,48,30.5
996,12,49,58,20.21
997,12,50,61,5.9
998,12,51,27,0.57
999,12,52,31,18.48
1000,12,53,34,1.73
1001,12,54,55,45.11
1002,12,55,56,48.76
1003,12,56,60,13.91
1004,12,57,47,8.94
1005,12,58,59,27.9
1006,12,59,19,3.39
1007,12,60,20,7.99
1008,12,61,42,22.72
1009,12,62,10,4.94
1010,12,63,19,11.57
1011,12,64,34,16.55
1012,12,65,71,32.83
1013,12,66,42,25.76
1014,12,67,42,0.64
1015,12,68,41,9.17
1016,12,69,65,43.81
1017,12,70,43,4.88
1018,12,71,30,22.48
1019,12,72,52,28.08
1020,12,73,51,4.59
1021,12,74,13,5.55
1022,12,75,38,5.18
1023,12,76,54,42.71
1024,12,77,25,13.28
1025,12,78,30,2.48
1026,12,79,37,21.29
1027,12,80,56,13.38
1028,13,1,18,9.71
1029,13,2,69,15.41
1030,13,3,27,15.25
1031,13,4,83,34.83
1032,13,5,40,2.78
1033,13,6,54,2.6
1034,13,7,25,12.96
1035,13,8,75,15.11
1036,13,9,79,34.31
1037,13,10,39,16.21
1038,13,11,46,2.48
1039,13,12,35,9.27
1040,13,14,53,49.38
1041,13,15,67,51.02
1042,13,16,81,76.01
1043,13,17,43,8.25
1044,13,18,76,54.99
1045,13,19,80,73.57
1046,13,20,68,20.06
1047,13,21,25,5.01
1048,13,22,69,21.4
1049,13,23,40,33.25
1050,13,24,53,45.79
1051,13,25,63,6.02
1052,13,26,92,60.8
1053,13,27,50,45.29
1054,13,28,58,1.35
1055,13,29,37,29.79
1056,13,30,53,24.88
1057,13,31,45,39.6
1058,13,32,65,15.84
1059,13,33,63,40.49
1060,13,34,56,22.84
1061,13,35,104,38.61
1062,13,36,18,0.14
1063,13,37,69,30.24
1064,13,38,43,33.36
1065,13,39,37,22.41
1066,13,40,19,5.51
1067,13,41,64,29.17
1068,13,42,10,9.5
1069,13,43,83,43.39
1070,13,44,36,30.86
1071,13,45,66,51.0
1072,13,46,59,42.64
1073,13,47,82,72.63
1074,13,48,71,51.65
1075,13,49,24,20.73
1076,13,50,57,15.81
1077,13,51,17,10.18
1078,13,52,56,39.11
1079,13,53,23,20.39
1080,13,54,65,52.41
1081,13,55,75,4.6
1082,13,56,84,0.05
1083,13,57,79,44.57
1084,13,58,47,30.41
1085,13,59,52,37.41
1086,13,60,37,4.95
1087,13,61,75,70.35
1088,13,62,34,27.32
1089,13,63,40,23.81
1090,13,64,51,37.48
1091,13,65,99,31.48
1092,13,66,28,25.09
1093,13,67,28,20.67
1094,13,68,76,1.3
1095,13,69,90,7.15
1096,13,70,34,12.52
1097,13,71,46,10.86
1098,13,72,53,4.21
1099,13,73,18,16.69
1100,13,74,32,15.7
1101,13,75,70,18.3
1102,13,76,51,28.7
1103,13,77,22,3.21
1104,13,78,64,17.09
1105,13,79,64,36.68
1106,13,80,22,2.24
1107,14,1,35,11.7
1108,14,2,35,34.5
1109,14,3,54,41.45
1110,14,4,123,93.97
1111,14,5,40,31.19
1112,14,6,34,29.11
1113,14,7,28,9.86
1114,14,8,46,14.71
1115,14,9,100,58.09
1116,14,10,14,1.07
1117,14,11,19,11.78
1118,14,12,37,6.43
1119,14,13,53,39.41
1120,14,15,81,51.6
1121,14,16,63,28.35
1122,14,17,52,46.31
1123,14,18,25,17.91
1124,14,19,78,35.85
1125,14,20,63,50.98
1126,14,21,36,13.29
1127,14,22,107,92.45
1128,14,23,32,25.62
1129,14,24,30,20.28
1130,14,25,71,46.94
1131,14,26,86,51.61
1132,14,27,50,35.02
1133,14,28,13,9.09
1134,14,29,46,45.79
1135,14,30,39,8.75
1136,14,31,54,31.66
1137,14,32,107,74.9
1138,14,33,82,35.6
1139,14,34,23,7.01
1140,14,35,99,67.81
1141,14,36,68,21.15
1142,14,37,36,32.58
1143,14,38,91,80.39
1144,14,39,59,18.7
1145,14,40,48,38.02
1146,14,41,74,72.38
1147,14,42,59,37.95
1148,14,43,64,22.33
1149,14,44,38,4.33
1150,14,45,105,30.72
